marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__altura,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__altura_do_flanco,geral__dianteiros,geral__estepe,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__autonomia,geral__capacidade_da_bateria,geral__consumo_eletrico,geral__pesopotencia,geral__pesotorque,geral__potencia,geral__torque,geral__cambio,geral__marchas,geral__tracao,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__altura_minima_do_solo,geral__potencia_de_recarga,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rampa_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada_unitaria,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__deslocamento,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__rotacao_maxima,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__acoplamento,geral__codigo_do_cambio,geral__angulo_central,geral__bitola_dianteira,geral__bitola_traseira,geral__cacamba,geral__reboque_com_freio,geral__reboque_sem_freio,geral__tanque_de_combustivel,geral__travessia_de_agua,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__diametro_minimo_de_giro,geral__quantidade_de_marchas,geral__cilindrada,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__variacao_do_comando,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__curso_dos_pistoes,geral__diametro_dos_cilindros
jac,T60,t60,t60-1-5-turbo-2021-gasolina,t60-1-5-turbo-2021-gasolina,https://www.fichacompleta.com.br/carros/jac/t60-1-5-turbo-2021-gasolina,2026-06-20T21:58:34.387090,Jac T60 1.5 Turbo 2021,"9,6 s",195 km/h,1660 mm,,4410 mm,2620 mm,1800 mm,1365 kg,450 litros,108 mm,Disco ventilado,215/50 R17,Disco sólido,Elétrica,11 m,,,,"8,1 kg/cv","63,8 kg/kgfm",168 cv,"21,4 kgfm",CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,204 mm,,,,,Corrente,Injeção multiponto,Turbocompressor,,4 em linha,,Duplo no cabeçote,"84,8 mm",,75 mm,Transversal,Dianteiro,"112,1 cv/litro",,"9,5:1",,,,"14,3 kgfm/litro",,4,Embreagem monodisco a seco,,,,,,,,50 litros,,,,,,,,1499 cm³,5500 rpm,2000 rpm,Admissão,560 km,480 km,"11,2 km/l","9,6 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T60,t60,t60-1-5-turbo-2022,t60-1-5-turbo-2022,https://www.fichacompleta.com.br/carros/jac/t60-1-5-turbo-2022,2026-06-20T21:58:39.218281,Jac T60 1.5 Turbo 2022,"9,6 s",195 km/h,1660 mm,,4410 mm,2620 mm,1800 mm,1365 kg,450 litros,108 mm,Disco ventilado,215/50 R17,Disco sólido,Elétrica,11 m,,,,"8,1 kg/cv","63,8 kg/kgfm",168 cv,"21,4 kgfm",CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,204 mm,,,,,Corrente,Injeção multiponto,Turbocompressor,,4 em linha,,Duplo no cabeçote,"84,8 mm",,75 mm,Transversal,Dianteiro,"112,1 cv/litro",,"9,5:1",,,,"14,3 kgfm/litro",,4,Embreagem monodisco a seco,,,,,,,,50 litros,,,,,,,,1499 cm³,5500 rpm,2000 rpm,Admissão,560 km,480 km,"11,2 km/l","9,6 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T60,t60,t60-plus-1-5-turbo-2023,t60-plus-1-5-turbo-2023,https://www.fichacompleta.com.br/carros/jac/t60-plus-1-5-turbo-2023,2026-06-20T21:58:41.767158,Jac T60 Plus 1.5 Turbo 2023,"9,6 s",195 km/h,1660 mm,,4410 mm,2620 mm,1800 mm,1365 kg,450 litros,108 mm,Disco ventilado,215/50 R17,Disco sólido,Elétrica,11 m,,,,"8,1 kg/cv","63,8 kg/kgfm",,,CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,204 mm,,,,,Corrente,Injeção multiponto,Turbocompressor,,4 em linha,,Duplo no cabeçote,"84,8 mm",,75 mm,Transversal,Dianteiro,"112,1 cv/litro",168 cv,"9,5:1",,,,"14,3 kgfm/litro","21,4 kgfm",4,Embreagem monodisco a seco,,,,,,,,50 litros,,,,,,,,1499 cm³,5500 rpm,2000 rpm,Admissão,560 km,480 km,"11,2 km/l","9,6 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T8,t8,t8-2-0-turbo-2013,t8-2-0-turbo-2013,https://www.fichacompleta.com.br/carros/jac/t8-2-0-turbo-2013,2026-06-20T21:58:58.823881,Jac T8 2.0 Turbo 2013,15 s,175 km/h,1970 mm,,5100 mm,3080 mm,1840 mm,2100 kg,,135 mm,Disco ventilado,,Disco sólido,Hidráulica,Não informado,,,,"12,00 kg/cv","79,2 kg/kgfm",,,Manual,6,Traseira,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,Injeção multiponto,Turbocompressor,499 cm³,4 em linha,,Duplo no cabeçote,88 mm,1997 cm³,85 mm,Longitudinal,Dianteiro,"87,6 cv/litro",175 cv,"8,5:1",5400 rpm,2000 rpm,,"13,3 kgfm/litro","26,5 kgfm",4,Embreagem monodisco a seco,,,,,,,,80 litros,,,,,,,,,,,,504 km,424 km,"6,3 km/l","5,3 km/l",,,,,,,,,,,,,600 litros,200 litros,,,,,,,,
jac,T8,t8,t8-2-0-turbo-2014,t8-2-0-turbo-2014,https://www.fichacompleta.com.br/carros/jac/t8-2-0-turbo-2014,2026-06-20T21:59:02.241726,Jac T8 2.0 Turbo 2014,15 s,175 km/h,1970 mm,,5100 mm,3080 mm,1840 mm,2100 kg,,135 mm,Disco ventilado,,Disco sólido,Hidráulica,Não informado,,,,"12,0 kg/cv","79,2 kg/kgfm",,,Manual,6,Traseira,"Indep., braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,Injeção multiponto,Turbocompressor,,4 em linha,,Duplo no cabeçote,88 mm,,85 mm,Longitudinal,Dianteiro,"87,6 cv/litro",175 cv,"8,5:1",,,,"13,3 kgfm/litro","26,5 kgfm",4,Embreagem monodisco a seco,,,,,,,,80 litros,,,,,,Não informado,6,1997 cm³,5400 rpm,2000 rpm,,504 km,424 km,"6,3 km/l","5,3 km/l",,,,,,,,,,,,,600 litros,200 litros,600 litros,200 litros,,,,,,
jac,T8,t8,t8-2-0-turbo-2017,t8-2-0-turbo-2017,https://www.fichacompleta.com.br/carros/jac/t8-2-0-turbo-2017,2026-06-20T21:59:04.961029,Jac T8 2.0 Turbo 2017,15 s,175 km/h,1970 mm,,5100 mm,3080 mm,1840 mm,2100 kg,,135 mm,Disco ventilado,,Disco sólido,Hidráulica,Não informado,,,,"12,0 kg/cv","79,2 kg/kgfm",,,Manual,6,Traseira,"Indep., braços sobrepostos",,Eixo rígido,,,,,,,Injeção multiponto,Turbocompressor,,4 em linha,,Duplo no cabeçote,88 mm,,85 mm,Longitudinal,Dianteiro,"87,6 cv/litro",175 cv,"8,5:1",5400 rpm,2000 rpm,,"13,3 kgfm/litro","26,5 kgfm",4,Embreagem monodisco a seco,,,,,,,,80 litros,,,,,,,,1997 cm³,,,,504 km,424 km,"6,3 km/l","5,3 km/l",,,,,,,,,,,,,1310 litros,200 litros,,,,,,,,
jac,T8,t8,t8-2-0-turbo-2018,t8-2-0-turbo-2018,https://www.fichacompleta.com.br/carros/jac/t8-2-0-turbo-2018,2026-06-20T21:59:09.568642,Jac T8 2.0 Turbo 2018,15 s,175 km/h,1970 mm,,5100 mm,3080 mm,1840 mm,2100 kg,,135 mm,Disco ventilado,,Disco sólido,Hidráulica,,,,,"12,0 kg/cv","79,2 kg/kgfm",,,Manual,,Traseira,"Independente, braços sobrepostos",Mola helicoidal,Eixo rígido,,,,,,,Injeção multiponto,Turbocompressor,,4 em linha,,Duplo no cabeçote,88 mm,,85 mm,Longitudinal,Dianteiro,"87,6 cv/litro",175 cv a 5400 rpm,"8,5:1",,,,"13,3 kgfm/litro","26,5 kgfm a 2000 rpm",4,Embreagem monodisco a seco,,,,,,,,80 litros,,,,,,Não informado,6,1997 cm³,,,,504 km,424 km,"6,3 km/l","5,3 km/l",,,,,,,,,,,,,,,600 litros,200 litros,,,,,,
jac,T80,t80,t80-2-0-turbo-2018,t80-2-0-turbo-2018,https://www.fichacompleta.com.br/carros/jac/t80-2-0-turbo-2018,2026-06-20T21:59:28.348690,Jac T80 2.0 Turbo 2018,"9,2 s",217 km/h,1760 mm,540 kg,4790 mm,2750 mm,1900 mm,1775 kg,,141 mm,Disco ventilado,235/60 R18,Disco sólido,Elétrica,12 m,,,,"8,45 kg/cv","58,0 kg/kgfm",,,Automatizado,6,Dianteira,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",220 mm,,21 graus,19 graus,,Corrente,Injeção multiponto,Turbocompressor,499 cm³,4 em linha,HFC4GA3.4D,Duplo no cabeçote,88 mm,1997 cm³,85 mm,Transversal,Dianteiro,"105,2 cv/litro",210 cv,"8,5:1",5000 rpm,1800 rpm,,"15,3 kgfm/litro","30,6 kgfm",4,Embreagem dupla a seco,,,,,,,,64 litros,,,,,,,,,,,Admissão,666 km,506 km,"10,4 km/l","7,9 km/l",,,,,"2,84 m²","0,984 m²","0,3464",,,,,,500 litros,150 litros,,,,,,,,
jac,T80,t80,t80-2-0-turbo-2019,t80-2-0-turbo-2019,https://www.fichacompleta.com.br/carros/jac/t80-2-0-turbo-2019,2026-06-20T21:59:31.368117,Jac T80 2.0 Turbo 2019,"9,2 s",217 km/h,1760 mm,540 kg,4790 mm,2750 mm,1900 mm,1775 kg,,141 mm,Disco ventilado,,Disco sólido,Elétrica,,,,,"8,5 kg/cv","58,0 kg/kgfm",,,Automatizado,,Dianteira,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",220 mm,,21 graus,19 graus,,,Injeção multiponto,Turbocompressor,,4 em linha,HFC4GA3.4D,"Duplo no cabeçote, corrente",88 mm,,85 mm,Transversal,Dianteiro,"105,2 cv/litro",210 cv a 5000 rpm,"8,5:1",,,,"15,3 kgfm/litro","30,6 kgfm a 1800 rpm",4,Embreagem dupla a seco,,,,,,,,64 litros,,,,,,12 m,6,1997 cm³,,,Admissão,640 km,384 km,10 km/l,6 km/l,,,,,"2,84 m²","0,984 m²",,"0,3464",,,,,,,500 litros,150 litros,,,,,,
jac,T80,t80,t80-2-0-turbo-2020,t80-2-0-turbo-2020,https://www.fichacompleta.com.br/carros/jac/t80-2-0-turbo-2020,2026-06-20T21:59:35.254678,Jac T80 2.0 Turbo 2020,"9,2 s",217 km/h,1760 mm,540 kg,4790 mm,2750 mm,1900 mm,1775 kg,,141 mm,Disco ventilado,235/60 R18,Disco sólido,Elétrica,12 m,,,,"8,5 kg/cv","58,0 kg/kgfm",,,Automatizado,6,Dianteira,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",220 mm,,21 graus,19 graus,,Corrente,Injeção multiponto,Turbocompressor,,4 em linha,HFC4GA3.4D,Duplo no cabeçote,88 mm,,85 mm,Transversal,Dianteiro,"105,2 cv/litro",210 cv,"8,5:1",5000 rpm,1800 rpm,,"15,3 kgfm/litro","30,6 kgfm",4,Embreagem dupla a seco,,,,,,,,64 litros,,,,,,,,1997 cm³,,,Admissão,666 km,506 km,"10,4 km/l","7,9 km/l",,,,,"2,84 m²","0,984 m²","0,3464",,,,,,500 litros,150 litros,,,,,,,,
jac,V260,v260,v260-1-9-2018,v260-1-9-2018,https://www.fichacompleta.com.br/carros/jac/v260-1-9-2018,2026-06-20T21:59:52.594500,Jac V260 1.9 2018,"35,9 s",130 km/h,1953 mm,1510 kg,4845 mm,2470 mm,1750 mm,1690 kg,1510 litros,137 mm,Disco ventilado,,Tambor,Hidráulica,,,,,"16,4 kg/cv","63,8 kg/kgfm",,,Manual,,Traseira,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,Injeção direta,Turbocompressor,,4 em linha,,Duplo no cabeçote,,,,Longitudinal,Dianteiro,"53,9 cv/litro",103 cv a 3600 rpm,,,,,"13,9 kgfm/litro","26,5 kgfm a 1800 rpm",4,Embreagem monodisco a seco,,,1485 mm,1420 mm,,,,65 litros,,553 km,579 km,"8,5 km/l","8,9 km/l",Não informado,6,1910 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,V260,v260,v260-1-9-2018-diesel,v260-1-9-2018-diesel,https://www.fichacompleta.com.br/carros/jac/v260-1-9-2018-diesel,2026-06-20T21:59:56.803848,Jac V260 1.9 2018,"35,9 s",130 km/h,1953 mm,1510 kg,4845 mm,2470 mm,1750 mm,1690 kg,1510 litros,137 mm,Disco ventilado,,Tambor,Hidráulica,Não informado,,,,"16,41 kg/cv","63,8 kg/kgfm",,,Manual,6,Traseira,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,Injeção direta,Turbocompressor,,4 em linha,,Duplo no cabeçote,,1910 cm³,,Longitudinal,Dianteiro,"53,9 cv/litro",103 cv,,3600 rpm,1800 rpm,,"13,9 kgfm/litro","26,5 kgfm",4,Embreagem monodisco a seco,,,1485 mm,1420 mm,,,,65 litros,,553 km,579 km,"8,5 km/l","8,9 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,V260,v260,v260-1-9-2019,v260-1-9-2019,https://www.fichacompleta.com.br/carros/jac/v260-1-9-2019,2026-06-20T22:00:01.586613,Jac V260 1.9 2019,"35,9 s",130 km/h,1953 mm,1510 kg,4845 mm,2470 mm,1750 mm,1690 kg,1510 litros,137 mm,Disco ventilado,,Tambor,Hidráulica,,,,,"16,4 kg/cv","63,8 kg/kgfm",,,Manual,,Traseira,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,Injeção direta,Turbocompressor,,4 em linha,,Duplo no cabeçote,,,,Longitudinal,Dianteiro,"53,9 cv/litro",103 cv a 3600 rpm,,,,,"13,9 kgfm/litro","26,5 kgfm a 1800 rpm",4,Embreagem monodisco a seco,,,1485 mm,1420 mm,,,,65 litros,,813 km,605 km,"12,5 km/l","9,3 km/l",Não informado,6,1910 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,V260,v260,v260-1-9-2020,v260-1-9-2020,https://www.fichacompleta.com.br/carros/jac/v260-1-9-2020,2026-06-20T22:00:05.245133,Jac V260 1.9 2020,"35,9 s",130 km/h,1953 mm,1510 kg,4845 mm,2470 mm,1750 mm,1690 kg,1510 litros,137 mm,Disco ventilado,,Tambor,Hidráulica,Não informado,,,,"16,4 kg/cv","63,8 kg/kgfm",,,Manual,6,Traseira,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,Injeção direta,Turbocompressor,,4 em linha,,Duplo no cabeçote,,,,Longitudinal,Dianteiro,"53,9 cv/litro",103 cv,,3600 rpm,1800 rpm,,"13,9 kgfm/litro","26,5 kgfm",4,Embreagem monodisco a seco,,,1485 mm,1420 mm,,,,65 litros,,553 km,579 km,"8,5 km/l","8,9 km/l",,,1910 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,V260,v260,v260-1-9-2021,v260-1-9-2021,https://www.fichacompleta.com.br/carros/jac/v260-1-9-2021,2026-06-20T22:00:07.683187,Jac V260 1.9 2021,"35,9 s",130 km/h,1953 mm,1510 kg,4845 mm,2470 mm,1750 mm,1690 kg,1510 litros,137 mm,Disco ventilado,,Tambor,Hidráulica,Não informado,,,,"16,4 kg/cv","63,8 kg/kgfm",,,Manual,6,Traseira,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,Injeção direta,Turbocompressor,,4 em linha,,Duplo no cabeçote,,,,Longitudinal,Dianteiro,"53,9 cv/litro",103 cv,,3600 rpm,1800 rpm,,"13,9 kgfm/litro","26,5 kgfm",4,Embreagem monodisco a seco,,,1485 mm,1420 mm,,,,65 litros,,553 km,579 km,"8,5 km/l","8,9 km/l",,,1910 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jac,V260,v260,v260-1-9-2022,v260-1-9-2022,https://www.fichacompleta.com.br/carros/jac/v260-1-9-2022,2026-06-20T22:00:12.083250,Jac V260 1.9 2022,"35,9 s",130 km/h,1953 mm,1510 kg,4845 mm,2470 mm,1750 mm,1690 kg,1510 litros,137 mm,Disco ventilado,,Tambor,Hidráulica,Não informado,,,,"16,4 kg/cv","63,8 kg/kgfm",103 cv,"26,5 kgfm",Manual,6,Traseira,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,Injeção direta,Turbocompressor,,4 em linha,,Duplo no cabeçote,,,,Longitudinal,Dianteiro,"53,9 cv/litro",,,,,,"13,9 kgfm/litro",,4,Embreagem monodisco a seco,,,1485 mm,1420 mm,,,,65 litros,,553 km,579 km,"8,5 km/l","8,9 km/l",,,1910 cm³,3600 rpm,1800 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,
