marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_maxima,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__marchas,geral__regime_potencia_max,geral__regime_torque_max,geral__diametro_de_giro,geral__bitola_dianteira,geral__bitola_traseira,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__tuchos,geral__variacao_do_comando,geral__angulo_de_entrada,geral__angulo_de_saida,geral__reboque_com_freio,geral__reboque_sem_freio,geral__estepe,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coeficiente_de_arrasto_cx,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__altura_minima_do_solo,geral__acionam_do_comando,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__coef_de_arrasto_cx,geral__cilindrada_unitaria,geral__deslocamento,geral__viscosidade_do_oleo,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__angulo_central,geral__capacidade_da_bateria,geral__potencia,geral__torque,geral__autonomia,geral__consumo_eletrico,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__cacamba,geral__potencia_de_recarga
peugeot,307,307,307-feline-2-0-at-2008,307-feline-2-0-at-2008,https://www.fichacompleta.com.br/carros/peugeot/307-feline-2-0-at-2008,2026-06-17T21:33:09.642359,Peugeot 307 Feline 2.0 AT 2008,"11,1 s",200 km/h,Conversor de torque,Automático,AL4,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"9,3 kg/cv","66,5 kg/kgfm","71,6 cv/litro",143 cv,"10,8:1",,"10,0 kgfm/litro",20 kgfm,4,1520 mm,,4212 mm,2612 mm,1762 mm,1330 kg,420 litros,60 litros,127 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,684 km,498 km,"11,4 km/l","8,3 km/l",4,6000 rpm,4000 rpm,Não informado,,,,,,,Hidráulicos,Admissão,,,,,,"2,28 m²","0,707 m²",,,,,,,Correia dentada,,,,,"0,31",,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-griffe-2-0-at-2008,307-griffe-2-0-at-2008,https://www.fichacompleta.com.br/carros/peugeot/307-griffe-2-0-at-2008,2026-06-17T21:33:13.531046,Peugeot 307 Griffe 2.0 AT 2008,"11,1 s",200 km/h,Conversor de torque,Automático,AL4,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"9,3 kg/cv","66,5 kg/kgfm","71,6 cv/litro",143 cv,"10,8:1",,"10,0 kgfm/litro",20 kgfm,4,1520 mm,,4212 mm,2612 mm,1762 mm,1330 kg,420 litros,60 litros,127 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,684 km,498 km,"11,4 km/l","8,3 km/l",4,6000 rpm,4000 rpm,Não informado,,,,,,,Hidráulicos,Admissão,,,,,,"2,28 m²","0,707 m²",,,,,,,Correia dentada,,,,,"0,31",,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-presence-1-6-2008,307-presence-1-6-2008,https://www.fichacompleta.com.br/carros/peugeot/307-presence-1-6-2008,2026-06-17T21:33:18.136499,Peugeot 307 Presence 1.6 2008,"11,7 s",190 km/h,Embreagem monodisco a seco,Manual,MA/5,5,Dianteira,Injeção multiponto,Natural,1587 cm³,4 em linha,TU5JP4,"Duplo no cabeçote, correia dentada",82 mm,"78,5 mm",Transversal,Dianteiro,"11,2 kg/cv","80,3 kg/kgfm","71,2 cv/litro",113 cv (A) 110 cv (G) a 5750 rpm,11:1,6500 rpm,"10,0 kgfm/litro","15,8 kgfm (A) 14,5 kgfm (G) a 4000 rpm",4,1520 mm,,4212 mm,2612 mm,1762 mm,1268 kg,420 litros,60 litros,127 mm,Disco ventilado,Disco sólido,Hidráulica,11 m,"Independente, McPherson",Mola helicoidal,Eixo de torção,720 km,480 km,12 km/l,8 km/l,,,,,,,,,,,Hidráulicos,,,,,,,"2,28 m²","0,707 m²","0,31",600 km,402 km,10 km/l,"6,7 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-feline-2-0-2009,307-feline-2-0-2009,https://www.fichacompleta.com.br/carros/peugeot/307-feline-2-0-2009,2026-06-17T21:33:20.680803,Peugeot 307 Feline 2.0 2009,"9,8 s",206 km/h,Embreagem monodisco a seco,Manual,BE4/5,5,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,"Duplo no cabeçote, correia dentada",88 mm,85 mm,Transversal,Dianteiro,"8,6 kg/cv","59,1 kg/kgfm","75,6 cv/litro",151 cv (A) 143 cv (G) a 6000 rpm,"10,8:1",,"11,0 kgfm/litro",22 kgfm (A) 20 kgfm (G) a 4000 rpm,4,1520 mm,,4212 mm,2612 mm,1762 mm,1300 kg,420 litros,60 litros,113 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,720 km,540 km,12 km/l,9 km/l,,,,,,,,,,,Hidráulicos,Admissão,,,,,,"2,28 m²","0,707 m²","0,31",540 km,360 km,9 km/l,6 km/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-feline-2-0-at-2009,307-feline-2-0-at-2009,https://www.fichacompleta.com.br/carros/peugeot/307-feline-2-0-at-2009,2026-06-17T21:33:24.996714,Peugeot 307 Feline 2.0 AT 2009,"10,5 s",206 km/h,Conversor de torque,Automático,AL4,4,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,"Duplo no cabeçote, correia dentada",88 mm,85 mm,Transversal,Dianteiro,"9,1 kg/cv","62,2 kg/kgfm","75,6 cv/litro",151 cv (A) 143 cv (G) a 6000 rpm,"10,8:1",,"11,0 kgfm/litro",22 kgfm (A) 20 kgfm (G) a 4000 rpm,4,1520 mm,,4212 mm,2612 mm,1762 mm,1368 kg,420 litros,60 litros,113 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,672 km,486 km,"11,2 km/l","8,1 km/l",,,,,,,,,,,Hidráulicos,Admissão,,,,,,"2,28 m²","0,707 m²","0,31",468 km,330 km,"7,8 km/l","5,5 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-presence-1-6-2009,307-presence-1-6-2009,https://www.fichacompleta.com.br/carros/peugeot/307-presence-1-6-2009,2026-06-17T21:33:28.065585,Peugeot 307 Presence 1.6 2009,"11,7 s",190 km/h,Embreagem monodisco a seco,Manual,MA/5,5,Dianteira,Injeção multiponto,Natural,1587 cm³,4 em linha,TU5JP4,"Duplo no cabeçote, correia dentada",82 mm,"78,5 mm",Transversal,Dianteiro,"11,2 kg/cv","80,3 kg/kgfm","71,2 cv/litro",113 cv (A) 110 cv (G) a 5750 rpm,11:1,6500 rpm,"10,0 kgfm/litro","15,8 kgfm (A) 14,5 kgfm (G) a 4000 rpm",4,1520 mm,,4212 mm,2612 mm,1762 mm,1268 kg,420 litros,60 litros,127 mm,Disco ventilado,Disco sólido,Hidráulica,11 m,"Independente, McPherson",Mola helicoidal,Eixo de torção,720 km,480 km,12 km/l,8 km/l,,,,,,,,,,,Hidráulicos,,,,,,,"2,28 m²","0,707 m²","0,31",600 km,402 km,10 km/l,"6,7 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-feline-2-0-at-2010,307-feline-2-0-at-2010,https://www.fichacompleta.com.br/carros/peugeot/307-feline-2-0-at-2010,2026-06-17T21:33:31.884312,Peugeot 307 Feline 2.0 AT 2010,"10,5 s",206 km/h,Conversor de torque,Automático,AL4,4,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"9,1 kg/cv","62,2 kg/kgfm","75,6 cv/litro",151 cv (A) 143 cv (G) a 6000 rpm,"10,8:1",,"11,0 kgfm/litro",22 kgfm (A) 20 kgfm (G) a 4000 rpm,4,1520 mm,,4212 mm,2612 mm,1762 mm,1368 kg,420 litros,60 litros,113 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,672 km,486 km,"11,2 km/l","8,1 km/l",4,,,Não informado,,,,,6000 rpm,4000 rpm,Hidráulicos,Admissão,,,,,,"2,28 m²","0,707 m²","0,31",468 km,330 km,"7,8 km/l","5,5 km/l",,Correia dentada,151 cv,143 cv,22 kgfm,20 kgfm,"0,31",,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-presence-1-6-2010,307-presence-1-6-2010,https://www.fichacompleta.com.br/carros/peugeot/307-presence-1-6-2010,2026-06-17T21:33:34.915732,Peugeot 307 Presence 1.6 2010,"11,7 s",190 km/h,Embreagem monodisco a seco,Manual,MA/5,5,Dianteira,Injeção multiponto,Natural,1587 cm³,4 em linha,TU5JP4,"Duplo no cabeçote, correia dentada",82 mm,"78,5 mm",Transversal,Dianteiro,"11,2 kg/cv","80,3 kg/kgfm","71,2 cv/litro",113 cv (A) 110 cv (G) a 5750 rpm,11:1,6500 rpm,"10,0 kgfm/litro","15,8 kgfm (A) 14,5 kgfm (G) a 4000 rpm",4,1520 mm,,4212 mm,2612 mm,1762 mm,1268 kg,420 litros,60 litros,127 mm,Disco ventilado,Disco sólido,Hidráulica,11 m,"Independente, McPherson",Mola helicoidal,Eixo de torção,720 km,480 km,12 km/l,8 km/l,,,,,,,,,,,Hidráulicos,,,,,,,"2,28 m²","0,707 m²","0,31",600 km,402 km,10 km/l,"6,7 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-presence-2-0-at-2010,307-presence-2-0-at-2010,https://www.fichacompleta.com.br/carros/peugeot/307-presence-2-0-at-2010,2026-06-17T21:33:39.754071,Peugeot 307 Presence 2.0 AT 2010,"10,5 s",206 km/h,Conversor de torque,Automático,AL4,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"9,1 kg/cv","62,2 kg/kgfm","75,6 cv/litro",,"10,8:1",,"11,0 kgfm/litro",,4,1520 mm,,4212 mm,2612 mm,1762 mm,1368 kg,420 litros,60 litros,113 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,672 km,486 km,"11,2 km/l","8,1 km/l",4,6000 rpm,4000 rpm,Não informado,,,,,,,Hidráulicos,Admissão,,,,,,"2,28 m²","0,707 m²",,468 km,330 km,"7,8 km/l","5,5 km/l",,Correia dentada,151 cv,143 cv,22 kgfm,20 kgfm,"0,31",,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-feline-2-0-at-2011,307-feline-2-0-at-2011,https://www.fichacompleta.com.br/carros/peugeot/307-feline-2-0-at-2011,2026-06-17T21:33:43.113921,Peugeot 307 Feline 2.0 AT 2011,"10,5 s",206 km/h,Conversor de torque,Automático,AL4,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"9,1 kg/cv","62,2 kg/kgfm","75,6 cv/litro",,"10,8:1",,"11,0 kgfm/litro",,4,1520 mm,,4212 mm,2612 mm,1762 mm,1368 kg,420 litros,60 litros,113 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,672 km,486 km,"11,2 km/l","8,1 km/l",4,6000 rpm,4000 rpm,Não informado,,,,,,,Hidráulicos,Admissão,,,,,,"2,28 m²","0,707 m²",,468 km,330 km,"7,8 km/l","5,5 km/l",,Correia dentada,151 cv,143 cv,22 kgfm,20 kgfm,"0,31",,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-millesim-200-1-6-2011,307-millesim-200-1-6-2011,https://www.fichacompleta.com.br/carros/peugeot/307-millesim-200-1-6-2011,2026-06-17T21:33:45.779972,Peugeot 307 Millesim 200 1.6 2011,"11,7 s",190 km/h,Embreagem monodisco a seco,Manual,MA/5,5,Dianteira,Injeção multiponto,Natural,1587 cm³,4 em linha,TU5JP4,"Duplo no cabeçote, correia dentada",82 mm,"78,5 mm",Transversal,Dianteiro,"11,2 kg/cv","80,3 kg/kgfm","71,2 cv/litro",113 cv (A) 110 cv (G) a 5750 rpm,11:1,6500 rpm,"10,0 kgfm/litro","15,8 kgfm (A) 14,5 kgfm (G) a 4000 rpm",4,1520 mm,,4212 mm,2612 mm,1762 mm,1268 kg,420 litros,60 litros,127 mm,Disco ventilado,Disco sólido,Hidráulica,11 m,"Independente, McPherson",Mola helicoidal,Eixo de torção,720 km,480 km,12 km/l,8 km/l,,,,,,,,,,,Hidráulicos,,,,,,,"2,28 m²","0,707 m²","0,31",600 km,402 km,10 km/l,"6,7 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-presence-1-6-2011,307-presence-1-6-2011,https://www.fichacompleta.com.br/carros/peugeot/307-presence-1-6-2011,2026-06-17T21:33:49.524031,Peugeot 307 Presence 1.6 2011,"11,7 s",190 km/h,Embreagem monodisco a seco,Manual,MA/5,,Dianteira,Injeção multiponto,Natural,1587 cm³,4 em linha,TU5JP4,Duplo no cabeçote,82 mm,"78,5 mm",Transversal,Dianteiro,"11,2 kg/cv","80,3 kg/kgfm","71,2 cv/litro",,11:1,6500 rpm,"10,0 kgfm/litro",,4,1520 mm,,4212 mm,2612 mm,1762 mm,1268 kg,420 litros,60 litros,127 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,720 km,480 km,12 km/l,8 km/l,5,5750 rpm,4000 rpm,11 m,,,,,,,Hidráulicos,,,,,,,"2,28 m²","0,707 m²",,600 km,402 km,10 km/l,"6,7 km/l",,Correia dentada,113 cv,110 cv,"15,8 kgfm","14,5 kgfm","0,31",,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-presence-2-0-at-2011,307-presence-2-0-at-2011,https://www.fichacompleta.com.br/carros/peugeot/307-presence-2-0-at-2011,2026-06-17T21:33:52.219158,Peugeot 307 Presence 2.0 AT 2011,"10,5 s",206 km/h,Conversor de torque,Automático,AL4,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"9,1 kg/cv","62,2 kg/kgfm","75,6 cv/litro",,"10,8:1",,"11,0 kgfm/litro",,4,1520 mm,,4212 mm,2612 mm,1762 mm,1368 kg,420 litros,60 litros,113 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,672 km,486 km,"11,2 km/l","8,1 km/l",4,6000 rpm,4000 rpm,Não informado,,,,,,,Hidráulicos,Admissão,,,,,,"2,28 m²","0,707 m²",,468 km,330 km,"7,8 km/l","5,5 km/l",,Correia dentada,151 cv,143 cv,22 kgfm,20 kgfm,"0,31",,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-premium-2-0-at-2012,307-premium-2-0-at-2012,https://www.fichacompleta.com.br/carros/peugeot/307-premium-2-0-at-2012,2026-06-17T21:33:54.693862,Peugeot 307 Premium 2.0 AT 2012,"10,5 s",206 km/h,Conversor de torque,Automático,AT8,4,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,"Duplo no cabeçote, correia dentada",88 mm,85 mm,Transversal,Dianteiro,"9,1 kg/cv","62,2 kg/kgfm","75,6 cv/litro",151 cv (A) 143 cv (G) a 6000 rpm,"10,8:1",,"11,0 kgfm/litro",22 kgfm (A) 20 kgfm (G) a 4000 rpm,4,1520 mm,,4212 mm,2612 mm,1762 mm,1368 kg,420 litros,60 litros,113 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,672 km,486 km,"11,2 km/l","8,1 km/l",,,,,,,,,,,Hidráulicos,Admissão,,,,,,"2,28 m²","0,707 m²","0,31",468 km,330 km,"7,8 km/l","5,5 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-presence-1-6-2012,307-presence-1-6-2012,https://www.fichacompleta.com.br/carros/peugeot/307-presence-1-6-2012,2026-06-17T21:33:57.403850,Peugeot 307 Presence 1.6 2012,"11,7 s",190 km/h,Embreagem monodisco a seco,Manual,MA/5,5,Dianteira,Injeção multiponto,Natural,1587 cm³,4 em linha,TU5JP4,"Duplo no cabeçote, correia dentada",82 mm,"78,5 mm",Transversal,Dianteiro,"11,2 kg/cv","80,3 kg/kgfm","71,2 cv/litro",113 cv (A) 110 cv (G) a 5750 rpm,11:1,6500 rpm,"10,0 kgfm/litro","15,8 kgfm (A) 14,5 kgfm (G) a 4000 rpm",4,1520 mm,,4212 mm,2612 mm,1762 mm,1268 kg,420 litros,60 litros,127 mm,Disco ventilado,Disco sólido,Hidráulica,11 m,"Independente, McPherson",Mola helicoidal,Eixo de torção,720 km,480 km,12 km/l,8 km/l,,,,,,,,,,,Hidráulicos,,,,,,,"2,28 m²","0,707 m²","0,31",600 km,402 km,10 km/l,"6,7 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307,307,307-presence-2-0-at-2012,307-presence-2-0-at-2012,https://www.fichacompleta.com.br/carros/peugeot/307-presence-2-0-at-2012,2026-06-17T21:34:00.912523,Peugeot 307 Presence 2.0 AT 2012,"10,5 s",206 km/h,Conversor de torque,Automático,AT8,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"9,1 kg/cv","62,2 kg/kgfm","75,6 cv/litro",,"10,8:1",,"11,0 kgfm/litro",,4,1520 mm,,4212 mm,2612 mm,1762 mm,1368 kg,420 litros,60 litros,113 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,672 km,486 km,"11,2 km/l","8,1 km/l",4,6000 rpm,4000 rpm,Não informado,,,,,,,Hidráulicos,Admissão,,,,,,"2,28 m²","0,707 m²",,468 km,330 km,"7,8 km/l","5,5 km/l",,Correia dentada,151 cv,143 cv,22 kgfm,20 kgfm,"0,31",,,,,,,,,,,,,,,,,,,,,,,
peugeot,307 Cabriolet,307-cabriolet,307-cabriolet-2-0-2004,307-cabriolet-2-0-2004,https://www.fichacompleta.com.br/carros/peugeot/307-cabriolet-2-0-2004,2026-06-17T21:34:19.093875,Peugeot 307 Cabriolet 2.0 2004,"12,7 s",204 km/h,Conversor de torque,Automático,AL4,4,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10J4,"Duplo no cabeçote, correia dentada",88 mm,85 mm,Transversal,Dianteiro,"10,8 kg/cv","76,7 kg/kgfm","69,1 cv/litro",138 cv a 6000 rpm,"10,8:1",,"9,7 kgfm/litro","19,4 kgfm a 4100 rpm",4,1424 mm,,4347 mm,2605 mm,1759 mm,1488 kg,232 litros,60 litros,113 mm,Disco ventilado,Disco sólido,Hidráulica,"11,1 m","Independente, McPherson",Mola helicoidal,Eixo de torção,720 km,480 km,12 km/l,8 km/l,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307 Cabriolet,307-cabriolet,307-cabriolet-2-0-2005,307-cabriolet-2-0-2005,https://www.fichacompleta.com.br/carros/peugeot/307-cabriolet-2-0-2005,2026-06-17T21:34:23.773765,Peugeot 307 Cabriolet 2.0 2005,"12,7 s",204 km/h,Conversor de torque,Automático,AL4,4,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10J4,"Duplo no cabeçote, correia dentada",88 mm,85 mm,Transversal,Dianteiro,"10,8 kg/cv","76,7 kg/kgfm","69,1 cv/litro",138 cv a 6000 rpm,"10,8:1",,"9,7 kgfm/litro","19,4 kgfm a 4100 rpm",4,1424 mm,,4347 mm,2605 mm,1759 mm,1488 kg,232 litros,60 litros,113 mm,Disco ventilado,Disco sólido,Hidráulica,"11,1 m","Independente, McPherson",Mola helicoidal,Eixo de torção,720 km,480 km,12 km/l,8 km/l,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307 Cabriolet,307-cabriolet,307-cabriolet-2-0-2005-gasolina,307-cabriolet-2-0-2005-gasolina,https://www.fichacompleta.com.br/carros/peugeot/307-cabriolet-2-0-2005-gasolina,2026-06-17T21:34:27.684867,Peugeot 307 Cabriolet 2.0 2005,12 s,204 km/h,Embreagem monodisco a seco,Manual,BE4/5,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10J4,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"10,6 kg/cv","75,7 kg/kgfm","69,1 cv/litro",138 cv,"10,8:1",,"9,7 kgfm/litro","19,4 kgfm",4,1424 mm,,4347 mm,2605 mm,1759 mm,1468 kg,232 litros,60 litros,113 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,720 km,480 km,12 km/l,8 km/l,5,6000 rpm,4100 rpm,"11,1 m",,,,,,,Hidráulicos,,,,,,,,,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307 Cabriolet,307-cabriolet,307-cabriolet-2-0-2007,307-cabriolet-2-0-2007,https://www.fichacompleta.com.br/carros/peugeot/307-cabriolet-2-0-2007,2026-06-17T21:34:32.213980,Peugeot 307 Cabriolet 2.0 2007,"10,7 s",206 km/h,Conversor de torque,Automático,AL4,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"10,4 kg/cv","74,4 kg/kgfm","71,6 cv/litro",143 cv,"10,8:1",,"10,0 kgfm/litro",20 kgfm,4,1424 mm,,4357 mm,2605 mm,1759 mm,1488 kg,232 litros,60 litros,103 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,720 km,480 km,12 km/l,8 km/l,4,6000 rpm,4000 rpm,Não informado,,,,,,,Hidráulicos,Admissão,,,,,,,,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307 Cabriolet,307-cabriolet,307-cabriolet-2-0-2008,307-cabriolet-2-0-2008,https://www.fichacompleta.com.br/carros/peugeot/307-cabriolet-2-0-2008,2026-06-17T21:34:36.667796,Peugeot 307 Cabriolet 2.0 2008,"10,7 s",206 km/h,Conversor de torque,Automático,AL4,4,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"10,4 kg/cv","74,4 kg/kgfm","71,6 cv/litro",143 cv,"10,8:1",,"10,0 kgfm/litro",20 kgfm,4,1424 mm,,4357 mm,2605 mm,1759 mm,1488 kg,232 litros,60 litros,103 mm,Disco ventilado,Disco sólido,Eletro-hidráulica,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,720 km,480 km,12 km/l,8 km/l,4,,,Não informado,,,,,6000 rpm,4000 rpm,Hidráulicos,Admissão,,,,,,,,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307 Sedan,307-sedan,307-sedan-feline-2-0-2007,307-sedan-feline-2-0-2007,https://www.fichacompleta.com.br/carros/peugeot/307-sedan-feline-2-0-2007,2026-06-17T21:34:56.769016,Peugeot 307 Sedan Feline 2.0 2007,10 s,203 km/h,Embreagem monodisco a seco,Manual,BE4/5,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"9,7 kg/cv","69,0 kg/kgfm","71,6 cv/litro",143 cv,"10,8:1",,"10,0 kgfm/litro",20 kgfm,4,1528 mm,,4480 mm,2612 mm,1762 mm,1380 kg,506 litros,60 litros,127 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,750 km,540 km,"12,5 km/l",9 km/l,5,6000 rpm,4000 rpm,Não informado,,,,,,,Hidráulicos,Admissão,,,,,,,,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307 Sedan,307-sedan,307-sedan-feline-2-0-at-2007,307-sedan-feline-2-0-at-2007,https://www.fichacompleta.com.br/carros/peugeot/307-sedan-feline-2-0-at-2007,2026-06-17T21:35:01.184196,Peugeot 307 Sedan Feline 2.0 AT 2007,"10,7 s",203 km/h,Conversor de torque,Automático,AL4,4,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,"Duplo no cabeçote, correia dentada",,,Transversal,Dianteiro,"9,9 kg/cv","70,6 kg/kgfm","71,6 cv/litro",143 cv a 6000 rpm,"10,8:1",,"10,0 kgfm/litro",20 kgfm a 4000 rpm,4,1528 mm,,4480 mm,2612 mm,1762 mm,1411 kg,506 litros,60 litros,127 mm,Disco ventilado,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,696 km,468 km,"11,6 km/l","7,8 km/l",,,,,,,88 mm,85 mm,,,Hidráulicos,Admissão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peugeot,307 Sedan,307-sedan,307-sedan-griffe-2-0-at-2007,307-sedan-griffe-2-0-at-2007,https://www.fichacompleta.com.br/carros/peugeot/307-sedan-griffe-2-0-at-2007,2026-06-17T21:35:05.097733,Peugeot 307 Sedan Griffe 2.0 AT 2007,"10,7 s",203 km/h,Conversor de torque,Automático,AL4,4,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,EW10A,Duplo no cabeçote,88 mm,85 mm,Transversal,Dianteiro,"9,9 kg/cv","70,6 kg/kgfm","71,6 cv/litro",143 cv,"10,8:1",,"10,0 kgfm/litro",20 kgfm,4,1528 mm,,4480 mm,2612 mm,1762 mm,1411 kg,506 litros,60 litros,127 mm,Disco ventilado,Disco sólido,Hidráulica,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,696 km,468 km,"11,6 km/l","7,8 km/l",4,,,Não informado,,,,,6000 rpm,4000 rpm,Hidráulicos,Admissão,,,,,,,,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,
