marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__altura_minima_do_solo,geral__angulo_de_entrada,geral__angulo_de_saida,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__travessia_de_agua,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__frenagem_1000_kmh,geral__cacamba,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__cilindrada_unitaria,geral__deslocamento,geral__quantidade_de_marchas,geral__diametro_minimo_de_giro,geral__potencia,geral__torque,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__estepe,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__tuchos,geral__variacao_do_comando,geral__acionam_do_comando,geral__capacidade_da_bateria,geral__potencia_combinada,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__codigo_do_cambio,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__viscosidade_do_oleo,geral__reboque_com_freio,geral__reboque_sem_freio,geral__pesopotencia_sistema,geral__rotacao_maxima,geral__inclinacao_lateral_max,geral__inclinacao_lateral_maxima,geral__angulo_central,geral__portamalas_com_5_lugares,geral__portamalas_com_8_lugares,geral__rampa_maxima,geral__portamalas_5_lugares,geral__portamalas_8_lugares,geral__portamalas_7_lugares,geral__portamalas_com_7_lugares,geral__torque_combinado,geral__autonomia_eletrica,geral__potencia_de_recarga,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g
toyota,Corolla,corolla,corolla-gli-1-8-at-2018,corolla-gli-1-8-at-2018,https://www.fichacompleta.com.br/carros/toyota/corolla-gli-1-8-at-2018,2026-06-14T16:28:42.894305,Toyota Corolla GLi 1.8 AT 2018,11 s,186 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Natural,1798 cm³,4 em linha,2ZR-FBE,"Duplo no cabeçote, corrente","88,3 mm","80,5 mm",Transversal,Dianteiro,"8,9 kg/cv","69,6 kg/kgfm","80,1 cv/litro",144 cv (A) 139 cv (G) a 6000 rpm,12:1,,,"10,2 kgfm/litro","18,4 kgfm (A) 17,7 kgfm (G) a 4800 rpm",4,1475 mm,155 mm,,,1519 mm,1521 mm,375 kg,4620 mm,2700 mm,1775 mm,1280 kg,470 litros,60 litros,,113 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,7,"10,8 m",,,,,792 km,684 km,"13,2 km/l","11,4 km/l",,"2,23 m²","0,669 m²",,"0,3",,Admissão e escape,,,,,,,,,,,,,552 km,468 km,"9,2 km/l","7,8 km/l",,,,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-gli-upper-1-8-2018,corolla-gli-upper-1-8-2018,https://www.fichacompleta.com.br/carros/toyota/corolla-gli-upper-1-8-2018,2026-06-14T16:28:46.369140,Toyota Corolla GLi Upper 1.8 2018,11 s,186 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Natural,1798 cm³,4 em linha,2ZR-FBE,"Duplo no cabeçote, corrente","88,3 mm","80,5 mm",Transversal,Dianteiro,"8,9 kg/cv","69,1 kg/kgfm","80,1 cv/litro",144 cv (A) 139 cv (G) a 6000 rpm,12:1,,,"10,3 kgfm/litro","18,6 kgfm (A) 17,7 kgfm (G) a 4800 rpm",4,1475 mm,155 mm,,,1519 mm,1521 mm,375 kg,4620 mm,2700 mm,1775 mm,1285 kg,470 litros,60 litros,,113 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,7,"10,8 m",,,,,792 km,684 km,"13,2 km/l","11,4 km/l",,"2,23 m²","0,669 m²",,"0,3",,Admissão e escape,,,,,,,,,,,,,552 km,468 km,"9,2 km/l","7,8 km/l",,,,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-xei-2-0-2018,corolla-xei-2-0-2018,https://www.fichacompleta.com.br/carros/toyota/corolla-xei-2-0-2018,2026-06-14T16:28:49.413362,Toyota Corolla XEi 2.0 2018,"9,6 s",199 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Natural,1986 cm³,4 em linha,3ZR-FBE,"Duplo no cabeçote, corrente","97,6 mm","80,5 mm",Transversal,Dianteiro,"8,5 kg/cv","63,5 kg/kgfm","77,5 cv/litro",154 cv (A) 143 cv (G) a 5800 rpm,12:1,,,"10,4 kgfm/litro","20,7 kgfm (A) 19,4 kgfm (G) a 4800 rpm",4,1475 mm,155 mm,,,1519 mm,1521 mm,375 kg,4620 mm,2700 mm,1775 mm,1315 kg,470 litros,60 litros,,108 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,7,"10,8 m",,,,,756 km,636 km,"12,6 km/l","10,6 km/l",,"2,23 m²","0,669 m²",,"0,3",Hidráulicos,Admissão e escape,,,,,,,,,,,,,528 km,432 km,"8,8 km/l","7,2 km/l",,,,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-xrs-2-0-2018,corolla-xrs-2-0-2018,https://www.fichacompleta.com.br/carros/toyota/corolla-xrs-2-0-2018,2026-06-14T16:28:52.849900,Toyota Corolla XRS 2.0 2018,"9,6 s",199 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Natural,1986 cm³,4 em linha,3ZR-FBE,"Duplo no cabeçote, corrente","97,6 mm","80,5 mm",Transversal,Dianteiro,"8,5 kg/cv","63,5 kg/kgfm","77,5 cv/litro",154 cv (A) 143 cv (G) a 5800 rpm,12:1,,,"10,4 kgfm/litro","20,7 kgfm (A) 19,4 kgfm (G) a 4800 rpm",4,1475 mm,155 mm,,,1519 mm,1521 mm,375 kg,4620 mm,2700 mm,1775 mm,1315 kg,470 litros,60 litros,,108 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,7,"10,8 m",,,,,756 km,636 km,"12,6 km/l","10,6 km/l",,"2,23 m²","0,669 m²",,"0,3",Hidráulicos,Admissão e escape,,,,,,,,,,,,,528 km,432 km,"8,8 km/l","7,2 km/l",,,,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-altis-2-0-2019,corolla-altis-2-0-2019,https://www.fichacompleta.com.br/carros/toyota/corolla-altis-2-0-2019,2026-06-14T16:28:57.635323,Toyota Corolla Altis 2.0 2019,"9,6 s",199 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Natural,1986 cm³,4 em linha,3ZR-FBE,"Duplo no cabeçote, corrente","97,6 mm","80,5 mm",Transversal,Dianteiro,"8,7 kg/cv","64,7 kg/kgfm","77,5 cv/litro",154 cv (A) 143 cv (G) a 5800 rpm,12:1,,,"10,4 kgfm/litro","20,7 kgfm (A) 19,4 kgfm (G) a 4800 rpm",4,1475 mm,144 mm,,,1519 mm,1521 mm,375 kg,4620 mm,2700 mm,1775 mm,1340 kg,470 litros,60 litros,,108 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,7,"10,8 m",,,,,756 km,636 km,"12,6 km/l","10,6 km/l",,"2,23 m²","0,669 m²",,"0,3",Hidráulicos,Admissão e escape,,,,,,,,,,,,,528 km,432 km,"8,8 km/l","7,2 km/l",,,,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-gli-1-8-at-2019,corolla-gli-1-8-at-2019,https://www.fichacompleta.com.br/carros/toyota/corolla-gli-1-8-at-2019,2026-06-14T16:29:00.170434,Toyota Corolla GLi 1.8 AT 2019,11 s,186 km/h,Conversor de torque,CVT,7,Dianteira,Injeção multiponto,Natural,,4 em linha,2ZR-FBE,Duplo no cabeçote,"88,3 mm","80,5 mm",Transversal,Dianteiro,"8,89 kg/cv","69,6 kg/kgfm","80,1 cv/litro",,12:1,6000 rpm,4800 rpm,"10,2 kgfm/litro",,4,1475 mm,155 mm,,,1519 mm,1521 mm,375 kg,4620 mm,2700 mm,1775 mm,1280 kg,470 litros,60 litros,,113 mm,Disco ventilado,Disco sólido,Elétrica,"10,8 m","Indep., McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,449 cm³,1798 cm³,,,,,,,792 km,684 km,"13,2 km/l","11,4 km/l",,"2,23 m²","0,669 m²","0,3",,Hidráulicos,Admissão e escape,Corrente,,,,,,,,144 cv,139 cv,"18,4 kgfm","17,7 kgfm",552 km,468 km,"9,2 km/l","7,8 km/l",10W-30 ou 10W40 ³,,,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-gli-upper-1-8-2019,corolla-gli-upper-1-8-2019,https://www.fichacompleta.com.br/carros/toyota/corolla-gli-upper-1-8-2019,2026-06-14T16:29:04.434349,Toyota Corolla GLi Upper 1.8 2019,11 s,186 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Natural,1798 cm³,4 em linha,2ZR-FBE,"Duplo no cabeçote, corrente","88,3 mm","80,5 mm",Transversal,Dianteiro,"9,0 kg/cv","69,6 kg/kgfm","80,1 cv/litro",144 cv (A) 139 cv (G) a 6000 rpm,12:1,,,"10,3 kgfm/litro","18,6 kgfm (A) 17,7 kgfm (G) a 4800 rpm",4,1475 mm,144 mm,,,1519 mm,1521 mm,375 kg,4620 mm,2700 mm,1775 mm,1295 kg,470 litros,60 litros,,113 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,7,"10,8 m",,,,,792 km,684 km,"13,2 km/l","11,4 km/l",,"2,23 m²","0,669 m²",,"0,3",,Admissão e escape,,,,,,,,,,,,,552 km,468 km,"9,2 km/l","7,8 km/l",,,,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-xei-2-0-2019,corolla-xei-2-0-2019,https://www.fichacompleta.com.br/carros/toyota/corolla-xei-2-0-2019,2026-06-14T16:29:07.406884,Toyota Corolla XEi 2.0 2019,"9,6 s",199 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Natural,1986 cm³,4 em linha,3ZR-FBE,"Duplo no cabeçote, corrente","97,6 mm","80,5 mm",Transversal,Dianteiro,"8,7 kg/cv","64,5 kg/kgfm","77,5 cv/litro",154 cv (A) 143 cv (G) a 5800 rpm,12:1,,,"10,4 kgfm/litro","20,7 kgfm (A) 19,4 kgfm (G) a 4800 rpm",4,1475 mm,144 mm,,,1519 mm,1521 mm,375 kg,4620 mm,2700 mm,1775 mm,1335 kg,470 litros,60 litros,,108 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,7,"10,8 m",,,,,756 km,636 km,"12,6 km/l","10,6 km/l",,"2,23 m²","0,669 m²",,"0,3",Hidráulicos,Admissão e escape,,,,,,,,,,,,,528 km,432 km,"8,8 km/l","7,2 km/l",,,,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-xrs-2-0-2019,corolla-xrs-2-0-2019,https://www.fichacompleta.com.br/carros/toyota/corolla-xrs-2-0-2019,2026-06-14T16:29:10.933930,Toyota Corolla XRS 2.0 2019,"9,6 s",199 km/h,Conversor de torque,CVT,,Dianteira,Injeção multiponto,Natural,1986 cm³,4 em linha,3ZR-FBE,"Duplo no cabeçote, corrente","97,6 mm","80,5 mm",Transversal,Dianteiro,"8,7 kg/cv","65,0 kg/kgfm","77,5 cv/litro",154 cv (A) 143 cv (G) a 5800 rpm,12:1,,,"10,4 kgfm/litro","20,7 kgfm (A) 19,4 kgfm (G) a 4800 rpm",4,1475 mm,144 mm,,,1519 mm,1521 mm,375 kg,4620 mm,2700 mm,1775 mm,1345 kg,470 litros,60 litros,,108 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,7,"10,8 m",,,,,756 km,636 km,"12,6 km/l","10,6 km/l",,"2,23 m²","0,669 m²",,"0,3",Hidráulicos,Admissão e escape,,,,,,,,,,,,,528 km,432 km,"8,8 km/l","7,2 km/l",,,,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-altis-2-0-2020,corolla-altis-2-0-2020,https://www.fichacompleta.com.br/carros/toyota/corolla-altis-2-0-2020,2026-06-14T16:29:13.653990,Toyota Corolla Altis 2.0 2020,"9,2 s",205 km/h,Conversor de torque,CVT,10,Dianteira,Injeção direta e indireta,Natural,1987 cm³,4 em linha,M20A-FKB,Duplo no cabeçote,"97,6 mm","80,5 mm",Transversal,Dianteiro,"7,9 kg/cv","65,7 kg/kgfm","89,1 cv/litro",,13:1,6600 rpm,4400 rpm,"10,8 kgfm/litro",,4,1455 mm,148 mm,,,1531 mm,1544 mm,420 kg,4630 mm,2700 mm,1780 mm,1405 kg,470 litros,50 litros,,101 mm,Disco ventilado,Disco sólido,Elétrica,"11,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,,,,,695 km,580 km,"13,9 km/l","11,6 km/l",205/55 R16,"2,2 m²","0,616 m²","0,28",,Hidráulicos,Admissão e escape,Corrente,,,,,,,K120,177 cv,169 cv,"21,4 kgfm","21,4 kgfm",485 km,400 km,"9,7 km/l",8 km/l,,700 kg,700 kg,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-altis-hybrid-1-8-2020,corolla-altis-hybrid-1-8-2020,https://www.fichacompleta.com.br/carros/toyota/corolla-altis-hybrid-1-8-2020,2026-06-14T16:29:17.063181,Toyota Corolla Altis Hybrid 1.8 2020,12 s,170 km/h,Engrenagem epicicloidal,CVT,0,Dianteira,Injeção multiponto,Natural,1798 cm³,4 em linha,2ZR-FXB,Duplo no cabeçote,"88,3 mm","80,5 mm",Transversal,Dianteiro,"14,3 kg/cv","99,3 kg/kgfm","56,2 cv/litro",101 cv (A),13:1,5200 rpm,3600 rpm,"8,1 kgfm/litro","14,5 kgfm (A)",4,1455 mm,148 mm,,,1531 mm,1544 mm,410 kg,4630 mm,2700 mm,1780 mm,1440 kg,470 litros,43 litros,,101 mm,Disco ventilado,Disco sólido,Elétrica,"11,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,72 cv,"16,6 kgfm",,,624 km,701 km,"14,5 km/l","16,3 km/l",205/55 R16,"2,2 m²","0,616 m²","0,28",,,Admissão,Corrente,"1,3 kWh",122 cv,,,,,P610,,,,,426 km,469 km,"9,9 km/l","10,9 km/l",,400 kg,400 kg,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-altis-premium-hybrid-1-8-2020,corolla-altis-premium-hybrid-1-8-2020,https://www.fichacompleta.com.br/carros/toyota/corolla-altis-premium-hybrid-1-8-2020,2026-06-14T16:29:21.065119,Toyota Corolla Altis Premium Hybrid 1.8 2020,12 s,170 km/h,Engrenagem epicicloidal,CVT,0,Dianteira,Injeção multiponto,Natural,1798 cm³,4 em linha,2ZR-FXB,Duplo no cabeçote,"88,3 mm","80,5 mm",Transversal,Dianteiro,"14,3 kg/cv","99,7 kg/kgfm","56,2 cv/litro",101 cv (A),13:1,5200 rpm,3600 rpm,"8,1 kgfm/litro","14,5 kgfm (A)",4,1455 mm,148 mm,,,1531 mm,1544 mm,410 kg,4630 mm,2700 mm,1780 mm,1445 kg,470 litros,43 litros,,101 mm,Disco ventilado,Disco sólido,Elétrica,"11,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,72 cv,"16,6 kgfm",,,624 km,701 km,"14,5 km/l","16,3 km/l",205/55 R16,"2,2 m²","0,616 m²","0,28",,,Admissão,Corrente,"1,3 kWh",122 cv,,,,,P610,,,,,426 km,469 km,"9,9 km/l","10,9 km/l",,400 kg,400 kg,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-gli-2-0-2020,corolla-gli-2-0-2020,https://www.fichacompleta.com.br/carros/toyota/corolla-gli-2-0-2020,2026-06-14T16:29:25.093283,Toyota Corolla GLi 2.0 2020,"9,2 s",205 km/h,Conversor de torque,CVT,10,Dianteira,Injeção direta e indireta,Natural,1987 cm³,4 em linha,M20A-FKB,Duplo no cabeçote,"97,6 mm","80,5 mm",Transversal,Dianteiro,"7,8 kg/cv","64,3 kg/kgfm","89,1 cv/litro",,13:1,6600 rpm,4400 rpm,"10,8 kgfm/litro",,4,1455 mm,148 mm,,,1531 mm,1544 mm,420 kg,4630 mm,2700 mm,1780 mm,1375 kg,470 litros,50 litros,,113 mm,Disco ventilado,Disco sólido,Elétrica,"11,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,,,,,695 km,580 km,"13,9 km/l","11,6 km/l",205/55 R16,"2,2 m²","0,616 m²","0,28",,Hidráulicos,Admissão e escape,Corrente,,,,,,,K120,177 cv,169 cv,"21,4 kgfm","21,4 kgfm",485 km,400 km,"9,7 km/l",8 km/l,,700 kg,700 kg,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-xei-2-0-2020,corolla-xei-2-0-2020,https://www.fichacompleta.com.br/carros/toyota/corolla-xei-2-0-2020,2026-06-14T16:29:28.150265,Toyota Corolla XEi 2.0 2020,"9,2 s",205 km/h,Conversor de torque,CVT,10,Dianteira,Injeção direta e indireta,Natural,1987 cm³,4 em linha,M20A-FKB,Duplo no cabeçote,"97,6 mm","80,5 mm",Transversal,Dianteiro,"7,9 kg/cv","65,7 kg/kgfm","89,1 cv/litro",,13:1,6600 rpm,4400 rpm,"10,8 kgfm/litro",,4,1455 mm,148 mm,,,1531 mm,1544 mm,420 kg,4630 mm,2700 mm,1780 mm,1405 kg,470 litros,50 litros,,101 mm,Disco ventilado,Disco sólido,Elétrica,"11,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,,,,,695 km,580 km,"13,9 km/l","11,6 km/l",205/55 R16,"2,2 m²","0,616 m²","0,28",,Hidráulicos,Admissão e escape,Corrente,,,,,,,K120,177 cv,169 cv,"21,4 kgfm","21,4 kgfm",485 km,400 km,"9,7 km/l",8 km/l,,700 kg,700 kg,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-altis-2-0-2021,corolla-altis-2-0-2021,https://www.fichacompleta.com.br/carros/toyota/corolla-altis-2-0-2021,2026-06-14T16:29:33.103183,Toyota Corolla Altis 2.0 2021,"9,2 s",205 km/h,Conversor de torque,CVT,10,Dianteira,Injeção direta e indireta,Natural,1987 cm³,4 em linha,M20A-FKB,Duplo no cabeçote,"97,6 mm","80,5 mm",Transversal,Dianteiro,"7,9 kg/cv","65,7 kg/kgfm","89,1 cv/litro",,13:1,6600 rpm,4400 rpm,"10,8 kgfm/litro",,4,1455 mm,148 mm,,,1531 mm,1544 mm,420 kg,4630 mm,2700 mm,1780 mm,1405 kg,470 litros,50 litros,,101 mm,Disco ventilado,Disco sólido,Elétrica,"11,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,,,,,695 km,580 km,"13,9 km/l","11,6 km/l",205/55 R16,"2,2 m²","0,616 m²","0,28",,Hidráulicos,Admissão e escape,Corrente,,,,,,,K120,177 cv,169 cv,"21,4 kgfm","21,4 kgfm",485 km,400 km,"9,7 km/l",8 km/l,,700 kg,700 kg,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-altis-hybrid-1-8-2021,corolla-altis-hybrid-1-8-2021,https://www.fichacompleta.com.br/carros/toyota/corolla-altis-hybrid-1-8-2021,2026-06-14T16:29:36.152191,Toyota Corolla Altis Hybrid 1.8 2021,12 s,170 km/h,Engrenagem epicicloidal,CVT,0,Dianteira,Injeção multiponto,Natural,1798 cm³,4 em linha,2ZR-FXB,Duplo no cabeçote,"88,3 mm","80,5 mm",Transversal,Dianteiro,"14,3 kg/cv","99,3 kg/kgfm","56,2 cv/litro",101 cv (A),13:1,5200 rpm,3600 rpm,"8,1 kgfm/litro","14,5 kgfm (A)",4,1455 mm,148 mm,,,1531 mm,1544 mm,410 kg,4630 mm,2700 mm,1780 mm,1440 kg,470 litros,43 litros,,101 mm,Disco ventilado,Disco sólido,Elétrica,"11,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,72 cv,"16,6 kgfm",,,624 km,701 km,"14,5 km/l","16,3 km/l",205/55 R16,"2,2 m²","0,616 m²","0,28",,,Admissão,Corrente,"1,3 kWh",122 cv,,,,,P610,,,,,426 km,469 km,"9,9 km/l","10,9 km/l",,400 kg,400 kg,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-altis-premium-hybrid-1-8-2021,corolla-altis-premium-hybrid-1-8-2021,https://www.fichacompleta.com.br/carros/toyota/corolla-altis-premium-hybrid-1-8-2021,2026-06-14T16:29:39.862564,Toyota Corolla Altis Premium Hybrid 1.8 2021,12 s,170 km/h,Engrenagem epicicloidal,CVT,0,Dianteira,Injeção multiponto,Natural,1798 cm³,4 em linha,2ZR-FXB,Duplo no cabeçote,"88,3 mm","80,5 mm",Transversal,Dianteiro,"14,3 kg/cv","99,7 kg/kgfm","56,2 cv/litro",101 cv (A),13:1,5200 rpm,3600 rpm,"8,1 kgfm/litro","14,5 kgfm (A)",4,1455 mm,148 mm,,,1531 mm,1544 mm,410 kg,4630 mm,2700 mm,1780 mm,1445 kg,470 litros,43 litros,,101 mm,Disco ventilado,Disco sólido,Elétrica,"11,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,72 cv,"16,6 kgfm",,,624 km,701 km,"14,5 km/l","16,3 km/l",205/55 R16,"2,2 m²","0,616 m²","0,28",,,Admissão,Corrente,"1,3 kWh",122 cv,,,,,P610,,,,,426 km,469 km,"9,9 km/l","10,9 km/l",,400 kg,400 kg,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-gli-2-0-2021,corolla-gli-2-0-2021,https://www.fichacompleta.com.br/carros/toyota/corolla-gli-2-0-2021,2026-06-14T16:29:43.380098,Toyota Corolla GLi 2.0 2021,"9,2 s",205 km/h,Conversor de torque,CVT,10,Dianteira,Injeção direta e indireta,Natural,1987 cm³,4 em linha,M20A-FKB,Duplo no cabeçote,"97,6 mm","80,5 mm",Transversal,Dianteiro,"7,8 kg/cv","64,3 kg/kgfm","89,1 cv/litro",,13:1,6600 rpm,4400 rpm,"10,8 kgfm/litro",,4,1455 mm,148 mm,,,1531 mm,1544 mm,420 kg,4630 mm,2700 mm,1780 mm,1375 kg,470 litros,50 litros,,113 mm,Disco ventilado,Disco sólido,Elétrica,"11,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,,,,,695 km,580 km,"13,9 km/l","11,6 km/l",205/55 R16,"2,2 m²","0,616 m²","0,28",,Hidráulicos,Admissão e escape,Corrente,,,,,,,K120,177 cv,169 cv,"21,4 kgfm","21,4 kgfm",485 km,400 km,"9,7 km/l",8 km/l,,700 kg,700 kg,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-gr-s-2-0-2021,corolla-gr-s-2-0-2021,https://www.fichacompleta.com.br/carros/toyota/corolla-gr-s-2-0-2021,2026-06-14T16:29:46.678181,Toyota Corolla GR-S 2.0 2021,"9,2 s",205 km/h,,CVT,,Dianteira,Injeção direta e indireta multiponto,Natural,1987 cm³,4 em linha,M20A-FKB,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"7,9 kg/cv","65,7 kg/kgfm","89,1 cv/litro",177 cv (A) 169 cv (G) a 6600 rpm,13:1,,,"10,8 kgfm/litro","21,4 kgfm (A) 21,4 kgfm (G) a 4400 rpm",4,1455 mm,,,,1531 mm,1544 mm,,4630 mm,2700 mm,1780 mm,1405 kg,470 litros,50 litros,,101 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,,,,,,,,,,10,"10,8 m",,,"97,6 mm","80,5 mm",695 km,580 km,"13,9 km/l","11,6 km/l",,"2,2 m²",,,"0,28",Hidráulicos,Admissão e escape,,,,,,,,,,,,,485 km,400 km,"9,7 km/l",8 km/l,,700 kg,,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-xei-2-0-2021,corolla-xei-2-0-2021,https://www.fichacompleta.com.br/carros/toyota/corolla-xei-2-0-2021,2026-06-14T16:29:49.895609,Toyota Corolla XEi 2.0 2021,"9,2 s",205 km/h,Conversor de torque,CVT,10,Dianteira,Injeção direta e indireta,Natural,1987 cm³,4 em linha,M20A-FKB,Duplo no cabeçote,"97,6 mm","80,5 mm",Transversal,Dianteiro,"7,9 kg/cv","65,7 kg/kgfm","89,1 cv/litro",,13:1,6600 rpm,4400 rpm,"10,8 kgfm/litro",,4,1455 mm,148 mm,,,1531 mm,1544 mm,420 kg,4630 mm,2700 mm,1780 mm,1405 kg,470 litros,50 litros,,101 mm,Disco ventilado,Disco sólido,Elétrica,"11,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,,,,,695 km,580 km,"13,9 km/l","11,6 km/l",205/55 R16,"2,2 m²","0,616 m²","0,28",,Hidráulicos,Admissão e escape,Corrente,,,,,,,K120,177 cv,169 cv,"21,4 kgfm","21,4 kgfm",485 km,400 km,"9,7 km/l",8 km/l,,700 kg,700 kg,,,,,,,,,,,,,,,,,,,
toyota,Corolla,corolla,corolla-altis-2-0-2022,corolla-altis-2-0-2022,https://www.fichacompleta.com.br/carros/toyota/corolla-altis-2-0-2022,2026-06-14T16:29:54.491822,Toyota Corolla Altis 2.0 2022,"9,2 s",205 km/h,Conversor de torque,CVT,10,Dianteira,Injeção direta e indireta,Natural,1987 cm³,4 em linha,M20A-FKB,Duplo no cabeçote,"97,6 mm","80,5 mm",Transversal,Dianteiro,"7,9 kg/cv","65,7 kg/kgfm","89,1 cv/litro",,13:1,6600 rpm,4400 rpm,"10,8 kgfm/litro",,4,1455 mm,148 mm,,,1531 mm,1544 mm,420 kg,4630 mm,2700 mm,1780 mm,1405 kg,470 litros,50 litros,,101 mm,Disco ventilado,Disco sólido,Elétrica,"11,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",,,,,,,,,,,,,,,,,695 km,580 km,"13,9 km/l","11,6 km/l",205/55 R16,"2,2 m²","0,616 m²","0,28",,Hidráulicos,Admissão e escape,Corrente,,,,,,,K120,177 cv,169 cv,"21,4 kgfm","21,4 kgfm",485 km,400 km,"9,7 km/l",8 km/l,,700 kg,700 kg,,,,,,,,,,,,,,,,,,,
