marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__variacao_do_comando,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__reboque_com_freio,geral__reboque_sem_freio,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__altura_minima_do_solo,geral__estepe,geral__regime_potencia_max,geral__regime_torque_max,geral__cilindrada_unitaria,geral__deslocamento,geral__rotacao_maxima,geral__tuchos,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__potencia,geral__torque,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__autonomia_eletrica,geral__capacidade_da_bateria,geral__consumo_eletrico,geral__potencia_combinada,geral__torque_combinado,geral__veloc_max_modo_elet,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__potencia_de_recarga,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__autonomia,geral__angulo_central,geral__angulo_de_entrada,geral__angulo_de_saida,geral__frenagem_1000_kmh,geral__inclinacao_lateral_max,geral__rampa_maxima,geral__travessia_de_agua,geral__inclinacao_lateral_maxima,geral__velocidade_maxima_em_modo_eletrico,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__portamalas_6_lugares
bmw,120i,120i,120i-2-0-at-2006,120i-2-0-at-2006,https://www.fichacompleta.com.br/carros/bmw/120i-2-0-at-2006,2026-06-18T15:00:49.833076,Bmw 120i 2.0 AT 2006,"9,2 s",213 km/h,Corrente,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O1,Duplo no cabeçote,90 mm,84 mm,Longitudinal,Dianteiro,"8,5 kg/cv","62,5 kg/kgfm","75,2 cv/litro",150 cv,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm",4,Admissão e escape,Conversor de torque,Automático,,6,,Traseira,1430 mm,1484 mm,1497 mm,,4227 mm,2660 mm,1751 mm,1275 kg,330 litros,,,50 litros,107 mm,Disco ventilado,Disco ventilado,"2,13 m²","0,618 m²","0,29",,Hidráulica,"10,7 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",550 km,335 km,11 km/l,"6,7 km/l",,,6200 rpm,3500 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-2-0-at-2007,120i-2-0-at-2007,https://www.fichacompleta.com.br/carros/bmw/120i-2-0-at-2007,2026-06-18T15:00:53.783257,Bmw 120i 2.0 AT 2007,"9,2 s",213 km/h,,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O1,"Duplo no cabeçote, corrente",,,Longitudinal,Dianteiro,"8,5 kg/cv","62,5 kg/kgfm","75,2 cv/litro",150 cv a 6200 rpm,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm a 3500 rpm",4,Admissão e escape,Conversor de torque,Automático,,,6,Traseira,1430 mm,1484 mm,1497 mm,,4227 mm,2660 mm,1751 mm,1275 kg,330 litros,,,50 litros,107 mm,Disco ventilado,Disco ventilado,"2,13 m²","0,618 m²",,"0,29",Hidráulica,,"10,7 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",550 km,335 km,11 km/l,"6,7 km/l",,,,,,,,,90 mm,84 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-2-0-2008,120i-2-0-2008,https://www.fichacompleta.com.br/carros/bmw/120i-2-0-2008,2026-06-18T15:00:56.751549,Bmw 120i 2.0 2008,"8,6 s",215 km/h,,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O2,"Duplo no cabeçote, corrente",90 mm,84 mm,Longitudinal,Dianteiro,"8,5 kg/cv","64,7 kg/kgfm","78,2 cv/litro",156 cv a 6400 rpm,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm a 3600 rpm",4,Admissão e escape,Embreagem monodisco a seco,Manual,,,6,Traseira,1421 mm,1480 mm,1493 mm,440 kg,4239 mm,2660 mm,1748 mm,1320 kg,330 litros,,,53 litros,113 mm,Disco ventilado,Disco ventilado,"2,11 m²","0,612 m²",,"0,29",Hidráulica,,"10,7 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",604 km,376 km,"11,4 km/l","7,1 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-2-0-at-2008,120i-2-0-at-2008,https://www.fichacompleta.com.br/carros/bmw/120i-2-0-at-2008,2026-06-18T15:01:01.226417,Bmw 120i 2.0 AT 2008,"9,2 s",213 km/h,,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O2,"Duplo no cabeçote, corrente",90 mm,84 mm,Longitudinal,Dianteiro,"8,5 kg/cv","64,7 kg/kgfm","78,2 cv/litro",156 cv a 6400 rpm,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm a 3600 rpm",4,Admissão e escape,Conversor de torque,Automático,,,6,Traseira,1421 mm,1480 mm,1493 mm,440 kg,4239 mm,2660 mm,1748 mm,1320 kg,330 litros,,,53 litros,113 mm,Disco ventilado,Disco ventilado,"2,11 m²","0,612 m²",,"0,29",Hidráulica,,"10,7 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",599 km,371 km,"11,3 km/l",7 km/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-2-0-at-2009,120i-2-0-at-2009,https://www.fichacompleta.com.br/carros/bmw/120i-2-0-at-2009,2026-06-18T15:01:04.682931,Bmw 120i 2.0 AT 2009,"9,2 s",213 km/h,,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O2,"Duplo no cabeçote, corrente",90 mm,84 mm,Longitudinal,Dianteiro,"8,5 kg/cv","64,7 kg/kgfm","78,2 cv/litro",156 cv a 6400 rpm,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm a 3600 rpm",4,Admissão e escape,Conversor de torque,Automático,,,6,Traseira,1421 mm,1480 mm,1493 mm,440 kg,4239 mm,2660 mm,1748 mm,1320 kg,330 litros,,,53 litros,113 mm,Disco ventilado,Disco ventilado,"2,11 m²","0,612 m²",,"0,29",Hidráulica,,"10,7 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",599 km,371 km,"11,3 km/l",7 km/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-2-0-at-2009-gasolina,120i-2-0-at-2009-gasolina,https://www.fichacompleta.com.br/carros/bmw/120i-2-0-at-2009-gasolina,2026-06-18T15:01:10.083056,Bmw 120i 2.0 AT 2009,"9,2 s",213 km/h,,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O2,"Duplo no cabeçote, corrente",,,Longitudinal,Dianteiro,"8,5 kg/cv","64,7 kg/kgfm","78,2 cv/litro",156 cv a 6400 rpm,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm a 3600 rpm",4,Admissão e escape,Conversor de torque,Automático,,,6,Traseira,1421 mm,1480 mm,1493 mm,440 kg,4239 mm,2660 mm,1748 mm,1320 kg,330 litros,,,53 litros,113 mm,Disco ventilado,Disco ventilado,"2,11 m²","0,612 m²",,"0,29",Hidráulica,,"10,7 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",599 km,371 km,"11,3 km/l",7 km/l,,,,,,,,,90 mm,84 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-2-0-at-2010,120i-2-0-at-2010,https://www.fichacompleta.com.br/carros/bmw/120i-2-0-at-2010,2026-06-18T15:01:14.828539,Bmw 120i 2.0 AT 2010,"9,2 s",213 km/h,Corrente,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O2,Duplo no cabeçote,90 mm,84 mm,Longitudinal,Dianteiro,"8,5 kg/cv","64,7 kg/kgfm","78,2 cv/litro",156 cv,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm",4,Admissão e escape,Conversor de torque,Automático,,6,,Traseira,1421 mm,1480 mm,1493 mm,440 kg,4239 mm,2660 mm,1748 mm,1320 kg,330 litros,,,53 litros,113 mm,Disco ventilado,Disco ventilado,"2,11 m²","0,612 m²","0,29",,Hidráulica,"10,7 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",599 km,371 km,"11,3 km/l",7 km/l,,,6400 rpm,3600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-2-0-at-2011,120i-2-0-at-2011,https://www.fichacompleta.com.br/carros/bmw/120i-2-0-at-2011,2026-06-18T15:01:18.311713,Bmw 120i 2.0 AT 2011,"8,4 s",222 km/h,,Injeção direta,Natural,1995 cm³,4 em linha,,"Duplo no cabeçote, corrente",90 mm,84 mm,Longitudinal,Dianteiro,"7,8 kg/cv","61,7 kg/kgfm","85,2 cv/litro",170 cv a 6700 rpm,12:1,,,"10,7 kgfm/litro","21,4 kgfm a 4250 rpm",4,Admissão e escape,Conversor de torque,Automático,,,6,Traseira,1421 mm,1480 mm,1493 mm,500 kg,4239 mm,2660 mm,1748 mm,1320 kg,330 litros,,,53 litros,113 mm,Disco ventilado,Disco ventilado,"2,11 m²","0,612 m²",,"0,29",Hidráulica,,"10,7 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",599 km,371 km,"11,3 km/l",7 km/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-2-0-at-2012,120i-2-0-at-2012,https://www.fichacompleta.com.br/carros/bmw/120i-2-0-at-2012,2026-06-18T15:01:23.291999,Bmw 120i 2.0 AT 2012,"8,4 s",222 km/h,Corrente,Injeção direta,Natural,1995 cm³,4 em linha,,Duplo no cabeçote,90 mm,84 mm,Longitudinal,Dianteiro,"7,8 kg/cv","61,7 kg/kgfm","85,2 cv/litro",170 cv,12:1,,,"10,7 kgfm/litro","21,4 kgfm",4,Admissão e escape,Conversor de torque,Automático,,6,,Traseira,1421 mm,1480 mm,1493 mm,500 kg,4239 mm,2660 mm,1748 mm,1320 kg,330 litros,,,53 litros,113 mm,Disco ventilado,Disco ventilado,"2,11 m²","0,612 m²","0,29",,Hidráulica,"10,7 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",599 km,371 km,"11,3 km/l",7 km/l,,,6700 rpm,4250 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-2-0-at-2015,120i-2-0-at-2015,https://www.fichacompleta.com.br/carros/bmw/120i-2-0-at-2015,2026-06-18T15:01:26.303382,Bmw 120i 2.0 AT 2015,"7,2 s",238 km/h,,Injeção direta,Turbocompressor,1997 cm³,4 em linha,N20B20,"Duplo no cabeçote, corrente","90,1 mm",84 mm,Longitudinal,Dianteiro,"7,7 kg/cv","51,6 kg/kgfm","92,1 cv/litro",184 cv (A) 184 cv (G) a 5000 rpm,11:1,,,"13,8 kgfm/litro","27,5 kgfm (A) 27,5 kgfm (G) a 1250 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1421 mm,1521 mm,1556 mm,530 kg,4324 mm,2690 mm,1765 mm,1420 kg,360 litros,,,52 litros,113 mm,Disco ventilado,Disco ventilado,"2,13 m²","0,682 m²",,"0,32",Eletro-hidráulica,,"10,9 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",692 km,489 km,"13,3 km/l","9,4 km/l",140 mm,,,,,,,,,,484 km,343 km,"9,3 km/l","6,6 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-2-0-at-2016,120i-2-0-at-2016,https://www.fichacompleta.com.br/carros/bmw/120i-2-0-at-2016,2026-06-18T15:01:28.854386,Bmw 120i 2.0 AT 2016,"7,2 s",238 km/h,,Injeção direta,Turbocompressor,1997 cm³,4 em linha,N20B20,"Duplo no cabeçote, corrente","90,1 mm",84 mm,Longitudinal,Dianteiro,"7,7 kg/cv","51,6 kg/kgfm","92,1 cv/litro",184 cv (A) 184 cv (G) a 5000 rpm,11:1,,,"13,8 kgfm/litro","27,5 kgfm (A) 27,5 kgfm (G) a 1250 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1421 mm,1521 mm,1556 mm,530 kg,4329 mm,2690 mm,1765 mm,1420 kg,360 litros,,,52 litros,113 mm,Disco ventilado,Disco ventilado,"2,13 m²","0,660 m²",,"0,31",Eletro-hidráulica,,"10,9 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",692 km,489 km,"13,3 km/l","9,4 km/l",140 mm,,,,,,,,,,484 km,343 km,"9,3 km/l","6,6 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-sport-2-0-2019,120i-sport-2-0-2019,https://www.fichacompleta.com.br/carros/bmw/120i-sport-2-0-2019,2026-06-18T15:01:33.809023,Bmw 120i Sport 2.0 2019,"7,1 s",225 km/h,,Injeção direta,Turbocompressor,1998 cm³,4 em linha,B48B20,"Duplo no cabeçote, corrente","94,6 mm",82 mm,Longitudinal,Dianteiro,"7,5 kg/cv","50,2 kg/kgfm","92,1 cv/litro",184 cv a 5000 rpm,11:1,,,"13,8 kgfm/litro","27,5 kgfm a 1350 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1421 mm,1535 mm,1569 mm,560 kg,4329 mm,2690 mm,1765 mm,1380 kg,360 litros,1200 kg,680 kg,52 litros,92 mm,Disco ventilado,Disco ventilado,"2,13 m²","0,660 m²",,"0,31",Eletro-hidráulica,,"10,9 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",671 km,551 km,"12,9 km/l","10,6 km/l",140 mm,,,,,,6800 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i,120i,120i-sport-gp-2-0-2019,120i-sport-gp-2-0-2019,https://www.fichacompleta.com.br/carros/bmw/120i-sport-gp-2-0-2019,2026-06-18T15:01:57.940150,Bmw 120i Sport GP 2.0 2019,"7,1 s",225 km/h,,Injeção direta,Turbocompressor,1998 cm³,4 em linha,B48B20,"Duplo no cabeçote, corrente","94,6 mm",82 mm,Longitudinal,Dianteiro,"7,5 kg/cv","50,2 kg/kgfm","92,1 cv/litro",184 cv a 5000 rpm,11:1,,,"13,8 kgfm/litro","27,5 kgfm a 1350 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1421 mm,1535 mm,1569 mm,560 kg,4329 mm,2690 mm,1765 mm,1380 kg,360 litros,1200 kg,680 kg,52 litros,92 mm,Disco ventilado,Disco ventilado,"2,13 m²","0,660 m²",,"0,31",Eletro-hidráulica,,"10,9 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",671 km,551 km,"12,9 km/l","10,6 km/l",140 mm,,,,,,6800 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i Cabriolet,120i-cabriolet,120i-cabriolet-2-0-at-2009,120i-cabriolet-2-0-at-2009,https://www.fichacompleta.com.br/carros/bmw/120i-cabriolet-2-0-at-2009,2026-06-18T15:02:15.063284,Bmw 120i Cabriolet 2.0 AT 2009,10 s,212 km/h,,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O2,"Duplo no cabeçote, corrente",90 mm,84 mm,Longitudinal,Dianteiro,"9,4 kg/cv","71,6 kg/kgfm","78,2 cv/litro",156 cv a 6400 rpm,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm a 3600 rpm",4,Admissão e escape,Conversor de torque,Automático,,,6,Traseira,1411 mm,1484 mm,1517 mm,440 kg,4360 mm,2660 mm,1748 mm,1460 kg,260 litros,,,53 litros,113 mm,Disco ventilado,Disco ventilado,"2,1 m²","0,693 m²",,"0,33",Hidráulica,,"10,7 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",599 km,371 km,"11,3 km/l",7 km/l,140 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i Cabriolet,120i-cabriolet,120i-cabriolet-2-0-at-2010,120i-cabriolet-2-0-at-2010,https://www.fichacompleta.com.br/carros/bmw/120i-cabriolet-2-0-at-2010,2026-06-18T15:02:17.855658,Bmw 120i Cabriolet 2.0 AT 2010,10 s,212 km/h,,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O2,"Duplo no cabeçote, corrente",,,Longitudinal,Dianteiro,"9,4 kg/cv","71,6 kg/kgfm","78,2 cv/litro",156 cv a 6400 rpm,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm a 3600 rpm",4,Admissão e escape,,Automático,,,6,Traseira,1411 mm,1484 mm,1517 mm,440 kg,4360 mm,2660 mm,1748 mm,1460 kg,260 litros,,,53 litros,113 mm,205/55 R16,Disco ventilado,"2,1 m²",,,"0,33",Hidráulica,,"10,7 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",599 km,371 km,"11,3 km/l",7 km/l,,,,,,,,,90 mm,84 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i Cabriolet,120i-cabriolet,120i-cabriolet-2-0-at-2011,120i-cabriolet-2-0-at-2011,https://www.fichacompleta.com.br/carros/bmw/120i-cabriolet-2-0-at-2011,2026-06-18T15:02:21.087001,Bmw 120i Cabriolet 2.0 AT 2011,10 s,212 km/h,Corrente,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O2,Duplo no cabeçote,90 mm,84 mm,Longitudinal,Dianteiro,"9,4 kg/cv","71,6 kg/kgfm","78,2 cv/litro",156 cv,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm",4,Admissão e escape,Conversor de torque,Automático,,6,,Traseira,1411 mm,1484 mm,1517 mm,440 kg,4360 mm,2660 mm,1748 mm,1460 kg,260 litros,,,53 litros,113 mm,Disco ventilado,Disco ventilado,"2,1 m²","0,693 m²","0,33",,Hidráulica,"10,7 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",599 km,371 km,"11,3 km/l",7 km/l,140 mm,,6400 rpm,3600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,120i Cabriolet,120i-cabriolet,120i-cabriolet-2-0-at-2012,120i-cabriolet-2-0-at-2012,https://www.fichacompleta.com.br/carros/bmw/120i-cabriolet-2-0-at-2012,2026-06-18T15:02:23.911771,Bmw 120i Cabriolet 2.0 AT 2012,10 s,212 km/h,Corrente,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20O2,Duplo no cabeçote,90 mm,84 mm,Longitudinal,Dianteiro,"9,4 kg/cv","71,6 kg/kgfm","78,2 cv/litro",156 cv,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm",4,Admissão e escape,Conversor de torque,Automático,,6,,Traseira,1411 mm,1484 mm,1517 mm,440 kg,4360 mm,2660 mm,1748 mm,1460 kg,260 litros,,,53 litros,113 mm,Disco ventilado,Disco ventilado,"2,1 m²","0,693 m²","0,33",,Hidráulica,"10,7 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",599 km,371 km,"11,3 km/l",7 km/l,140 mm,,6400 rpm,3600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,125i,125i,125i-m-sport-2-0-2013,125i-m-sport-2-0-2013,https://www.fichacompleta.com.br/carros/bmw/125i-m-sport-2-0-2013,2026-06-18T15:02:44.277694,Bmw 125i M Sport 2.0 2013,"6,2 s",243 km/h,Corrente,Injeção direta,Turbocompressor,1997 cm³,4 em linha,N20B20,Duplo no cabeçote,"90,1 mm",84 mm,Longitudinal,Dianteiro,"6,6 kg/cv","45,6 kg/kgfm","109,2 cv/litro",218 cv,10:1,5000 rpm,1350 rpm,"15,8 kgfm/litro","31,6 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,8,8,Traseira,1421 mm,1521 mm,1556 mm,530 kg,4324 mm,2690 mm,1765 mm,1440 kg,360 litros,,,52 litros,86 mm,Disco ventilado,Disco ventilado,"2,13 m²","0,682 m²","0,32","0,32",Eletro-hidráulica,"10,9 m","10,9 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",624 km,468 km,12 km/l,9 km/l,140 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,125i,125i,125i-m-sport-2-0-2014,125i-m-sport-2-0-2014,https://www.fichacompleta.com.br/carros/bmw/125i-m-sport-2-0-2014,2026-06-18T15:02:47.458958,Bmw 125i M Sport 2.0 2014,"6,2 s",243 km/h,,Injeção direta,Turbocompressor,1997 cm³,4 em linha,N20B20,"Duplo no cabeçote, corrente","90,1 mm",84 mm,Longitudinal,Dianteiro,"6,6 kg/cv","45,6 kg/kgfm","109,2 cv/litro",218 cv a 5000 rpm,10:1,,,"15,8 kgfm/litro","31,6 kgfm a 1350 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1421 mm,1521 mm,1556 mm,530 kg,4324 mm,2690 mm,1765 mm,1440 kg,360 litros,,,52 litros,86 mm,Disco ventilado,Disco ventilado,"2,13 m²","0,682 m²",,"0,32",Eletro-hidráulica,,"10,9 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",624 km,468 km,12 km/l,9 km/l,140 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,125i,125i,125i-m-sport-2-0-2015,125i-m-sport-2-0-2015,https://www.fichacompleta.com.br/carros/bmw/125i-m-sport-2-0-2015,2026-06-18T15:02:52.118898,Bmw 125i M Sport 2.0 2015,"6,2 s",243 km/h,Corrente,Injeção direta,Turbocompressor,1997 cm³,4 em linha,N20B20,Duplo no cabeçote,"90,1 mm",84 mm,Longitudinal,Dianteiro,"6,6 kg/cv","45,6 kg/kgfm","109,2 cv/litro",218 cv (A) 218 cv (G) a 5000 rpm,11:1,5000 rpm,1350 rpm,"15,8 kgfm/litro","31,6 kgfm (A) 31,6 kgfm (G) a 1350 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,8,8,Traseira,1421 mm,1521 mm,1556 mm,530 kg,4324 mm,2690 mm,1765 mm,1440 kg,360 litros,,,52 litros,86 mm,Disco ventilado,Disco ventilado,"2,13 m²","0,682 m²","0,32","0,32",Eletro-hidráulica,"10,9 m","10,9 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",614 km,447 km,"11,8 km/l","8,6 km/l",140 mm,,,,,,,,,,432 km,312 km,"8,3 km/l",6 km/l,218 cv,218 cv,"31,6 kgfm","31,6 kgfm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,125i,125i,125i-m-sport-2-0-2016,125i-m-sport-2-0-2016,https://www.fichacompleta.com.br/carros/bmw/125i-m-sport-2-0-2016,2026-06-18T15:02:54.637774,Bmw 125i M Sport 2.0 2016,"6,2 s",243 km/h,,Injeção direta,Turbocompressor,1997 cm³,4 em linha,N20B20,"Duplo no cabeçote, corrente","90,1 mm",84 mm,Longitudinal,Dianteiro,"6,6 kg/cv","45,6 kg/kgfm","109,2 cv/litro",218 cv (A) 218 cv (G) a 5000 rpm,11:1,,,"15,8 kgfm/litro","31,6 kgfm (A) 31,6 kgfm (G) a 1350 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1421 mm,1521 mm,1556 mm,530 kg,4324 mm,2690 mm,1765 mm,1440 kg,360 litros,,,52 litros,86 mm,Disco ventilado,Disco ventilado,"2,13 m²","0,682 m²",,"0,32",Eletro-hidráulica,,"10,9 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",614 km,447 km,"11,8 km/l","8,6 km/l",140 mm,,,,,,,,,,432 km,312 km,"8,3 km/l",6 km/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,125i,125i,125i-m-sport-2-0-2019,125i-m-sport-2-0-2019,https://www.fichacompleta.com.br/carros/bmw/125i-m-sport-2-0-2019,2026-06-18T15:02:58.076516,Bmw 125i M Sport 2.0 2019,"6,1 s",243 km/h,,Injeção direta,Turbocompressor,1998 cm³,4 em linha,B48B20,"Duplo no cabeçote, corrente","94,6 mm",82 mm,Longitudinal,Dianteiro,"6,3 kg/cv","44,3 kg/kgfm","112,1 cv/litro",224 cv a 5200 rpm,"10,2:1",,,"15,8 kgfm/litro","31,6 kgfm a 1400 rpm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,,8,Traseira,1421 mm,1521 mm,1556 mm,565 kg,4329 mm,2690 mm,1765 mm,1400 kg,360 litros,1200 kg,680 kg,52 litros,86 mm,Disco ventilado,Disco ventilado,"2,13 m²","0,682 m²",,"0,32",Eletro-hidráulica,,"10,9 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",634 km,530 km,"12,2 km/l","10,2 km/l",140 mm,,,,,,6800 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
