marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia,geral__potencia_especifica,geral__razao_de_compressao,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque,geral__torque_especifico,geral__tuchos,geral__valvulas_por_cilindro,geral__acoplamento,geral__cambio,geral__marchas,geral__tracao,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__potencia_maxima,geral__torque_maximo,geral__quantidade_de_marchas,geral__carga_util,geral__coeficiente_de_arrasto_cx,geral__diametro_minimo_de_giro,geral__regime_potencia_max,geral__regime_torque_max,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__altura_minima_do_solo,geral__cilindrada_unitaria,geral__deslocamento,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__rotacao_maxima,geral__torque_maximo_a,geral__torque_maximo_g,geral__variacao_do_comando,geral__viscosidade_do_oleo,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__codigo_do_cambio,geral__angulo_central,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__estepe,geral__reboque_com_freio,geral__reboque_sem_freio,geral__autonomia,geral__capacidade_da_bateria,geral__potencia_de_recarga,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__consumo_eletrico,geral__cacamba
renault,Logan,logan,logan-zen-1-0-2024,logan-zen-1-0-2024,https://www.fichacompleta.com.br/carros/renault/logan-zen-1-0-2024,2026-06-15T20:34:58.892628,Renault Logan Zen 1.0 2024,"13,2 s",164 km/h,Corrente,Injeção multiponto,Natural,,3 em linha,B4D,Duplo no cabeçote,"84,1 mm",71 mm,Transversal,Dianteiro,"12,71 kg/cv","99,2 kg/kgfm",,"82,1 cv/litro",12:1,,,,"10,5 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1529 mm,,,4349 mm,2635 mm,1733 mm,1042 kg,510 litros,50 litros,113 mm,Disco ventilado,Tambor,"2,25 m²","0,675 m²","0,3",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,720 km,680 km,"14,4 km/l","13,6 km/l",,,,447 kg,,,6300 rpm,3500 rpm,,,,,,,140 mm,333 cm³,999 cm³,a2 cv,79 cv,6500 rpm,"10,5 kgfm","10,2 kgfm",Admissão e escape,,,,490 km,480 km,"9,8 km/l","9,6 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Logan,logan,logan-life-1-0-2025,logan-life-1-0-2025,https://www.fichacompleta.com.br/carros/renault/logan-life-1-0-2025,2026-06-15T20:35:02.242878,Renault Logan Life 1.0 2025,"13,2 s",164 km/h,Corrente,Injeção multiponto,Natural,,3 em linha,B4D,Duplo no cabeçote,"84,1 mm",71 mm,Transversal,Dianteiro,"12,62 kg/cv","98,6 kg/kgfm",,"82,1 cv/litro",12:1,,,,"10,5 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1529 mm,,,4349 mm,2635 mm,1733 mm,1035 kg,510 litros,50 litros,113 mm,Disco ventilado,Tambor,"2,25 m²","0,675 m²","0,3",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,720 km,680 km,"14,4 km/l","13,6 km/l",,,,447 kg,,,6300 rpm,3500 rpm,,,,,,,140 mm,333 cm³,999 cm³,a2 cv,79 cv,6500 rpm,"10,5 kgfm","10,2 kgfm",Admissão e escape,10W-40 ³,,,490 km,480 km,"9,8 km/l","9,6 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Logan,logan,logan-zen-1-0-2025,logan-zen-1-0-2025,https://www.fichacompleta.com.br/carros/renault/logan-zen-1-0-2025,2026-06-15T20:35:05.626913,Renault Logan Zen 1.0 2025,"13,2 s",164 km/h,Corrente,Injeção multiponto,Natural,,3 em linha,B4D,Duplo no cabeçote,"84,1 mm",71 mm,Transversal,Dianteiro,"12,71 kg/cv","99,2 kg/kgfm",,"82,1 cv/litro",12:1,,,,"10,5 kgfm/litro",Mecânicos,4,Embreagem monodisco a seco,Manual,5,Dianteira,1529 mm,,,4349 mm,2635 mm,1733 mm,1042 kg,510 litros,50 litros,113 mm,Disco ventilado,Tambor,"2,25 m²","0,675 m²","0,3",Eletro-hidráulica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,720 km,680 km,"14,4 km/l","13,6 km/l",,,,447 kg,,,6300 rpm,3500 rpm,,,,,,,140 mm,333 cm³,999 cm³,a2 cv,79 cv,6500 rpm,"10,5 kgfm","10,2 kgfm",Admissão e escape,10W-40 ³,,,490 km,480 km,"9,8 km/l","9,6 km/l",,,,,,,185/65 R15,,,,,,,,,,,
renault,Master,master,master-furgao-2-8-2002,master-furgao-2-8-2002,https://www.fichacompleta.com.br/carros/renault/master-furgao-2-8-2002,2026-06-15T20:35:24.634123,Renault Master Furgão 2.8 2002,"15,6 s",144 km/h,Correia dentada,Injeção direta,Turbocompressor,,4 em linha,Sofim S9Wt,Único no cabeçote,100 mm,"94,4 mm",Transversal,Dianteiro,"16,28 kg/cv","70,0 kg/kgfm",,"40,7 cv/litro",19:1,,,,"9,5 kgfm/litro",,2,Embreagem monodisco a seco,Manual,5,Dianteira,2252 mm,,,4888 mm,3078 mm,1990 mm,1856 kg,8000 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,"11,85 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,114 cv,"26,5 kgfm",,1644 kg,,,3600 rpm,1800 rpm,,,,,,,,700 cm³,2799 cm³,,,,,,,10W-40 ³,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-chassi-cabine-2-8-2003,master-chassi-cabine-2-8-2003,https://www.fichacompleta.com.br/carros/renault/master-chassi-cabine-2-8-2003,2026-06-15T20:35:27.172224,Renault Master Chassi Cabine 2.8 2003,"15,6 s",144 km/h,,Injeção direta,Turbocompressor,2799 cm³,4 em linha,Sofim S9Wt,"Único no cabeçote, correia dentada",100 mm,"94,4 mm",Transversal,Dianteiro,"17,3 kg/cv","74,3 kg/kgfm",,"40,7 cv/litro",19:1,,,,"9,5 kgfm/litro",,2,Embreagem monodisco a seco,Manual,,Dianteira,2207 mm,,,5358 mm,3578 mm,1990 mm,1969 kg,1531 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,114 cv a 3600 rpm,"26,5 kgfm a 1800 rpm",5,1531 kg,,"11,85 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-furgao-2-8-2003,master-furgao-2-8-2003,https://www.fichacompleta.com.br/carros/renault/master-furgao-2-8-2003,2026-06-15T20:35:30.457819,Renault Master Furgão 2.8 2003,"22,3 s",130 km/h,,Injeção direta,Natural,2799 cm³,4 em linha,Sofim S8W,"Único no cabeçote, correia dentada",100 mm,"94,4 mm",Transversal,Dianteiro,"21,8 kg/cv","101,4 kg/kgfm",,"30,4 cv/litro","21,5:1",,,,"6,5 kgfm/litro",,2,Embreagem monodisco a seco,Manual,,Dianteira,2252 mm,,,4888 mm,3078 mm,1990 mm,1856 kg,8000 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,85 cv a 3800 rpm,"18,3 kgfm a 2000 rpm",5,1644 kg,,"11,85 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-furgao-2-8-2003-diesel,master-furgao-2-8-2003-diesel,https://www.fichacompleta.com.br/carros/renault/master-furgao-2-8-2003-diesel,2026-06-15T20:35:33.550722,Renault Master Furgão 2.8 2003,"15,6 s",144 km/h,,Injeção direta,Turbocompressor,2799 cm³,4 em linha,Sofim S9Wt,"Único no cabeçote, correia dentada",100 mm,"94,4 mm",Transversal,Dianteiro,"16,3 kg/cv","70,0 kg/kgfm",,"40,7 cv/litro",19:1,,,,"9,5 kgfm/litro",,2,Embreagem monodisco a seco,Manual,,Dianteira,2252 mm,,,4888 mm,3078 mm,1990 mm,1856 kg,8000 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,114 cv a 3600 rpm,"26,5 kgfm a 1800 rpm",5,1644 kg,,"11,85 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-minibus-2-8-2003,master-minibus-2-8-2003,https://www.fichacompleta.com.br/carros/renault/master-minibus-2-8-2003,2026-06-15T20:35:37.126055,Renault Master Minibus 2.8 2003,"15,6 s",144 km/h,,Injeção direta,Turbocompressor,2799 cm³,4 em linha,Sofim S9Wt,"Único no cabeçote, correia dentada",100 mm,"94,4 mm",Transversal,Dianteiro,"19,3 kg/cv","83,0 kg/kgfm",,"40,7 cv/litro",19:1,,,,"9,5 kgfm/litro",,2,Embreagem monodisco a seco,Manual,,Dianteira,2486 mm,,,5388 mm,3578 mm,1990 mm,2200 kg,300 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,114 cv a 3600 rpm,"26,5 kgfm a 1800 rpm",5,1300 kg,,"11,85 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-furgao-2-8-2004,master-furgao-2-8-2004,https://www.fichacompleta.com.br/carros/renault/master-furgao-2-8-2004,2026-06-15T20:35:41.709422,Renault Master Furgão 2.8 2004,"15,6 s",144 km/h,Correia dentada,Injeção direta,Turbocompressor,,4 em linha,Sofim S9Wt,Único no cabeçote,100 mm,"94,4 mm",Transversal,Dianteiro,"16,28 kg/cv","70,0 kg/kgfm",,"40,7 cv/litro",19:1,,,,"9,5 kgfm/litro",,2,Embreagem monodisco a seco,Manual,5,Dianteira,2252 mm,,,4888 mm,3078 mm,1990 mm,1856 kg,8000 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,"11,85 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,114 cv,"26,5 kgfm",,1644 kg,,,3600 rpm,1800 rpm,,,,,,,,700 cm³,2799 cm³,,,,,,,10W-40 ³,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-minibus-2-8-2004,master-minibus-2-8-2004,https://www.fichacompleta.com.br/carros/renault/master-minibus-2-8-2004,2026-06-15T20:35:45.332803,Renault Master Minibus 2.8 2004,"15,6 s",144 km/h,Correia dentada,Injeção direta,Turbocompressor,2799 cm³,4 em linha,Sofim S9Wt,Único no cabeçote,100 mm,"94,4 mm",Transversal,Dianteiro,"19,3 kg/cv","83,0 kg/kgfm",,"40,7 cv/litro",19:1,,,,"9,5 kgfm/litro",,2,Embreagem monodisco a seco,Manual,5,Dianteira,2486 mm,,,5388 mm,3578 mm,1990 mm,2200 kg,300 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,"11,85 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,114 cv,"26,5 kgfm",,1300 kg,,,3600 rpm,1800 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-minibus-2-5-2005,master-minibus-2-5-2005,https://www.fichacompleta.com.br/carros/renault/master-minibus-2-5-2005,2026-06-15T20:35:49.916310,Renault Master Minibus 2.5 2005,"16,5 s",145 km/h,Correia dentada,Injeção direta,Turbocompressor,2464 cm³,4 em linha,G9U,Duplo no cabeçote,99 mm,89 mm,Transversal,Dianteiro,"19,7 kg/cv","76,4 kg/kgfm",,"46,7 cv/litro","21,25:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,5,Dianteira,2486 mm,1740 mm,1725 mm,5388 mm,3578 mm,1990 mm,2260 kg,300 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,"11,9 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv,"29,6 kgfm",,1380 kg,,,3500 rpm,1600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-furgao-2-5-2006,master-furgao-2-5-2006,https://www.fichacompleta.com.br/carros/renault/master-furgao-2-5-2006,2026-06-15T20:35:53.683920,Renault Master Furgão 2.5 2006,"16,5 s",145 km/h,,Injeção direta,Turbocompressor,2464 cm³,4 em linha,G9U,"Duplo no cabeçote, correia dentada",99 mm,89 mm,Transversal,Dianteiro,"16,4 kg/cv","63,7 kg/kgfm",,"46,7 cv/litro","21,25:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,,Dianteira,2490 mm,1740 mm,1725 mm,5388 mm,3578 mm,1990 mm,1885 kg,10800 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv a 3500 rpm,"29,6 kgfm a 1600 rpm",5,1615 kg,,"11,9 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-minibus-2-5-2006,master-minibus-2-5-2006,https://www.fichacompleta.com.br/carros/renault/master-minibus-2-5-2006,2026-06-15T20:35:57.969790,Renault Master Minibus 2.5 2006,"16,5 s",145 km/h,,Injeção direta,Turbocompressor,2464 cm³,4 em linha,G9U,"Duplo no cabeçote, correia dentada",99 mm,89 mm,Transversal,Dianteiro,"19,7 kg/cv","76,4 kg/kgfm",,"46,7 cv/litro","21,25:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,,Dianteira,2486 mm,1740 mm,1725 mm,5388 mm,3578 mm,1990 mm,2260 kg,300 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv a 3500 rpm,"29,6 kgfm a 1600 rpm",5,1380 kg,,"11,9 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-minibus-2-5-2007,master-minibus-2-5-2007,https://www.fichacompleta.com.br/carros/renault/master-minibus-2-5-2007,2026-06-15T20:36:02.981429,Renault Master Minibus 2.5 2007,"16,5 s",145 km/h,Correia dentada,Injeção direta,Turbocompressor,2464 cm³,4 em linha,G9U,Duplo no cabeçote,99 mm,89 mm,Transversal,Dianteiro,"19,7 kg/cv","76,4 kg/kgfm",,"46,7 cv/litro","21,25:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,5,Dianteira,2486 mm,1740 mm,1725 mm,5388 mm,3578 mm,1990 mm,2260 kg,300 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,"11,9 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv,"29,6 kgfm",,1380 kg,,,3500 rpm,1600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-minibus-2-5-2008,master-minibus-2-5-2008,https://www.fichacompleta.com.br/carros/renault/master-minibus-2-5-2008,2026-06-15T20:36:07.771662,Renault Master Minibus 2.5 2008,"16,5 s",145 km/h,Correia dentada,Injeção direta,Turbocompressor,,4 em linha,G9U,Duplo no cabeçote,99 mm,89 mm,Transversal,Dianteiro,"19,65 kg/cv","76,4 kg/kgfm",,"46,7 cv/litro","21,25:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,5,Dianteira,2486 mm,1740 mm,1725 mm,5388 mm,3578 mm,1990 mm,2260 kg,300 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,"11,9 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv,"29,6 kgfm",,1380 kg,,,3500 rpm,1600 rpm,,,,,,,,616 cm³,2464 cm³,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-minibus-2-5-2009,master-minibus-2-5-2009,https://www.fichacompleta.com.br/carros/renault/master-minibus-2-5-2009,2026-06-15T20:36:11.021282,Renault Master Minibus 2.5 2009,"16,5 s",145 km/h,,Injeção direta,Turbocompressor,2464 cm³,4 em linha,G9U,"Duplo no cabeçote, correia dentada",99 mm,89 mm,Transversal,Dianteiro,"19,7 kg/cv","76,4 kg/kgfm",,"46,7 cv/litro","21,25:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,,Dianteira,2486 mm,1740 mm,1725 mm,5388 mm,3578 mm,1990 mm,2260 kg,300 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv a 3500 rpm,"29,6 kgfm a 1600 rpm",5,1380 kg,,"11,9 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-chassi-cabine-2-5-2010,master-chassi-cabine-2-5-2010,https://www.fichacompleta.com.br/carros/renault/master-chassi-cabine-2-5-2010,2026-06-15T20:36:14.211182,Renault Master Chassi Cabine 2.5 2010,"16,5 s",145 km/h,Correia dentada,Injeção direta,Turbocompressor,2463 cm³,4 em linha,G9U,Duplo no cabeçote,99 mm,89 mm,Transversal,Dianteiro,"14,7 kg/cv","57,1 kg/kgfm",,"46,7 cv/litro","17,75:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,6,Dianteira,2207 mm,,,5369 mm,3578 mm,1990 mm,1691 kg,10800 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,Não informado,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv,"29,6 kgfm",,1809 kg,,,3500 rpm,1600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-furgao-2-5-2010,master-furgao-2-5-2010,https://www.fichacompleta.com.br/carros/renault/master-furgao-2-5-2010,2026-06-15T20:36:19.152351,Renault Master Furgão 2.5 2010,"16,5 s",145 km/h,Correia dentada,Injeção direta,Turbocompressor,2463 cm³,4 em linha,G9U,Duplo no cabeçote,99 mm,89 mm,Transversal,Dianteiro,"17,1 kg/cv","66,4 kg/kgfm",,"46,7 cv/litro","17,75:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,6,Dianteira,2490 mm,1740 mm,1725 mm,5399 mm,3578 mm,1990 mm,1964 kg,10800 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,"11,9 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv,"29,6 kgfm",,1536 kg,,,3500 rpm,1600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-minibus-2-5-2010,master-minibus-2-5-2010,https://www.fichacompleta.com.br/carros/renault/master-minibus-2-5-2010,2026-06-15T20:36:23.159267,Renault Master Minibus 2.5 2010,"16,5 s",145 km/h,Correia dentada,Injeção direta,Turbocompressor,2463 cm³,4 em linha,G9U,Duplo no cabeçote,99 mm,89 mm,Transversal,Dianteiro,"19,6 kg/cv","76,0 kg/kgfm",,"46,7 cv/litro","17,75:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,6,Dianteira,2486 mm,1740 mm,1725 mm,5399 mm,3578 mm,1990 mm,2250 kg,800 litros,70 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,"11,9 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv,"29,6 kgfm",,1390 kg,,,3500 rpm,1600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525 km,490 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-chassi-cabine-2-5-2011,master-chassi-cabine-2-5-2011,https://www.fichacompleta.com.br/carros/renault/master-chassi-cabine-2-5-2011,2026-06-15T20:36:26.067635,Renault Master Chassi Cabine 2.5 2011,"16,5 s",145 km/h,Correia dentada,Injeção direta,Turbocompressor,2463 cm³,4 em linha,G9U,Duplo no cabeçote,99 mm,89 mm,Transversal,Dianteiro,"14,7 kg/cv","57,1 kg/kgfm",,"46,7 cv/litro","17,75:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,6,Dianteira,2207 mm,,,5369 mm,3578 mm,1990 mm,1691 kg,10800 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,Não informado,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv,"29,6 kgfm",,1809 kg,,,3500 rpm,1600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-furgao-2-5-2011,master-furgao-2-5-2011,https://www.fichacompleta.com.br/carros/renault/master-furgao-2-5-2011,2026-06-15T20:36:30.124485,Renault Master Furgão 2.5 2011,"16,5 s",145 km/h,,Injeção direta,Turbocompressor,2463 cm³,4 em linha,G9U,"Duplo no cabeçote, correia dentada",99 mm,89 mm,Transversal,Dianteiro,"17,1 kg/cv","66,4 kg/kgfm",,"46,7 cv/litro","17,75:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,,Dianteira,2490 mm,1740 mm,1725 mm,5399 mm,3578 mm,1990 mm,1964 kg,10800 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv a 3500 rpm,"29,6 kgfm a 1600 rpm",6,1536 kg,,"11,9 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-minibus-2-5-2011,master-minibus-2-5-2011,https://www.fichacompleta.com.br/carros/renault/master-minibus-2-5-2011,2026-06-15T20:36:34.089257,Renault Master Minibus 2.5 2011,"16,5 s",145 km/h,Correia dentada,Injeção direta,Turbocompressor,2463 cm³,4 em linha,G9U,Duplo no cabeçote,99 mm,89 mm,Transversal,Dianteiro,"19,6 kg/cv","76,0 kg/kgfm",,"46,7 cv/litro","17,75:1",3500 rpm,1600 rpm,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,6,Dianteira,2486 mm,1740 mm,1725 mm,5399 mm,3578 mm,1990 mm,2250 kg,800 litros,70 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,"11,9 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv,"29,6 kgfm",6,1390 kg,,"11,9 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525 km,490 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-chassi-cabine-2-5-2012,master-chassi-cabine-2-5-2012,https://www.fichacompleta.com.br/carros/renault/master-chassi-cabine-2-5-2012,2026-06-15T20:36:37.327706,Renault Master Chassi Cabine 2.5 2012,"16,5 s",145 km/h,Correia dentada,Injeção direta,Turbocompressor,2463 cm³,4 em linha,G9U,Duplo no cabeçote,99 mm,89 mm,Transversal,Dianteiro,"14,7 kg/cv","57,1 kg/kgfm",,"46,7 cv/litro","17,75:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,6,Dianteira,2207 mm,,,5369 mm,3578 mm,1990 mm,1691 kg,10800 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,Não informado,"Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv,"29,6 kgfm",,1809 kg,,,3500 rpm,1600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-furgao-2-5-2012,master-furgao-2-5-2012,https://www.fichacompleta.com.br/carros/renault/master-furgao-2-5-2012,2026-06-15T20:36:42.201882,Renault Master Furgão 2.5 2012,"16,5 s",145 km/h,Correia dentada,Injeção direta,Turbocompressor,2463 cm³,4 em linha,G9U,Duplo no cabeçote,99 mm,89 mm,Transversal,Dianteiro,"17,1 kg/cv","66,4 kg/kgfm",,"46,7 cv/litro","17,75:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,6,Dianteira,2490 mm,1740 mm,1725 mm,5399 mm,3578 mm,1990 mm,1964 kg,10800 litros,100 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,"11,9 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv,"29,6 kgfm",,1536 kg,,,3500 rpm,1600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 kg,750 kg,,,,750 km,700 km,"7,5 km/l",7 km/l,,
renault,Master,master,master-minibus-2-5-2012,master-minibus-2-5-2012,https://www.fichacompleta.com.br/carros/renault/master-minibus-2-5-2012,2026-06-15T20:36:46.770624,Renault Master Minibus 2.5 2012,"16,5 s",145 km/h,,Injeção direta,Turbocompressor,2463 cm³,4 em linha,G9U,"Duplo no cabeçote, correia dentada",99 mm,89 mm,Transversal,Dianteiro,"19,6 kg/cv","76,0 kg/kgfm",,"46,7 cv/litro","17,75:1",,,,"12,0 kgfm/litro",,4,Embreagem monodisco a seco,Manual,,Dianteira,2486 mm,1740 mm,1725 mm,5399 mm,3578 mm,1990 mm,2250 kg,800 litros,70 litros,154 mm,Disco ventilado,Disco sólido,,,,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,115 cv a 3500 rpm,"29,6 kgfm a 1600 rpm",6,1390 kg,,"11,9 m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525 km,490 km,"7,5 km/l",7 km/l,,
