marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__torque_especifico,geral__torque_maximo,geral__tuchos,geral__valvulas_por_cilindro,geral__altura,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__altura_minima_do_solo,geral__acionam_do_comando,geral__cilindrada_unitaria,geral__deslocamento,geral__regime_potencia_max,geral__regime_torque_max,geral__viscosidade_do_oleo,geral__marchas,geral__bitola_dianteira,geral__bitola_traseira,geral__cacamba,geral__diametro_de_giro,geral__potencia,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__rotacao_maxima,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coeficiente_de_arrasto_cx,geral__coef_de_arrasto_cx,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__variacao_do_comando,geral__estepe,geral__autonomia,geral__capacidade_da_bateria,geral__consumo_eletrico,geral__reboque_sem_freio,geral__angulo_central,geral__angulo_de_entrada,geral__angulo_de_saida,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__reboque_com_freio,geral__travessia_de_agua,geral__inclinacao_lateral_max,geral__rampa_maxima
fiat,Punto,punto,punto-elx-1-4-2009,punto-elx-1-4-2009,https://www.fichacompleta.com.br/carros/fiat/punto-elx-1-4-2009,2026-06-15T13:43:28.922187,Fiat Punto ELX 1.4 2009,"13,6 s",163 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"13,4 kg/cv","92,0 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1150 kg,280 litros,48 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,571 km,480 km,"11,9 km/l",10 km/l,159 mm,,,,,,,,1471 mm,1467 mm,,,,,,,422 km,336 km,"8,8 km/l",7 km/l,,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-hlx-1-8-8v-2009,punto-hlx-1-8-8v-2009,https://www.fichacompleta.com.br/carros/fiat/punto-hlx-1-8-8v-2009,2026-06-15T13:43:32.860350,Fiat Punto HLX 1.8 8V 2009,"10,6 s",183 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1796 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","88,2 mm","80,5 mm",Transversal,Dianteiro,"10,1 kg/cv","62,5 kg/kgfm","64,0 cv/litro",115 cv (A) 113 cv (G) a 5500 rpm,"10,5:1","10,3 kgfm/litro","18,5 kgfm (A) 18 kgfm (G) a 2800 rpm",,2,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1157 kg,280 litros,48 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,552 km,394 km,"11,5 km/l","8,2 km/l",135 mm,,,,,,,,1471 mm,1467 mm,,,,,,,384 km,312 km,8 km/l,"6,5 km/l",,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/60 R16,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-sporting-1-8-8v-2009,punto-sporting-1-8-8v-2009,https://www.fichacompleta.com.br/carros/fiat/punto-sporting-1-8-8v-2009,2026-06-15T13:43:35.571249,Fiat Punto Sporting 1.8 8V 2009,"10,3 s",184 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1796 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada",,,Transversal,Dianteiro,"10,2 kg/cv","63,2 kg/kgfm","64,0 cv/litro",115 cv (A) 113 cv (G) a 5500 rpm,"10,5:1","10,3 kgfm/litro","18,5 kgfm (A) 18 kgfm (G) a 2800 rpm",,2,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1170 kg,280 litros,48 litros,107 mm,195/55 R16,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,552 km,394 km,"11,5 km/l","8,2 km/l",,,,,,,,,1471 mm,1467 mm,,,,,,,384 km,312 km,8 km/l,"6,5 km/l",,"2,16 m²",,"0,34",,"88,2 mm","80,5 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-t-jet-1-4-turbo-2009,punto-t-jet-1-4-turbo-2009,https://www.fichacompleta.com.br/carros/fiat/punto-t-jet-1-4-turbo-2009,2026-06-15T13:43:39.668736,Fiat Punto T-Jet 1.4 Turbo 2009,"8,4 s",203 km/h,Embreagem monodisco a seco,Manual,,,Dianteira,Injeção multiponto,Turbocompressor,1368 cm³,4 em linha,Fire,Duplo no cabeçote,84 mm,72 mm,Transversal,Dianteiro,"8,1 kg/cv","58,3 kg/kgfm","111,1 cv/litro",152 cv,"9,8:1","15,4 kgfm/litro","21,1 kgfm",Hidráulicos,4,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1230 kg,280 litros,60 litros,103 mm,Disco ventilado,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,618 km,546 km,"10,3 km/l","9,1 km/l",135 mm,Correia dentada,,,5500 rpm,2250 rpm,,5,1471 mm,1467 mm,,"11,8 m",,,,,,,,,,"2,16 m²","0,734 m²",,"0,34",,,,,,,,205/50 R17,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-1-4-2010,punto-1-4-2010,https://www.fichacompleta.com.br/carros/fiat/punto-1-4-2010,2026-06-15T13:43:43.677779,Fiat Punto 1.4 2010,"13,6 s",163 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"13,4 kg/cv","92,0 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1150 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,714 km,600 km,"11,9 km/l",10 km/l,159 mm,,,,,,,,1471 mm,1467 mm,,,,,,,528 km,420 km,"8,8 km/l",7 km/l,,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-elx-1-4-2010,punto-elx-1-4-2010,https://www.fichacompleta.com.br/carros/fiat/punto-elx-1-4-2010,2026-06-15T13:43:47.340668,Fiat Punto ELX 1.4 2010,"13,6 s",163 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"13,4 kg/cv","92,0 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1150 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,714 km,600 km,"11,9 km/l",10 km/l,159 mm,,,,,,,,1471 mm,1467 mm,,,,,,,528 km,420 km,"8,8 km/l",7 km/l,,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-hlx-1-8-8v-2010,punto-hlx-1-8-8v-2010,https://www.fichacompleta.com.br/carros/fiat/punto-hlx-1-8-8v-2010,2026-06-15T13:43:51.434384,Fiat Punto HLX 1.8 8V 2010,"10,6 s",183 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1796 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","88,2 mm","80,5 mm",Transversal,Dianteiro,"10,1 kg/cv","62,5 kg/kgfm","64,0 cv/litro",115 cv (A) 113 cv (G) a 5500 rpm,"10,5:1","10,3 kgfm/litro","18,5 kgfm (A) 18 kgfm (G) a 2800 rpm",Hidráulicos,2,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1157 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,690 km,492 km,"11,5 km/l","8,2 km/l",135 mm,,,,,,,,1471 mm,1467 mm,,,,,,,480 km,390 km,8 km/l,"6,5 km/l",,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/60 R16,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-sporting-1-8-8v-2010,punto-sporting-1-8-8v-2010,https://www.fichacompleta.com.br/carros/fiat/punto-sporting-1-8-8v-2010,2026-06-15T13:43:56.991997,Fiat Punto Sporting 1.8 8V 2010,"10,3 s",184 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1796 cm³,4 em linha,GM Família I,"Único no cabeçote, correia dentada","88,2 mm","80,5 mm",Transversal,Dianteiro,"10,2 kg/cv","63,2 kg/kgfm","64,0 cv/litro",115 cv (A) 113 cv (G) a 5500 rpm,"10,5:1","10,3 kgfm/litro","18,5 kgfm (A) 18 kgfm (G) a 2800 rpm",Hidráulicos,2,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1170 kg,280 litros,60 litros,107 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,690 km,492 km,"11,5 km/l","8,2 km/l",133 mm,,,,,,,,1471 mm,1467 mm,,,,,,,480 km,390 km,8 km/l,"6,5 km/l",,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/55 R16,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-t-jet-1-4-turbo-2010,punto-t-jet-1-4-turbo-2010,https://www.fichacompleta.com.br/carros/fiat/punto-t-jet-1-4-turbo-2010,2026-06-15T13:43:59.722440,Fiat Punto T-Jet 1.4 Turbo 2010,"8,4 s",203 km/h,Embreagem monodisco a seco,Manual,,5,Dianteira,Injeção multiponto,Turbocompressor,1368 cm³,4 em linha,Fire,Duplo no cabeçote,84 mm,72 mm,Transversal,Dianteiro,"8,1 kg/cv","58,3 kg/kgfm","111,1 cv/litro",152 cv,"9,8:1","15,4 kgfm/litro","21,1 kgfm",Hidráulicos,4,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1230 kg,280 litros,60 litros,103 mm,Disco ventilado,Disco sólido,Hidráulica,"11,8 m","Indep., McPherson",Mola helicoidal,Eixo de torção,618 km,546 km,"10,3 km/l","9,1 km/l",135 mm,Correia dentada,,,,,,5,1471 mm,1467 mm,,"11,8 m",,5500 rpm,2250 rpm,,,,,,,"2,16 m²","0,734 m²","0,34","0,34",,,,,,,,205/50 R17,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-1-4-2011,punto-1-4-2011,https://www.fichacompleta.com.br/carros/fiat/punto-1-4-2011,2026-06-15T13:44:02.829077,Fiat Punto 1.4 2011,"13,6 s",163 km/h,Embreagem monodisco a seco,Manual,C513,,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,Único no cabeçote,84 mm,72 mm,Transversal,Dianteiro,"13,4 kg/cv","92,0 kg/kgfm","62,9 cv/litro",,"10,35:1","9,1 kgfm/litro",,Mecânicos,2,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1150 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,714 km,600 km,"11,9 km/l",10 km/l,159 mm,Correia dentada,,,5750 rpm,3500 rpm,,5,1471 mm,1467 mm,,"10,9 m",,,,,528 km,420 km,"8,8 km/l",7 km/l,,"2,16 m²","0,734 m²",,"0,34",,,86 cv,85 cv,"12,5 kgfm","12,4 kgfm",,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-attractive-1-4-2011,punto-attractive-1-4-2011,https://www.fichacompleta.com.br/carros/fiat/punto-attractive-1-4-2011,2026-06-15T13:44:05.797147,Fiat Punto Attractive 1.4 2011,"13,6 s",163 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"13,4 kg/cv","92,0 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1150 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,714 km,600 km,"11,9 km/l",10 km/l,159 mm,,,,,,,,1471 mm,1467 mm,,,,,,,528 km,420 km,"8,8 km/l",7 km/l,,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-elx-1-4-2011,punto-elx-1-4-2011,https://www.fichacompleta.com.br/carros/fiat/punto-elx-1-4-2011,2026-06-15T13:44:10.472270,Fiat Punto ELX 1.4 2011,"13,6 s",163 km/h,Embreagem monodisco a seco,Manual,C513,,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,Único no cabeçote,84 mm,72 mm,Transversal,Dianteiro,"13,4 kg/cv","92,0 kg/kgfm","62,9 cv/litro",,"10,35:1","9,1 kgfm/litro",,Mecânicos,2,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1150 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,714 km,600 km,"11,9 km/l",10 km/l,159 mm,Correia dentada,,,5750 rpm,3500 rpm,,5,1471 mm,1467 mm,,"10,9 m",,,,,528 km,420 km,"8,8 km/l",7 km/l,,"2,16 m²","0,734 m²",,"0,34",,,86 cv,85 cv,"12,5 kgfm","12,4 kgfm",,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-essence-1-6-16v-2011,punto-essence-1-6-16v-2011,https://www.fichacompleta.com.br/carros/fiat/punto-essence-1-6-16v-2011,2026-06-15T13:44:14.633879,Fiat Punto Essence 1.6 16V 2011,"10,5 s",182 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1598 cm³,4 em linha,E.torQ,Único no cabeçote,"85,8 mm",77 mm,Transversal,Dianteiro,"10,0 kg/cv","69,6 kg/kgfm","73,2 cv/litro",117 cv (A) 115 cv (G) a 5500 rpm,"10,5:1","10,5 kgfm/litro","16,8 kgfm (A) 16,2 kgfm (G) a 4500 rpm",Hidráulicos,4,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1170 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Indep., McPherson",Mola helicoidal,Eixo de torção,720 km,600 km,12 km/l,10 km/l,132 mm,Corrente,,,,,,5,1471 mm,1467 mm,,"10,9 m",,5500 rpm,4500 rpm,,504 km,408 km,"8,4 km/l","6,8 km/l",,"2,16 m²","0,734 m²","0,34","0,34",,,117 cv,115 cv,"16,8 kgfm","16,2 kgfm",,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-essence-1-6-16v-dualogic-2011,punto-essence-1-6-16v-dualogic-2011,https://www.fichacompleta.com.br/carros/fiat/punto-essence-1-6-16v-dualogic-2011,2026-06-15T13:44:18.594290,Fiat Punto Essence 1.6 16V Dualogic 2011,"10,5 s",182 km/h,Embreagem monodisco a seco,Automatizado,C510,5,Dianteira,Injeção multiponto,Natural,1598 cm³,4 em linha,E.torQ,"Único no cabeçote, corrente","85,8 mm",77 mm,Transversal,Dianteiro,"10,0 kg/cv","69,9 kg/kgfm","73,2 cv/litro",117 cv (A) 115 cv (G) a 5500 rpm,"10,5:1","10,5 kgfm/litro","16,8 kgfm (A) 16,2 kgfm (G) a 4500 rpm",Hidráulicos,4,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1175 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,720 km,600 km,12 km/l,10 km/l,132 mm,,,,,,,,1471 mm,1467 mm,,,,,,,504 km,408 km,"8,4 km/l","6,8 km/l",,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-essence-1-8-16v-2011,punto-essence-1-8-16v-2011,https://www.fichacompleta.com.br/carros/fiat/punto-essence-1-8-16v-2011,2026-06-15T13:44:23.194739,Fiat Punto Essence 1.8 16V 2011,"9,8 s",191 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1747 cm³,4 em linha,E.torQ,"Único no cabeçote, corrente","85,8 mm","80,5 mm",Transversal,Dianteiro,"9,0 kg/cv","62,9 kg/kgfm","75,6 cv/litro",132 cv (A) 130 cv (G) a 5250 rpm,"11,2:1","10,8 kgfm/litro","18,9 kgfm (A) 18,4 kgfm (G) a 4500 rpm",Hidráulicos,4,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1189 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,690 km,570 km,"11,5 km/l","9,5 km/l",132 mm,,,,,,,,1471 mm,1467 mm,,,,,,,480 km,390 km,8 km/l,"6,5 km/l",,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-essence-1-8-16v-dualogic-2011,punto-essence-1-8-16v-dualogic-2011,https://www.fichacompleta.com.br/carros/fiat/punto-essence-1-8-16v-dualogic-2011,2026-06-15T13:44:26.740990,Fiat Punto Essence 1.8 16V Dualogic 2011,"9,8 s",191 km/h,Embreagem monodisco a seco,Automatizado,C510,5,Dianteira,Injeção multiponto,Natural,1747 cm³,4 em linha,E.torQ,"Único no cabeçote, corrente","85,8 mm","80,5 mm",Transversal,Dianteiro,"9,0 kg/cv","62,9 kg/kgfm","75,6 cv/litro",132 cv (A) 130 cv (G) a 5250 rpm,"11,2:1","10,8 kgfm/litro","18,9 kgfm (A) 18,4 kgfm (G) a 4500 rpm",Hidráulicos,4,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1189 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,678 km,576 km,"11,3 km/l","9,6 km/l",132 mm,,,,,,,,1471 mm,1467 mm,,,,,,,468 km,396 km,"7,8 km/l","6,6 km/l",,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-sporting-1-8-16v-2011,punto-sporting-1-8-16v-2011,https://www.fichacompleta.com.br/carros/fiat/punto-sporting-1-8-16v-2011,2026-06-15T13:44:29.276667,Fiat Punto Sporting 1.8 16V 2011,"9,8 s",191 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1747 cm³,4 em linha,E.torQ,Único no cabeçote,"85,8 mm","80,5 mm",Transversal,Dianteiro,"9,0 kg/cv","62,9 kg/kgfm","75,6 cv/litro",132 cv (A) 130 cv (G) a 5250 rpm,"11,2:1","10,8 kgfm/litro","18,9 kgfm (A) 18,4 kgfm (G) a 4500 rpm",Hidráulicos,4,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1189 kg,280 litros,60 litros,107 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Indep., McPherson",Mola helicoidal,Eixo de torção,690 km,570 km,"11,5 km/l","9,5 km/l",132 mm,Corrente,,,,,,5,1471 mm,1467 mm,,"10,9 m",,5250 rpm,4500 rpm,,480 km,390 km,8 km/l,"6,5 km/l",,"2,16 m²","0,734 m²","0,34","0,34",,,132 cv,130 cv,"18,9 kgfm","18,4 kgfm",,195/55 R16,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-sporting-1-8-16v-dualogic-2011,punto-sporting-1-8-16v-dualogic-2011,https://www.fichacompleta.com.br/carros/fiat/punto-sporting-1-8-16v-dualogic-2011,2026-06-15T13:44:33.243178,Fiat Punto Sporting 1.8 16V Dualogic 2011,"9,8 s",191 km/h,Embreagem monodisco a seco,Automatizado,C510,5,Dianteira,Injeção multiponto,Natural,1747 cm³,4 em linha,E.torQ,Único no cabeçote,"85,8 mm","80,5 mm",Transversal,Dianteiro,"9,0 kg/cv","62,9 kg/kgfm","75,6 cv/litro",132 cv (A) 130 cv (G) a 5250 rpm,"11,2:1","10,8 kgfm/litro","18,9 kgfm (A) 18,4 kgfm (G) a 4500 rpm",Hidráulicos,4,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1189 kg,280 litros,60 litros,107 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Indep., McPherson",Mola helicoidal,Eixo de torção,678 km,576 km,"11,3 km/l","9,6 km/l",132 mm,Corrente,,,,,,5,1471 mm,1467 mm,,"10,9 m",,5250 rpm,4500 rpm,,468 km,396 km,"7,8 km/l","6,6 km/l",,"2,16 m²","0,734 m²","0,34","0,34",,,132 cv,130 cv,"18,9 kgfm","18,4 kgfm",,195/55 R16,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-t-jet-1-4-turbo-2011,punto-t-jet-1-4-turbo-2011,https://www.fichacompleta.com.br/carros/fiat/punto-t-jet-1-4-turbo-2011,2026-06-15T13:44:36.612841,Fiat Punto T-Jet 1.4 Turbo 2011,"8,4 s",203 km/h,Embreagem monodisco a seco,Manual,,5,Dianteira,Injeção multiponto,Turbocompressor,1368 cm³,4 em linha,Fire,"Duplo no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"8,1 kg/cv","58,3 kg/kgfm","111,1 cv/litro",152 cv a 5500 rpm,"9,8:1","15,4 kgfm/litro","21,1 kgfm a 2250 rpm",Hidráulicos,4,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1230 kg,280 litros,60 litros,103 mm,Disco ventilado,Disco sólido,Hidráulica,"11,8 m","Independente, McPherson",Mola helicoidal,Eixo de torção,618 km,546 km,"10,3 km/l","9,1 km/l",135 mm,,,,,,,,1471 mm,1467 mm,,,,,,,,,,,,"2,16 m²","0,734 m²","0,34",,,,,,,,,205/50 R17,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-attractive-1-4-2012,punto-attractive-1-4-2012,https://www.fichacompleta.com.br/carros/fiat/punto-attractive-1-4-2012,2026-06-15T13:44:40.170981,Fiat Punto Attractive 1.4 2012,"13,6 s",163 km/h,Embreagem monodisco a seco,Manual,C513,5,Dianteira,Injeção multiponto,Natural,1368 cm³,4 em linha,Fire,"Único no cabeçote, correia dentada",84 mm,72 mm,Transversal,Dianteiro,"13,4 kg/cv","92,0 kg/kgfm","62,9 cv/litro",86 cv (A) 85 cv (G) a 5750 rpm,"10,35:1","9,1 kgfm/litro","12,5 kgfm (A) 12,4 kgfm (G) a 3500 rpm",Mecânicos,2,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1150 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,714 km,600 km,"11,9 km/l",10 km/l,159 mm,,,,,,,,1471 mm,1467 mm,,,,,,,528 km,420 km,"8,8 km/l",7 km/l,,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
fiat,Punto,punto,punto-essence-1-6-16v-2012,punto-essence-1-6-16v-2012,https://www.fichacompleta.com.br/carros/fiat/punto-essence-1-6-16v-2012,2026-06-15T13:44:43.320599,Fiat Punto Essence 1.6 16V 2012,"10,5 s",182 km/h,Embreagem monodisco a seco,Manual,C510,5,Dianteira,Injeção multiponto,Natural,1598 cm³,4 em linha,E.torQ,"Único no cabeçote, corrente","85,8 mm",77 mm,Transversal,Dianteiro,"10,0 kg/cv","69,6 kg/kgfm","73,2 cv/litro",117 cv (A) 115 cv (G) a 5500 rpm,"10,5:1","10,5 kgfm/litro","16,8 kgfm (A) 16,2 kgfm (G) a 4500 rpm",Hidráulicos,4,1505 mm,400 kg,4030 mm,2510 mm,1687 mm,1170 kg,280 litros,60 litros,117 mm,Disco ventilado,Tambor,Hidráulica,"10,9 m","Independente, McPherson",Mola helicoidal,Eixo de torção,720 km,600 km,12 km/l,10 km/l,132 mm,,,,,,,,1471 mm,1467 mm,,,,,,,504 km,408 km,"8,4 km/l","6,8 km/l",,"2,16 m²","0,734 m²","0,34",,,,,,,,,195/60 R15,,,,,,,,,,,,,,,,,,,,,,,
