marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_maxima,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__potencia,geral__torque,geral__regime_potencia_max,geral__regime_torque_max,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coeficiente_de_arrasto_cx,geral__carga_util,geral__acionam_do_comando,geral__variacao_do_comando,geral__altura_minima_do_solo,geral__coef_de_arrasto_cx,geral__estepe,geral__tuchos,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__cilindrada_unitaria,geral__deslocamento,geral__viscosidade_do_oleo,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__reboque_com_freio,geral__reboque_sem_freio,geral__angulo_central,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__inclinacao_lateral_maxima,geral__rampa_maxima,geral__travessia_de_agua,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__capacidade_da_bateria,geral__potencia_combinada,geral__torque_combinado,geral__inclinacao_lateral_max,geral__veloc_max_modo_elet,geral__autonomia,geral__consumo_eletrico,geral__portamalas_8_lugares
hyundai,Creta,creta,creta-ultimate-2-0-2022,creta-ultimate-2-0-2022,https://www.fichacompleta.com.br/carros/hyundai/creta-ultimate-2-0-2022,2026-06-15T14:47:29.846200,Hyundai Creta Ultimate 2.0 2022,"9,3 s",190 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,1999 cm³,4 em linha,Smartstream,Duplo no cabeçote,97 mm,81 mm,Transversal,Dianteiro,"7,8 kg/cv","63,1 kg/kgfm","83,5 cv/litro",,"12,1:1",,6200 rpm,4700 rpm,"10,3 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1300 kg,422 litros,50 litros,118 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,620 km,545 km,"12,4 km/l","10,9 km/l",,,,,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Hidráulicos,"20,4 graus","28,3 graus",435 km,385 km,"8,7 km/l","7,7 km/l",,,,,,,,167 cv,157 cv,"20,6 kgfm","19,2 kgfm",1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-action-1-6-at-2023,creta-action-1-6-at-2023,https://www.fichacompleta.com.br/carros/hyundai/creta-action-1-6-at-2023,2026-06-15T14:47:34.375075,Hyundai Creta Action 1.6 AT 2023,12 s,172 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,,4 em linha,Gamma,Duplo no cabeçote,"85,4 mm",77 mm,Transversal,Dianteiro,"10,45 kg/cv","82,4 kg/kgfm","81,7 cv/litro",,11:1,,,,"10,4 kgfm/litro",,4,1635 mm,,,4290 mm,2590 mm,1780 mm,1359 kg,431 litros,55 litros,133 mm,Disco ventilado,Tambor,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,633 km,556 km,"11,5 km/l","10,1 km/l",,,6000 rpm,4500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,21 graus,28 graus,446 km,391 km,"8,1 km/l","7,1 km/l",130 cv,123 cv,"16,5 kgfm",16 kgfm,398 cm³,1591 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-comfort-1-0-turbo-2023,creta-comfort-1-0-turbo-2023,https://www.fichacompleta.com.br/carros/hyundai/creta-comfort-1-0-turbo-2023,2026-06-15T14:47:37.584741,Hyundai Creta Comfort 1.0 Turbo 2023,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1620 mm,,,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,133 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,610 km,600 km,"12,2 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",445 km,410 km,"8,9 km/l","8,2 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-limited-1-0-turbo-2023,creta-limited-1-0-turbo-2023,https://www.fichacompleta.com.br/carros/hyundai/creta-limited-1-0-turbo-2023,2026-06-15T14:47:40.767123,Hyundai Creta Limited 1.0 Turbo 2023,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,610 km,600 km,"12,2 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",445 km,410 km,"8,9 km/l","8,2 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-n-line-1-0-turbo-2023,creta-n-line-1-0-turbo-2023,https://www.fichacompleta.com.br/carros/hyundai/creta-n-line-1-0-turbo-2023,2026-06-15T14:47:44.958975,Hyundai Creta N Line 1.0 Turbo 2023,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,610 km,600 km,"12,2 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",445 km,410 km,"8,9 km/l","8,2 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-platinum-1-0-turbo-2023,creta-platinum-1-0-turbo-2023,https://www.fichacompleta.com.br/carros/hyundai/creta-platinum-1-0-turbo-2023,2026-06-15T14:47:48.086939,Hyundai Creta Platinum 1.0 Turbo 2023,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,610 km,600 km,"12,2 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",445 km,410 km,"8,9 km/l","8,2 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-ultimate-2-0-2023,creta-ultimate-2-0-2023,https://www.fichacompleta.com.br/carros/hyundai/creta-ultimate-2-0-2023,2026-06-15T14:47:51.245784,Hyundai Creta Ultimate 2.0 2023,"9,3 s",190 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,,4 em linha,Nu,Duplo no cabeçote,97 mm,81 mm,Transversal,Dianteiro,"7,78 kg/cv","63,1 kg/kgfm","83,5 cv/litro",,"12,1:1",6500 rpm,,,"10,3 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1300 kg,422 litros,50 litros,118 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,625 km,545 km,"12,5 km/l","10,9 km/l",,,6200 rpm,4700 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Hidráulicos,"20,4 graus","28,3 graus",445 km,385 km,"8,9 km/l","7,7 km/l",167 cv,157 cv,"20,6 kgfm","19,2 kgfm",500 cm³,4999 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-action-1-6-at-2024,creta-action-1-6-at-2024,https://www.fichacompleta.com.br/carros/hyundai/creta-action-1-6-at-2024,2026-06-15T14:47:54.280637,Hyundai Creta Action 1.6 AT 2024,12 s,172 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,,4 em linha,Gamma,Duplo no cabeçote,"85,4 mm",77 mm,Transversal,Dianteiro,"10,45 kg/cv","82,4 kg/kgfm","81,7 cv/litro",,11:1,,,,"10,4 kgfm/litro",,4,1635 mm,,,4290 mm,2590 mm,1780 mm,1359 kg,431 litros,55 litros,133 mm,Disco ventilado,Tambor,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,633 km,556 km,"11,5 km/l","10,1 km/l",,,6000 rpm,4500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,21 graus,28 graus,446 km,391 km,"8,1 km/l","7,1 km/l",130 cv,123 cv,"16,5 kgfm",16 kgfm,398 cm³,1591 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-comfort-1-0-turbo-2024,creta-comfort-1-0-turbo-2024,https://www.fichacompleta.com.br/carros/hyundai/creta-comfort-1-0-turbo-2024,2026-06-15T14:47:57.016231,Hyundai Creta Comfort 1.0 Turbo 2024,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1620 mm,,,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,133 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,610 km,600 km,"12,2 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",445 km,410 km,"8,9 km/l","8,2 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-comfort-plus-1-0-turbo-2024,creta-comfort-plus-1-0-turbo-2024,https://www.fichacompleta.com.br/carros/hyundai/creta-comfort-plus-1-0-turbo-2024,2026-06-15T14:48:00.693883,Hyundai Creta Comfort Plus 1.0 Turbo 2024,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1620 mm,,,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,133 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,610 km,600 km,"12,2 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",445 km,410 km,"8,9 km/l","8,2 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-limited-1-0-turbo-2024,creta-limited-1-0-turbo-2024,https://www.fichacompleta.com.br/carros/hyundai/creta-limited-1-0-turbo-2024,2026-06-15T14:48:03.773104,Hyundai Creta Limited 1.0 Turbo 2024,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,610 km,600 km,"12,2 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",445 km,410 km,"8,9 km/l","8,2 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-limited-safety-1-0-turbo-2024,creta-limited-safety-1-0-turbo-2024,https://www.fichacompleta.com.br/carros/hyundai/creta-limited-safety-1-0-turbo-2024,2026-06-15T14:48:08.024317,Hyundai Creta Limited Safety 1.0 Turbo 2024,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,610 km,600 km,"12,2 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",445 km,410 km,"8,9 km/l","8,2 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-n-line-1-0-turbo-2024,creta-n-line-1-0-turbo-2024,https://www.fichacompleta.com.br/carros/hyundai/creta-n-line-1-0-turbo-2024,2026-06-15T14:48:11.390826,Hyundai Creta N Line 1.0 Turbo 2024,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,610 km,600 km,"12,2 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",445 km,410 km,"8,9 km/l","8,2 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-n-line-night-edition-2-0-2024,creta-n-line-night-edition-2-0-2024,https://www.fichacompleta.com.br/carros/hyundai/creta-n-line-night-edition-2-0-2024,2026-06-15T14:48:15.172684,Hyundai Creta N Line Night Edition 2.0 2024,"9,3 s",190 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,,4 em linha,Nu,Duplo no cabeçote,97 mm,81 mm,Transversal,Dianteiro,"7,78 kg/cv","63,1 kg/kgfm","83,5 cv/litro",,"12,1:1",6500 rpm,,,"10,3 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1300 kg,422 litros,50 litros,118 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,625 km,545 km,"12,5 km/l","10,9 km/l",,,6200 rpm,4700 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Hidráulicos,"20,4 graus","28,3 graus",445 km,385 km,"8,9 km/l","7,7 km/l",167 cv,157 cv,"20,6 kgfm","19,2 kgfm",500 cm³,4999 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-platinum-1-0-turbo-2024,creta-platinum-1-0-turbo-2024,https://www.fichacompleta.com.br/carros/hyundai/creta-platinum-1-0-turbo-2024,2026-06-15T14:48:19.862853,Hyundai Creta Platinum 1.0 Turbo 2024,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,610 km,600 km,"12,2 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",445 km,410 km,"8,9 km/l","8,2 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-platinum-safety-1-0-turbo-2024,creta-platinum-safety-1-0-turbo-2024,https://www.fichacompleta.com.br/carros/hyundai/creta-platinum-safety-1-0-turbo-2024,2026-06-15T14:48:23.778347,Hyundai Creta Platinum Safety 1.0 Turbo 2024,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,610 km,600 km,"12,2 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",445 km,410 km,"8,9 km/l","8,2 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-ultimate-2-0-2024,creta-ultimate-2-0-2024,https://www.fichacompleta.com.br/carros/hyundai/creta-ultimate-2-0-2024,2026-06-15T14:48:26.656723,Hyundai Creta Ultimate 2.0 2024,"9,3 s",190 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,,4 em linha,Nu,Duplo no cabeçote,97 mm,81 mm,Transversal,Dianteiro,"7,78 kg/cv","63,1 kg/kgfm","83,5 cv/litro",,"12,1:1",6500 rpm,,,"10,3 kgfm/litro",,4,1635 mm,,,4300 mm,2610 mm,1790 mm,1300 kg,422 litros,50 litros,118 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,625 km,545 km,"12,5 km/l","10,9 km/l",,,6200 rpm,4700 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Hidráulicos,"20,4 graus","28,3 graus",445 km,385 km,"8,9 km/l","7,7 km/l",167 cv,157 cv,"20,6 kgfm","19,2 kgfm",500 cm³,4999 cm³,,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-action-1-6-at-2025,creta-action-1-6-at-2025,https://www.fichacompleta.com.br/carros/hyundai/creta-action-1-6-at-2025,2026-06-15T14:48:29.813054,Hyundai Creta Action 1.6 AT 2025,12 s,172 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção multiponto,Natural,,4 em linha,Gamma,Duplo no cabeçote,"85,4 mm",77 mm,Transversal,Dianteiro,"10,45 kg/cv","82,4 kg/kgfm","81,7 cv/litro",,11:1,,,,"10,4 kgfm/litro",,4,1635 mm,,,4290 mm,2590 mm,1780 mm,1359 kg,431 litros,55 litros,133 mm,Disco ventilado,Tambor,Elétrica,"10,6 m",,"Indep., McPherson",Mola helicoidal,Eixo de torção,666 km,534 km,"12,1 km/l","9,7 km/l",,,6000 rpm,4500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,21 graus,28 graus,446 km,391 km,"8,1 km/l","7,1 km/l",130 cv,123 cv,"16,5 kgfm",16 kgfm,398 cm³,1591 cm³,5W-30 ³,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-comfort-1-0-2025,creta-comfort-1-0-2025,https://www.fichacompleta.com.br/carros/hyundai/creta-comfort-1-0-2025,2026-06-15T14:48:33.395701,Hyundai Creta Comfort 1.0 2025,"11,6 s",175 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,83 kg/cv","74,3 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1620 mm,1560 mm,1560 mm,4330 mm,2610 mm,1790 mm,1300 kg,422 litros,50 litros,133 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,635 km,600 km,"12,7 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,440 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"19,9 graus","30,3 graus",450 km,420 km,9 km/l,"8,4 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,5W-30 ³,,,,,,,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-comfort-plus-1-0-turbo-2025,creta-comfort-plus-1-0-turbo-2025,https://www.fichacompleta.com.br/carros/hyundai/creta-comfort-plus-1-0-turbo-2025,2026-06-15T14:48:36.549611,Hyundai Creta Comfort Plus 1.0 Turbo 2025,"11,5 s",180 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,58 kg/cv","72,6 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1620 mm,1560 mm,1560 mm,4300 mm,2610 mm,1790 mm,1270 kg,422 litros,50 litros,133 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,630 km,595 km,"12,6 km/l","11,9 km/l",,,6000 rpm,1500 rpm,,,,,,430 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"20,4 graus","28,3 graus",455 km,415 km,"9,1 km/l","8,3 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,5W-30 ³,,,,,1100 kg,550 kg,,,,,,,,,,,,,,,,,,,,
hyundai,Creta,creta,creta-limited-1-0-2025,creta-limited-1-0-2025,https://www.fichacompleta.com.br/carros/hyundai/creta-limited-1-0-2025,2026-06-15T14:48:39.164050,Hyundai Creta Limited 1.0 2025,"11,6 s",175 km/h,Conversor de torque,Automático,,6,,Dianteira,Injeção direta,Turbocompressor,,3 em linha,Kappa,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"10,83 kg/cv","74,3 kg/kgfm","120,2 cv/litro",,"10,5:1",,,,"17,5 kgfm/litro",,4,1635 mm,1560 mm,1560 mm,4330 mm,2610 mm,1790 mm,1300 kg,422 litros,50 litros,129 mm,Disco ventilado,Disco sólido,Elétrica,Não informado,,"Indep., McPherson",Mola helicoidal,Eixo de torção,635 km,600 km,"12,7 km/l",12 km/l,,,6000 rpm,1500 rpm,,,,,,440 kg,Corrente,Admissão e escape,190 mm,,155/90 R16,Mecânicos,"19,9 graus","30,3 graus",450 km,420 km,9 km/l,"8,4 km/l",120 cv,120 cv,"17,5 kgfm","17,5 kgfm",333 cm³,998 cm³,5W-30 ³,,,,,,,,,,,,,,,,,,,,,,,,,,
