marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_especifico,geral__torque_maximo,geral__tuchos,geral__valvulas_por_cilindro,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__tracao,geral__altura,geral__altura_minima_do_solo,geral__bitola_dianteira,geral__bitola_traseira,geral__cacamba,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__tanque_de_combustivel,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__dianteiros,geral__traseiros,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__quantidade_de_marchas,geral__portamalas,geral__diametro_minimo_de_giro,geral__altura_do_flanco,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__rotacao_maxima,geral__torque_maximo_a,geral__torque_maximo_g,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__potencia,geral__torque,geral__reboque_com_freio,geral__reboque_sem_freio,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rampa_maxima,geral__travessia_de_agua,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__cilindrada_unitaria,geral__deslocamento,geral__estepe,geral__autonomia,geral__capacidade_da_bateria,geral__variacao_do_comando,geral__viscosidade_do_oleo,geral__frenagem_1000_kmh,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__potencia_combinada,geral__torque_combinado,geral__angulo_central,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__inclinacao_lateral_max,geral__inclinacao_lateral_maxima
chevrolet,Onix,onix,onix-premier-1-0-turbo-at-2024,onix-premier-1-0-turbo-at-2024,https://www.fichacompleta.com.br/carros/chevrolet/onix-premier-1-0-turbo-at-2024,2026-06-14T22:25:57.116993,Chevrolet Onix Premier 1.0 Turbo AT 2024,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"9,59 kg/cv","66,3 kg/kgfm","116,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1113 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,458 km,370 km,"10,4 km/l","8,4 km/l",,,,275 litros,,107 mm,,,116 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,656 km,519 km,"14,9 km/l","11,8 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,,,,,,,,,,,,,
chevrolet,Onix,onix,onix-rs-1-0-turbo-at-2024,onix-rs-1-0-turbo-at-2024,https://www.fichacompleta.com.br/carros/chevrolet/onix-rs-1-0-turbo-at-2024,2026-06-14T22:25:59.904967,Chevrolet Onix RS 1.0 Turbo AT 2024,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"9,35 kg/cv","64,6 kg/kgfm","116,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1085 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,440 km,361 km,10 km/l,"8,2 km/l",,,,275 litros,,107 mm,,,116 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,638 km,515 km,"14,5 km/l","11,7 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,,,,,,,,,,,,,
chevrolet,Onix,onix,onix-1-0-2025,onix-1-0-2025,https://www.fichacompleta.com.br/carros/chevrolet/onix-1-0-2025,2026-06-14T22:26:03.184230,Chevrolet Onix 1.0 2025,"13,3 s",167 km/h,Correia dentada,Injeção multiponto,Natural,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"12,65 kg/cv","97,8 kg/kgfm","82,1 cv/litro",,"12,5:1",6400 rpm,4100 rpm,"10,6 kgfm/litro",,Hidráulicos,4,Embreagem monodisco a seco,Manual,F17-6 HR,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1037 kg,44 litros,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,502 km,409 km,"11,4 km/l","9,3 km/l",,,,275 litros,,130 mm,,,a2 cv,78 cv,6500 rpm,"10,6 kgfm","9,6 kgfm","2,17 m²","0,716 m²","0,33",,726 km,585 km,"16,5 km/l","13,3 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,0W-20 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-1-0-2025-flex,onix-1-0-2025-flex,https://www.fichacompleta.com.br/carros/chevrolet/onix-1-0-2025-flex,2026-06-14T22:26:07.252631,Chevrolet Onix 1.0 2025,"13,3 s",167 km/h,Correia dentada,Injeção multiponto,Natural,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"12,65 kg/cv","97,8 kg/kgfm","82,1 cv/litro",,"12,5:1",6400 rpm,4100 rpm,"10,6 kgfm/litro",,Hidráulicos,4,Embreagem monodisco a seco,Manual,F17-6 HR,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1037 kg,44 litros,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,524 km,422 km,"11,9 km/l","9,6 km/l",,,,275 litros,,130 mm,,,82 cv,80 cv,6500 rpm,"10,6 kgfm","10,2 kgfm","2,17 m²","0,716 m²","0,33",,744 km,607 km,"16,9 km/l","13,8 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,0W-20 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-1-0-turbo-at-2025,onix-1-0-turbo-at-2025,https://www.fichacompleta.com.br/carros/chevrolet/onix-1-0-turbo-at-2025,2026-06-14T22:26:11.241980,Chevrolet Onix 1.0 Turbo AT 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"9,35 kg/cv","64,6 kg/kgfm","116,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1085 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,458 km,365 km,"10,4 km/l","8,3 km/l",,,,275 litros,,120 mm,,,116 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,656 km,510 km,"14,9 km/l","11,6 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-1-0-turbo-at-2025-flex,onix-1-0-turbo-at-2025-flex,https://www.fichacompleta.com.br/carros/chevrolet/onix-1-0-turbo-at-2025-flex,2026-06-14T22:26:15.187375,Chevrolet Onix 1.0 Turbo AT 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"8,97 kg/cv","64,6 kg/kgfm","121,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1085 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,462 km,361 km,"10,5 km/l","8,2 km/l",,,,275 litros,,120 mm,,,121 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,651 km,528 km,"14,8 km/l",12 km/l,,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-log-1-0-2025,onix-log-1-0-2025,https://www.fichacompleta.com.br/carros/chevrolet/onix-log-1-0-2025,2026-06-14T22:26:18.181062,Chevrolet Onix Log 1.0 2025,"13,3 s",167 km/h,Correia dentada,Injeção multiponto,Natural,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"12,65 kg/cv","97,8 kg/kgfm","82,1 cv/litro",,"12,5:1",6400 rpm,4100 rpm,"10,6 kgfm/litro",,Hidráulicos,4,Embreagem monodisco a seco,Manual,F17-6 HR,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1037 kg,44 litros,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,524 km,422 km,"11,9 km/l","9,6 km/l",,,,1045 litros,,130 mm,,,82 cv,80 cv,6500 rpm,"10,6 kgfm","10,2 kgfm","2,17 m²","0,716 m²","0,33",,744 km,607 km,"16,9 km/l","13,8 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,0W-20 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-lt-1-0-2025,onix-lt-1-0-2025,https://www.fichacompleta.com.br/carros/chevrolet/onix-lt-1-0-2025,2026-06-14T22:26:22.969807,Chevrolet Onix LT 1.0 2025,"13,3 s",167 km/h,Correia dentada,Injeção multiponto,Natural,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"12,79 kg/cv","99,0 kg/kgfm","82,1 cv/litro",,"12,5:1",6400 rpm,4100 rpm,"10,6 kgfm/litro",,Hidráulicos,4,Embreagem monodisco a seco,Manual,F17-6 HR,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1049 kg,44 litros,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,502 km,409 km,"11,4 km/l","9,3 km/l",,,,275 litros,,120 mm,,,a2 cv,78 cv,6500 rpm,"10,6 kgfm","9,6 kgfm","2,17 m²","0,716 m²","0,33",,726 km,585 km,"16,5 km/l","13,3 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,0W-20 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-lt-1-0-2025-flex,onix-lt-1-0-2025-flex,https://www.fichacompleta.com.br/carros/chevrolet/onix-lt-1-0-2025-flex,2026-06-14T22:26:27.181142,Chevrolet Onix LT 1.0 2025,"13,3 s",167 km/h,Correia dentada,Injeção multiponto,Natural,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"12,79 kg/cv","99,0 kg/kgfm","82,1 cv/litro",,"12,5:1",6400 rpm,4100 rpm,"10,6 kgfm/litro",,Hidráulicos,4,Embreagem monodisco a seco,Manual,F17-6 HR,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1049 kg,44 litros,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,524 km,422 km,"11,9 km/l","9,6 km/l",,,,275 litros,,120 mm,,,82 cv,80 cv,6500 rpm,"10,6 kgfm","10,2 kgfm","2,17 m²","0,716 m²","0,33",,744 km,607 km,"16,9 km/l","13,8 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,0W-20 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-lt-1-0-turbo-2025,onix-lt-1-0-turbo-2025,https://www.fichacompleta.com.br/carros/chevrolet/onix-lt-1-0-turbo-2025,2026-06-14T22:26:30.789058,Chevrolet Onix LT 1.0 Turbo 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"9,18 kg/cv","63,4 kg/kgfm","116,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Embreagem monodisco a seco,Manual,F17-6 CR,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1065 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,488 km,400 km,"11,1 km/l","9,1 km/l",,,,275 litros,,120 mm,,,116 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,708 km,576 km,"16,1 km/l","13,1 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-lt-1-0-turbo-2025-flex,onix-lt-1-0-turbo-2025-flex,https://www.fichacompleta.com.br/carros/chevrolet/onix-lt-1-0-turbo-2025-flex,2026-06-14T22:26:33.625807,Chevrolet Onix LT 1.0 Turbo 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"8,80 kg/cv","63,4 kg/kgfm","121,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Embreagem monodisco a seco,Manual,F17-6 CR,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1065 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,515 km,409 km,"11,7 km/l","9,3 km/l",,,,275 litros,,120 mm,,,121 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,735 km,594 km,"16,7 km/l","13,5 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-lt-1-0-turbo-at-2025,onix-lt-1-0-turbo-at-2025,https://www.fichacompleta.com.br/carros/chevrolet/onix-lt-1-0-turbo-at-2025,2026-06-14T22:26:37.200434,Chevrolet Onix LT 1.0 Turbo AT 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"9,47 kg/cv","65,4 kg/kgfm","116,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1098 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,458 km,365 km,"10,4 km/l","8,3 km/l",,,,275 litros,,120 mm,,,116 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,656 km,510 km,"14,9 km/l","11,6 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-lt-1-0-turbo-at-2025-flex,onix-lt-1-0-turbo-at-2025-flex,https://www.fichacompleta.com.br/carros/chevrolet/onix-lt-1-0-turbo-at-2025-flex,2026-06-14T22:26:39.642188,Chevrolet Onix LT 1.0 Turbo AT 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"9,07 kg/cv","65,4 kg/kgfm","121,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1098 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,462 km,361 km,"10,5 km/l","8,2 km/l",,,,275 litros,,120 mm,,,121 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,651 km,528 km,"14,8 km/l",12 km/l,,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-ltz-1-0-turbo-at-2025,onix-ltz-1-0-turbo-at-2025,https://www.fichacompleta.com.br/carros/chevrolet/onix-ltz-1-0-turbo-at-2025,2026-06-14T22:26:44.534371,Chevrolet Onix LTZ 1.0 Turbo AT 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"9,50 kg/cv","65,6 kg/kgfm","116,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1102 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,458 km,365 km,"10,4 km/l","8,3 km/l",,,,275 litros,,107 mm,,,116 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,656 km,510 km,"14,9 km/l","11,6 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-ltz-1-0-turbo-at-2025-flex,onix-ltz-1-0-turbo-at-2025-flex,https://www.fichacompleta.com.br/carros/chevrolet/onix-ltz-1-0-turbo-at-2025-flex,2026-06-14T22:26:49.024140,Chevrolet Onix LTZ 1.0 Turbo AT 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"9,11 kg/cv","65,6 kg/kgfm","121,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1102 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,462 km,361 km,"10,5 km/l","8,2 km/l",,,,275 litros,,107 mm,,,121 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,651 km,528 km,"14,8 km/l",12 km/l,,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-premier-1-0-turbo-at-2025,onix-premier-1-0-turbo-at-2025,https://www.fichacompleta.com.br/carros/chevrolet/onix-premier-1-0-turbo-at-2025,2026-06-14T22:26:53.630098,Chevrolet Onix Premier 1.0 Turbo AT 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"9,59 kg/cv","66,3 kg/kgfm","116,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1113 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,458 km,365 km,"10,4 km/l","8,3 km/l",,,,275 litros,,107 mm,,,116 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,656 km,510 km,"14,9 km/l","11,6 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-premier-1-0-turbo-at-2025-flex,onix-premier-1-0-turbo-at-2025-flex,https://www.fichacompleta.com.br/carros/chevrolet/onix-premier-1-0-turbo-at-2025-flex,2026-06-14T22:26:58.345831,Chevrolet Onix Premier 1.0 Turbo AT 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"9,20 kg/cv","66,3 kg/kgfm","121,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1113 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,462 km,361 km,"10,5 km/l","8,2 km/l",,,,275 litros,,107 mm,,,121 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,651 km,528 km,"14,8 km/l",12 km/l,,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-rs-1-0-2025,onix-rs-1-0-2025,https://www.fichacompleta.com.br/carros/chevrolet/onix-rs-1-0-2025,2026-06-14T22:27:01.788869,Chevrolet Onix RS 1.0 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"8,97 kg/cv","64,6 kg/kgfm","121,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1085 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,431 km,361 km,"9,8 km/l","8,2 km/l",,,,275 litros,,107 mm,,,121 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,594 km,519 km,"13,5 km/l","11,8 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-rs-1-0-turbo-at-2025,onix-rs-1-0-turbo-at-2025,https://www.fichacompleta.com.br/carros/chevrolet/onix-rs-1-0-turbo-at-2025,2026-06-14T22:27:05.687996,Chevrolet Onix RS 1.0 Turbo AT 2025,"10,1 s",187 km/h,Correia dentada,Injeção multiponto,Turbocompressor,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"9,35 kg/cv","64,6 kg/kgfm","116,1 cv/litro",,"10,5:1",5500 rpm,2000 rpm,"16,8 kgfm/litro",,Hidráulicos,4,Conversor de torque,Automático,GF6,6,Dianteira,1476 mm,128 mm,1506 mm,1510 mm,,375 kg,4163 mm,2551 mm,1730 mm,1085 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,436 km,361 km,"9,9 km/l","8,2 km/l",,,,275 litros,,107 mm,,,116 cv,116 cv,6000 rpm,"16,8 kgfm","16,3 kgfm","2,17 m²","0,716 m²","0,33",,603 km,515 km,"13,7 km/l","11,7 km/l",,,,,,,,,,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,5W-30 ³,,,,,,,,,,,,
chevrolet,Onix,onix,onix-1-0-2026,onix-1-0-2026,https://www.fichacompleta.com.br/carros/chevrolet/onix-1-0-2026,2026-06-14T22:27:10.487078,Chevrolet Onix 1.0 2026,"12,9 s",176 km/h,Correia dentada,Injeção multiponto,Natural,,3 em linha,CSS Prime,Duplo no cabeçote,"77,49 mm",74 mm,Transversal,Dianteiro,"12,79 kg/cv","99,0 kg/kgfm","82,1 cv/litro",,"12,5:1",6400 rpm,4000 rpm,"10,6 kgfm/litro",,Hidráulicos,4,Embreagem monodisco a seco,Manual,F17-6 HR,6,Dianteira,1473 mm,157 mm,1506 mm,1510 mm,,375 kg,4169 mm,2551 mm,1746 mm,1049 kg,44 litros,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,Disco ventilado,Tambor,497 km,418 km,"11,3 km/l","9,5 km/l",,,,303 litros,,120 mm,,,82 cv,80 cv,6500 rpm,"10,6 kgfm","10,2 kgfm","2,19 m²","0,758 m²","0,346",,717 km,594 km,"16,3 km/l","13,5 km/l",,,,,,,,,14 graus,,,,,,,,333 cm³,999 cm³,115/70 R15,,,Admissão e escape,0W-20 ³,,,,,,,,,,,,
