marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__acoplamento,geral__cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__altura_minima_do_solo,geral__regime_potencia_max,geral__regime_torque_max,geral__potencia,geral__torque,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__variacao_do_comando,geral__reboque_com_freio,geral__reboque_sem_freio,geral__coeficiente_de_arrasto_cx,geral__cilindrada_unitaria,geral__deslocamento,geral__estepe,geral__rotacao_maxima,geral__capacidade_da_bateria,geral__potencia_combinada,geral__torque_combinado,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__angulo_de_entrada,geral__angulo_de_saida,geral__pesopotencia_sistema,geral__tuchos,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__viscosidade_do_oleo,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__frenagem_1000_kmh,geral__portamalas_5_lugares,geral__portamalas_6_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_6_lugares,geral__codigo_do_cambio,geral__angulo_central
honda,Civic Coupe,civic-coupe,civic-coupe-ex-1-6-1998,civic-coupe-ex-1-6-1998,https://www.fichacompleta.com.br/carros/honda/civic-coupe-ex-1-6-1998,2026-06-14T17:45:44.465159,Honda Civic Coupe EX 1.6 1998,"9,8 s",196 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Y8,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"9,1 kg/cv","78,4 kg/kgfm","79,9 cv/litro",127 cv,"9,6:1",,,"9,3 kgfm/litro","14,8 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1400 mm,,,,4450 mm,2620 mm,1705 mm,1160 kg,460 litros,70 litros,120 mm,Disco ventilado,Disco sólido,,,,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",840 km,714 km,12 km/l,"10,2 km/l",,6600 rpm,5500 rpm,,,,,Admissão,,,,,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Coupe,civic-coupe,civic-coupe-si-2-4-2014,civic-coupe-si-2-4-2014,https://www.fichacompleta.com.br/carros/honda/civic-coupe-si-2-4-2014,2026-06-14T17:45:49.189892,Honda Civic Coupe Si 2.4 2014,"7,9 s",231 km/h,Corrente,Injeção multiponto,Natural,2354 cm³,4 em linha,K24,Duplo no cabeçote,99 mm,87 mm,Transversal,Dianteiro,"6,6 kg/cv","56,9 kg/kgfm","87,5 cv/litro",206 cv,11:1,7000 rpm,4400 rpm,"10,2 kgfm/litro","23,9 kgfm",4,Embreagem monodisco a seco,Manual,6,6,Dianteira,1415 mm,1500 mm,1520 mm,421 kg,4550 mm,2620 mm,1755 mm,1359 kg,330 litros,50 litros,90 mm,Disco ventilado,Disco sólido,"2,11 m²","0,570 m²","0,27",Elétrica,"10,6 m","10,6 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",580 km,415 km,"11,6 km/l","8,3 km/l",,,,,,,,Admissão e escape,,,"0,27",,,,7500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Coupe,civic-coupe,civic-coupe-si-2-4-2015,civic-coupe-si-2-4-2015,https://www.fichacompleta.com.br/carros/honda/civic-coupe-si-2-4-2015,2026-06-14T17:45:51.958831,Honda Civic Coupe Si 2.4 2015,"7,9 s",231 km/h,,Injeção multiponto,Natural,2354 cm³,4 em linha,K24,"Duplo no cabeçote, corrente",99 mm,87 mm,Transversal,Dianteiro,"6,6 kg/cv","56,9 kg/kgfm","87,5 cv/litro",206 cv a 7000 rpm,11:1,,,"10,2 kgfm/litro","23,9 kgfm a 4400 rpm",4,Embreagem monodisco a seco,Manual,,6,Dianteira,1415 mm,1500 mm,1520 mm,421 kg,4550 mm,2620 mm,1755 mm,1359 kg,330 litros,50 litros,90 mm,Disco ventilado,Disco sólido,"2,11 m²","0,570 m²",,Elétrica,,"10,6 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",580 km,415 km,"11,6 km/l","8,3 km/l",,,,,,,,Admissão e escape,,,"0,27",,,,7500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Coupe,civic-coupe,civic-coupe-si-1-5-turbo-2018,civic-coupe-si-1-5-turbo-2018,https://www.fichacompleta.com.br/carros/honda/civic-coupe-si-1-5-turbo-2018,2026-06-14T17:45:54.490956,Honda Civic Coupe Si 1.5 Turbo 2018,"7,2 s",238 km/h,,Injeção direta,Turbocompressor,1498 cm³,4 em linha,L15B7,"Duplo no cabeçote, corrente","89,5 mm",73 mm,Transversal,Dianteiro,"6,4 kg/cv","49,8 kg/kgfm","138,9 cv/litro",208 cv a 5700 rpm,"10,3:1",,,"17,7 kgfm/litro","26,5 kgfm a 2100 rpm",4,Embreagem monodisco a seco,Manual,,6,Dianteira,1421 mm,1533 mm,1547 mm,419 kg,4522 mm,2700 mm,1799 mm,1321 kg,334 litros,47 litros,94 mm,Disco ventilado,Disco sólido,,,,Elétrica,,11 m,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",644 km,526 km,"13,7 km/l","11,2 km/l",,,,,,,,Admissão e escape,,,,,,125/80 R16,6500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Coupe,civic-coupe,civic-coupe-si-1-5-turbo-2019,civic-coupe-si-1-5-turbo-2019,https://www.fichacompleta.com.br/carros/honda/civic-coupe-si-1-5-turbo-2019,2026-06-14T17:45:58.599206,Honda Civic Coupe Si 1.5 Turbo 2019,"7,2 s",238 km/h,Corrente,Injeção direta,Turbocompressor,1498 cm³,4 em linha,L15B7,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"6,4 kg/cv","49,8 kg/kgfm","138,9 cv/litro",208 cv,"10,3:1",,,"17,7 kgfm/litro","26,5 kgfm",4,Embreagem monodisco a seco,Manual,6,,Dianteira,1421 mm,1533 mm,1547 mm,419 kg,4522 mm,2700 mm,1799 mm,1321 kg,334 litros,47 litros,94 mm,Disco ventilado,Disco sólido,,,,Elétrica,11 m,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",644 km,526 km,"13,7 km/l","11,2 km/l",,5700 rpm,2100 rpm,,,,,Admissão e escape,,,,,,125/80 R16,6500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Coupe,civic-coupe,civic-coupe-si-1-5-turbo-2020,civic-coupe-si-1-5-turbo-2020,https://www.fichacompleta.com.br/carros/honda/civic-coupe-si-1-5-turbo-2020,2026-06-14T17:46:02.250640,Honda Civic Coupe Si 1.5 Turbo 2020,"7,2 s",238 km/h,Corrente,Injeção direta,Turbocompressor,1498 cm³,4 em linha,L15B7,Duplo no cabeçote,"89,5 mm",73 mm,Transversal,Dianteiro,"6,4 kg/cv","49,8 kg/kgfm","138,9 cv/litro",208 cv,"10,3:1",,,"17,7 kgfm/litro","26,5 kgfm",4,Embreagem monodisco a seco,Manual,6,,Dianteira,1421 mm,1533 mm,1547 mm,439 kg,4522 mm,2700 mm,1799 mm,1321 kg,334 litros,47 litros,94 mm,Disco ventilado,Disco sólido,,,,Elétrica,11 m,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",644 km,526 km,"13,7 km/l","11,2 km/l",,5700 rpm,2100 rpm,,,,,Admissão e escape,,,,,,125/80 R16,6500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Crx,civic-crx,civic-crx-del-sol-1-6-1993,civic-crx-del-sol-1-6-1993,https://www.fichacompleta.com.br/carros/honda/civic-crx-del-sol-1-6-1993,2026-06-14T17:46:21.277921,Honda Civic Crx Del Sol 1.6 1993,11 s,186 km/h,Correia dentada,Injeção multiponto,Natural,,4 em linha,D16Z6,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"9,07 kg/cv","77,7 kg/kgfm","78,6 cv/litro",125 cv,"9,2:1",,,"9,2 kgfm/litro","14,6 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1255 mm,1475 mm,1465 mm,,4005 mm,2371 mm,1695 mm,1134 kg,190 litros,45 litros,107 mm,Disco ventilado,Disco sólido,"1,81 m²","0,652 m²","0,36",Hidráulica,10 m,,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",545 km,383 km,"12,1 km/l","8,5 km/l",,6600 rpm,5200 rpm,,,,,Admissão,,,,398 cm³,1590 cm³,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Crx,civic-crx,civic-crx-vti-1-6-1993,civic-crx-vti-1-6-1993,https://www.fichacompleta.com.br/carros/honda/civic-crx-vti-1-6-1993,2026-06-14T17:46:23.990014,Honda Civic Crx VTi 1.6 1993,"8,4 s",215 km/h,Correia dentada,Injeção multiponto,Natural,1595 cm³,4 em linha,B16A2,Duplo no cabeçote,"77,4 mm",81 mm,Transversal,Dianteiro,"7,2 kg/cv","73,8 kg/kgfm","100,3 cv/litro",160 cv,"10,2:1",,,"9,7 kgfm/litro","15,5 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1255 mm,1475 mm,1465 mm,,4005 mm,2371 mm,1695 mm,1144 kg,190 litros,45 litros,107 mm,Disco ventilado,Disco sólido,"1,81 m²","0,652 m²","0,36",Hidráulica,10 m,,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",477 km,329 km,"10,6 km/l","7,3 km/l",,7600 rpm,7000 rpm,,,,,Admissão e escape,,,,,,,8200 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Crx,civic-crx,civic-crx-del-sol-1-6-1994,civic-crx-del-sol-1-6-1994,https://www.fichacompleta.com.br/carros/honda/civic-crx-del-sol-1-6-1994,2026-06-14T17:46:28.528908,Honda Civic Crx Del Sol 1.6 1994,11 s,186 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Z6,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"9,1 kg/cv","77,7 kg/kgfm","78,6 cv/litro",125 cv,"9,2:1",,,"9,2 kgfm/litro","14,6 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1255 mm,1475 mm,1465 mm,,4005 mm,2371 mm,1695 mm,1134 kg,190 litros,45 litros,107 mm,Disco ventilado,Disco sólido,"1,81 m²","0,652 m²","0,36",Hidráulica,10 m,,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",545 km,383 km,"12,1 km/l","8,5 km/l",,6600 rpm,5200 rpm,,,,,Admissão,,,,,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Crx,civic-crx,civic-crx-vti-1-6-1994,civic-crx-vti-1-6-1994,https://www.fichacompleta.com.br/carros/honda/civic-crx-vti-1-6-1994,2026-06-14T17:46:32.236804,Honda Civic Crx VTi 1.6 1994,"8,4 s",215 km/h,Correia dentada,Injeção multiponto,Natural,1595 cm³,4 em linha,B16A2,Duplo no cabeçote,"77,4 mm",81 mm,Transversal,Dianteiro,"7,2 kg/cv","73,8 kg/kgfm","100,3 cv/litro",160 cv,"10,2:1",7600 rpm,7000 rpm,"9,7 kgfm/litro","15,5 kgfm",4,Embreagem monodisco a seco,Manual,5,5,Dianteira,1255 mm,1475 mm,1465 mm,,4005 mm,2371 mm,1695 mm,1144 kg,190 litros,45 litros,107 mm,Disco ventilado,Disco sólido,"1,81 m²","0,652 m²","0,36",Hidráulica,10 m,10 m,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",477 km,329 km,"10,6 km/l","7,3 km/l",,,,,,,,Admissão e escape,,,"0,36",,,,8200 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Crx,civic-crx,civic-crx-vti-1-6-1995,civic-crx-vti-1-6-1995,https://www.fichacompleta.com.br/carros/honda/civic-crx-vti-1-6-1995,2026-06-14T17:46:36.886249,Honda Civic Crx VTi 1.6 1995,"8,4 s",215 km/h,Correia dentada,Injeção multiponto,Natural,1595 cm³,4 em linha,B16A2,Duplo no cabeçote,"77,4 mm",81 mm,Transversal,Dianteiro,"7,2 kg/cv","73,8 kg/kgfm","100,3 cv/litro",160 cv,"10,2:1",,,"9,7 kgfm/litro","15,5 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1255 mm,1475 mm,1465 mm,,4005 mm,2371 mm,1695 mm,1144 kg,190 litros,45 litros,107 mm,Disco ventilado,Disco sólido,"1,81 m²","0,652 m²","0,36",Hidráulica,10 m,,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",477 km,329 km,"10,6 km/l","7,3 km/l",,7600 rpm,7000 rpm,,,,,Admissão e escape,,,,,,,8200 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-dx-1-5-1993,civic-hatch-dx-1-5-1993,https://www.fichacompleta.com.br/carros/honda/civic-hatch-dx-1-5-1993,2026-06-14T17:46:54.598148,Honda Civic Hatch DX 1.5 1993,"9,7 s",180 km/h,Correia dentada,Injeção multiponto,Natural,1493 cm³,4 em linha,D15B7,Único no cabeçote,"84,5 mm",75 mm,Transversal,Dianteiro,"9,2 kg/cv","70,4 kg/kgfm","69,0 cv/litro",103 cv,"9,2:1",,,"9,0 kgfm/litro","13,5 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1345 mm,1475 mm,1465 mm,510 kg,4080 mm,2570 mm,1695 mm,950 kg,190 litros,45 litros,123 mm,Disco ventilado,Tambor,"1,94 m²","0,601 m²","0,31",Hidráulica,"9,8 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",554 km,405 km,"12,3 km/l",9 km/l,,5900 rpm,5000 rpm,,,,,,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-lsi-1-5-1993,civic-hatch-lsi-1-5-1993,https://www.fichacompleta.com.br/carros/honda/civic-hatch-lsi-1-5-1993,2026-06-14T17:46:58.478236,Honda Civic Hatch LSi 1.5 1993,"9,7 s",180 km/h,Correia dentada,Injeção monoponto,Natural,1493 cm³,4 em linha,D15B2,Único no cabeçote,"84,5 mm",75 mm,Transversal,Dianteiro,"10,6 kg/cv","77,9 kg/kgfm","60,3 cv/litro",90 cv,"9,2:1",,,"8,2 kgfm/litro","12,2 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1345 mm,1475 mm,1465 mm,510 kg,4080 mm,2570 mm,1695 mm,950 kg,190 litros,45 litros,123 mm,Disco ventilado,Tambor,"1,94 m²","0,601 m²","0,31",Hidráulica,"9,8 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",554 km,405 km,"12,3 km/l",9 km/l,,6000 rpm,4700 rpm,,,,,,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-si-1-6-1993,civic-hatch-si-1-6-1993,https://www.fichacompleta.com.br/carros/honda/civic-hatch-si-1-6-1993,2026-06-14T17:47:02.982983,Honda Civic Hatch Si 1.6 1993,"9,3 s",195 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Z6,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"7,9 kg/cv","67,5 kg/kgfm","78,6 cv/litro",125 cv,"9,2:1",,,"9,2 kgfm/litro","14,6 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1288 mm,1475 mm,1465 mm,,4069 mm,2570 mm,1699 mm,985 kg,190 litros,45 litros,111 mm,Disco ventilado,Tambor,"1,86 m²","0,577 m²","0,31",Hidráulica,"9,6 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",545 km,383 km,"12,1 km/l","8,5 km/l",,6600 rpm,5200 rpm,,,,,Admissão,,,,,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-vti-1-6-1993,civic-hatch-vti-1-6-1993,https://www.fichacompleta.com.br/carros/honda/civic-hatch-vti-1-6-1993,2026-06-14T17:47:06.526308,Honda Civic Hatch VTi 1.6 1993,"7,3 s",215 km/h,Correia dentada,Injeção multiponto,Natural,1595 cm³,4 em linha,B16A2,Duplo no cabeçote,"77,4 mm",81 mm,Transversal,Dianteiro,"6,8 kg/cv","69,7 kg/kgfm","100,3 cv/litro",160 cv,"10,2:1",,,"9,7 kgfm/litro","15,5 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1345 mm,1475 mm,1465 mm,380 kg,4080 mm,2570 mm,1695 mm,1080 kg,190 litros,45 litros,107 mm,Disco ventilado,Disco sólido,"1,94 m²","0,601 m²","0,31",Hidráulica,10 m,,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",500 km,333 km,"11,1 km/l","7,4 km/l",,7600 rpm,7000 rpm,,,,,Admissão e escape,,,,,,,8200 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-dx-1-5-1994,civic-hatch-dx-1-5-1994,https://www.fichacompleta.com.br/carros/honda/civic-hatch-dx-1-5-1994,2026-06-14T17:47:09.313619,Honda Civic Hatch DX 1.5 1994,"9,7 s",180 km/h,,Injeção multiponto,Natural,1493 cm³,4 em linha,D15B7,"Único no cabeçote, correia dentada",,,Transversal,Dianteiro,"9,2 kg/cv","70,4 kg/kgfm","69,0 cv/litro",103 cv a 5900 rpm,"9,2:1",,,"9,0 kgfm/litro","13,5 kgfm a 5000 rpm",4,Embreagem monodisco a seco,Manual,,5,Dianteira,1345 mm,1475 mm,1465 mm,510 kg,4080 mm,2570 mm,1695 mm,950 kg,190 litros,45 litros,123 mm,Disco ventilado,Tambor,"1,94 m²","0,601 m²",,Hidráulica,,"9,8 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",554 km,405 km,"12,3 km/l",9 km/l,,,,,,"84,5 mm",75 mm,,,,"0,31",,,,6500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-dx-1-5-at-1994,civic-hatch-dx-1-5-at-1994,https://www.fichacompleta.com.br/carros/honda/civic-hatch-dx-1-5-at-1994,2026-06-14T17:47:12.398594,Honda Civic Hatch DX 1.5 AT 1994,13 s,175 km/h,Correia dentada,Injeção multiponto,Natural,1493 cm³,4 em linha,D15B7,Único no cabeçote,"84,5 mm",75 mm,Transversal,Dianteiro,"9,4 kg/cv","71,9 kg/kgfm","69,0 cv/litro",103 cv,"9,2:1",,,"9,0 kgfm/litro","13,5 kgfm",4,Conversor de torque,Automático,4,,Dianteira,1345 mm,1475 mm,1465 mm,500 kg,4080 mm,2570 mm,1695 mm,970 kg,190 litros,45 litros,123 mm,Disco ventilado,Tambor,"1,94 m²","0,601 m²","0,31",Hidráulica,"9,8 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",585 km,405 km,13 km/l,9 km/l,,5900 rpm,5000 rpm,,,,,,,,,,,,6500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-si-1-6-1994,civic-hatch-si-1-6-1994,https://www.fichacompleta.com.br/carros/honda/civic-hatch-si-1-6-1994,2026-06-14T17:47:15.583940,Honda Civic Hatch Si 1.6 1994,"9,3 s",195 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Z6,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"7,9 kg/cv","67,5 kg/kgfm","78,6 cv/litro",125 cv,"9,2:1",6600 rpm,5200 rpm,"9,2 kgfm/litro","14,6 kgfm",4,Embreagem monodisco a seco,Manual,5,5,Dianteira,1288 mm,1475 mm,1465 mm,,4069 mm,2570 mm,1699 mm,985 kg,190 litros,45 litros,111 mm,Disco ventilado,Tambor,"1,86 m²","0,577 m²","0,31",Hidráulica,"9,6 m","9,6 m","Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",545 km,383 km,"12,1 km/l","8,5 km/l",,,,,,,,Admissão,,,"0,31",,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-vti-1-6-1994,civic-hatch-vti-1-6-1994,https://www.fichacompleta.com.br/carros/honda/civic-hatch-vti-1-6-1994,2026-06-14T17:47:18.220773,Honda Civic Hatch VTi 1.6 1994,"7,3 s",215 km/h,Correia dentada,Injeção multiponto,Natural,1595 cm³,4 em linha,B16A2,Duplo no cabeçote,"77,4 mm",81 mm,Transversal,Dianteiro,"6,8 kg/cv","69,7 kg/kgfm","100,3 cv/litro",160 cv,"10,2:1",7600 rpm,7000 rpm,"9,7 kgfm/litro","15,5 kgfm",4,Embreagem monodisco a seco,Manual,5,5,Dianteira,1345 mm,1475 mm,1465 mm,380 kg,4080 mm,2570 mm,1695 mm,1080 kg,190 litros,45 litros,107 mm,Disco ventilado,Disco sólido,"1,94 m²","0,601 m²","0,31",Hidráulica,10 m,10 m,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",500 km,333 km,"11,1 km/l","7,4 km/l",,,,,,,,Admissão e escape,,,"0,31",,,,8200 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-dx-1-5-1995,civic-hatch-dx-1-5-1995,https://www.fichacompleta.com.br/carros/honda/civic-hatch-dx-1-5-1995,2026-06-14T17:47:21.705861,Honda Civic Hatch DX 1.5 1995,"9,7 s",180 km/h,,Injeção multiponto,Natural,1493 cm³,4 em linha,D15B7,"Único no cabeçote, correia dentada",,,Transversal,Dianteiro,"9,2 kg/cv","70,4 kg/kgfm","69,0 cv/litro",103 cv a 5900 rpm,"9,2:1",,,"9,0 kgfm/litro","13,5 kgfm a 5000 rpm",4,Embreagem monodisco a seco,Manual,,5,Dianteira,1345 mm,1475 mm,1465 mm,510 kg,4080 mm,2570 mm,1695 mm,950 kg,190 litros,45 litros,123 mm,Disco ventilado,Tambor,"1,94 m²","0,601 m²",,Hidráulica,,"9,8 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",554 km,405 km,"12,3 km/l",9 km/l,,,,,,"84,5 mm",75 mm,,,,"0,31",,,,6500 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-si-1-6-1995,civic-hatch-si-1-6-1995,https://www.fichacompleta.com.br/carros/honda/civic-hatch-si-1-6-1995,2026-06-14T17:47:24.744754,Honda Civic Hatch Si 1.6 1995,"9,3 s",195 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Z6,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"7,9 kg/cv","67,5 kg/kgfm","78,6 cv/litro",125 cv,"9,2:1",,,"9,2 kgfm/litro","14,6 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1288 mm,1475 mm,1465 mm,,4069 mm,2570 mm,1699 mm,985 kg,190 litros,45 litros,111 mm,Disco ventilado,Tambor,"1,86 m²","0,577 m²","0,31",Hidráulica,"9,6 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",545 km,383 km,"12,1 km/l","8,5 km/l",,6600 rpm,5200 rpm,,,,,Admissão,,,,,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-vti-1-6-1995,civic-hatch-vti-1-6-1995,https://www.fichacompleta.com.br/carros/honda/civic-hatch-vti-1-6-1995,2026-06-14T17:47:28.998572,Honda Civic Hatch VTi 1.6 1995,"7,3 s",215 km/h,Correia dentada,Injeção multiponto,Natural,1595 cm³,4 em linha,B16A2,Duplo no cabeçote,"77,4 mm",81 mm,Transversal,Dianteiro,"6,8 kg/cv","69,7 kg/kgfm","100,3 cv/litro",160 cv,"10,2:1",,,"9,7 kgfm/litro","15,5 kgfm",4,Embreagem monodisco a seco,Manual,5,,Dianteira,1345 mm,1475 mm,1465 mm,380 kg,4080 mm,2570 mm,1695 mm,1080 kg,190 litros,45 litros,107 mm,Disco ventilado,Disco sólido,"1,94 m²","0,601 m²","0,31",Hidráulica,10 m,,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",500 km,333 km,"11,1 km/l","7,4 km/l",,7600 rpm,7000 rpm,,,,,Admissão e escape,,,,,,,8200 rpm,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
honda,Civic Hatch,civic-hatch,civic-hatch-lx-1-6-at-1996,civic-hatch-lx-1-6-at-1996,https://www.fichacompleta.com.br/carros/honda/civic-hatch-lx-1-6-at-1996,2026-06-14T17:47:33.125720,Honda Civic Hatch LX 1.6 AT 1996,14 s,165 km/h,Correia dentada,Injeção multiponto,Natural,1590 cm³,4 em linha,D16Y7,Único no cabeçote,90 mm,75 mm,Transversal,Dianteiro,"10,5 kg/cv","78,5 kg/kgfm","66,7 cv/litro",106 cv,"9,4:1",,,"8,9 kgfm/litro","14,2 kgfm",4,Conversor de torque,Automático,4,,Dianteira,1375 mm,1478 mm,1488 mm,,4190 mm,2620 mm,1695 mm,1115 kg,225 litros,45 litros,120 mm,Disco ventilado,Tambor,,,,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",630 km,495 km,14 km/l,11 km/l,,6600 rpm,4600 rpm,,,,,,,,,,,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,,,
