marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__variacao_do_comando,geral__altura,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__estepe,geral__traseiros,geral__assistencia,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_a,geral__rodoviaria_g,geral__urbana_a,geral__urbana_g,geral__rodoviario_a,geral__rodoviario_g,geral__urbano_a,geral__urbano_g,geral__altura_minima_do_solo,geral__acionam_do_comando,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_maximo_a,geral__torque_maximo_g,geral__marchas,geral__diametro_de_giro,geral__cilindrada_unitaria,geral__deslocamento,geral__codigo_do_cambio,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__angulo_de_entrada,geral__angulo_de_saida,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__potencia_a,geral__potencia_g,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_a,geral__torque_g,geral__potencia,geral__potencia_combinada,geral__torque,geral__torque_combinado,geral__tuchos,geral__cacamba,geral__travessia_de_agua,geral__autonomia_eletrica,geral__capacidade_da_bateria,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__potencia_de_recarga,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__autonomia,geral__bitola_dianteira,geral__bitola_traseira,geral__rampa_maxima,geral__angulo_central,geral__viscosidade_do_oleo,geral__frenagem_1000_kmh,geral__inclinacao_lateral_maxima,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__inclinacao_lateral_max,geral__portamalas_5_lugares,geral__portamalas_7_lugares
chery,Qq,qq,qq-look-1-0-2020,qq-look-1-0-2020,https://www.fichacompleta.com.br/carros/chery/qq-look-1-0-2020,2026-06-20T21:35:28.715702,Chery Qq Look 1.0 2020,14 s,165 km/h,Embreagem monodisco a seco,Manual,,Dianteira,Injeção multiponto,Natural,998 cm³,3 em linha,SQR371F,Duplo no cabeçote,84 mm,71 mm,Transversal,Dianteiro,"12,5 kg/cv","93,1 kg/kgfm","75,2 cv/litro",,"9,5:1","10,1 kgfm/litro",,4,,1527 mm,,3564 mm,2340 mm,1620 mm,940 kg,160 litros,35 litros,114 mm,Disco ventilado,,Tambor,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo rígido,347 km,504 km,312 km,452 km,"9,9 km/l","14,4 km/l","8,9 km/l","12,9 km/l",,Corrente,75 cv,74 cv,6000 rpm,4500 rpm,"10,1 kgfm","9,7 kgfm",5,Não informado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chery,Tiggo,tiggo,tiggo-2-0-2009,tiggo-2-0-2009,https://www.fichacompleta.com.br/carros/chery/tiggo-2-0-2009,2026-06-20T21:36:01.552098,Chery Tiggo 2.0 2009,15 s,170 km/h,Embreagem monodisco a seco,Manual,,Dianteira,Injeção multiponto,Natural,1971 cm³,4 em linha,SPR484F,Duplo no cabeçote,90 mm,"83,5 mm",Transversal,Dianteiro,"10,2 kg/cv","74,3 kg/kgfm","68,5 cv/litro",135 cv,10:1,"9,4 kgfm/litro","18,5 kgfm",4,,1705 mm,375 kg,4285 mm,2510 mm,1765 mm,1375 kg,435 litros,57 litros,141 mm,Disco ventilado,,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",,524 km,,439 km,,"9,2 km/l",,"7,7 km/l",190 mm,Correia dentada,,,5750 rpm,4300 rpm,,,5,11 m,,,QR523MHC,,,29 graus,28 graus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505 mm,1505 mm,,,,,,,,,,
chery,Tiggo,tiggo,tiggo-2-0-2010,tiggo-2-0-2010,https://www.fichacompleta.com.br/carros/chery/tiggo-2-0-2010,2026-06-20T21:36:06.257812,Chery Tiggo 2.0 2010,15 s,170 km/h,Embreagem monodisco a seco,Manual,5,Dianteira,Injeção multiponto,Natural,1971 cm³,4 em linha,SQR484F,Duplo no cabeçote,90 mm,"83,5 mm",Transversal,Dianteiro,"10,2 kg/cv","74,3 kg/kgfm","68,5 cv/litro",135 cv,10:1,"9,4 kgfm/litro","18,5 kgfm",4,,1705 mm,375 kg,4285 mm,2510 mm,1765 mm,1375 kg,435 litros,57 litros,141 mm,Disco ventilado,,Disco sólido,Hidráulica,11 m,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",,524 km,,439 km,,"9,2 km/l",,"7,7 km/l",190 mm,Correia dentada,,,,,,,5,11 m,,,,,,29 graus,28 graus,,,,,,5750 rpm,4300 rpm,,,,,,,,,,,,,,,,,,,,,,,,1505 mm,1505 mm,,,,,,,,,,
chery,Tiggo,tiggo,tiggo-2-0-2011,tiggo-2-0-2011,https://www.fichacompleta.com.br/carros/chery/tiggo-2-0-2011,2026-06-20T21:36:09.020653,Chery Tiggo 2.0 2011,15 s,170 km/h,Embreagem monodisco a seco,Manual,5,Dianteira,Injeção multiponto,Natural,1971 cm³,4 em linha,,Duplo no cabeçote,90 mm,"83,5 mm",Transversal,Dianteiro,"10,2 kg/cv","74,3 kg/kgfm","68,5 cv/litro",135 cv a 5750 rpm,10:1,"9,4 kgfm/litro","18,5 kgfm a 4300 rpm",4,,1705 mm,375 kg,4285 mm,2510 mm,1765 mm,1375 kg,435 litros,57 litros,141 mm,Disco ventilado,,Disco sólido,Hidráulica,11 m,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,524 km,,439 km,,"9,2 km/l",,"7,7 km/l",190 mm,,,,,,,,,,,,,,,29 graus,28 graus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505 mm,1505 mm,,,,,,,,,,
chery,Tiggo,tiggo,tiggo-2-0-2012,tiggo-2-0-2012,https://www.fichacompleta.com.br/carros/chery/tiggo-2-0-2012,2026-06-20T21:36:13.731171,Chery Tiggo 2.0 2012,15 s,170 km/h,Embreagem monodisco a seco,Manual,5,Dianteira,Injeção multiponto,Natural,1971 cm³,4 em linha,,Duplo no cabeçote,90 mm,"83,5 mm",Transversal,Dianteiro,"10,2 kg/cv","74,3 kg/kgfm","68,5 cv/litro",135 cv a 5750 rpm,10:1,"9,4 kgfm/litro","18,5 kgfm a 4300 rpm",4,,1705 mm,375 kg,4285 mm,2510 mm,1765 mm,1375 kg,435 litros,57 litros,141 mm,Disco ventilado,,Disco sólido,Hidráulica,11 m,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,524 km,,439 km,,"9,2 km/l",,"7,7 km/l",190 mm,,,,,,,,,,,,,,,29 graus,28 graus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505 mm,1505 mm,,,,,,,,,,
chery,Tiggo,tiggo,tiggo-2-0-2013,tiggo-2-0-2013,https://www.fichacompleta.com.br/carros/chery/tiggo-2-0-2013,2026-06-20T21:36:17.512702,Chery Tiggo 2.0 2013,15 s,170 km/h,Embreagem monodisco a seco,Manual,5,Dianteira,Injeção multiponto,Natural,1971 cm³,4 em linha,,Duplo no cabeçote,90 mm,"83,5 mm",Transversal,Dianteiro,"10,2 kg/cv","74,3 kg/kgfm","68,5 cv/litro",135 cv a 5750 rpm,10:1,"9,4 kgfm/litro","18,5 kgfm a 4300 rpm",4,,1705 mm,375 kg,4285 mm,2510 mm,1765 mm,1375 kg,435 litros,57 litros,141 mm,Disco ventilado,,Disco sólido,Hidráulica,11 m,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,524 km,,439 km,,"9,2 km/l",,"7,7 km/l",190 mm,,,,,,,,,,,,,,,29 graus,28 graus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505 mm,1505 mm,,,,,,,,,,
chery,Tiggo,tiggo,tiggo-2-0-2014,tiggo-2-0-2014,https://www.fichacompleta.com.br/carros/chery/tiggo-2-0-2014,2026-06-20T21:36:21.168157,Chery Tiggo 2.0 2014,15 s,170 km/h,Embreagem monodisco a seco,Manual,5,Dianteira,Injeção multiponto,Natural,1971 cm³,4 em linha,SQR484F,Duplo no cabeçote,90 mm,"83,5 mm",Transversal,Dianteiro,"10,0 kg/cv","74,3 kg/kgfm","70,0 cv/litro",138 cv,10:1,"9,4 kgfm/litro","18,5 kgfm",4,,1705 mm,375 kg,4390 mm,2510 mm,1765 mm,1375 kg,435 litros,55 litros,141 mm,Disco ventilado,,Disco sólido,Hidráulica,11 m,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",,506 km,,424 km,,"9,2 km/l",,"7,7 km/l",182 mm,Correia dentada,,,,,,,5,11 m,,,,,,28 graus,29 graus,,,,,,5750 rpm,4300 rpm,,,,,,,,,,,,,,,,,,,,,,,,1500 mm,1495 mm,,,,,,,,,,
chery,Tiggo,tiggo,tiggo-2-0-at-2014,tiggo-2-0-at-2014,https://www.fichacompleta.com.br/carros/chery/tiggo-2-0-at-2014,2026-06-20T21:36:24.890756,Chery Tiggo 2.0 AT 2014,17 s,170 km/h,Conversor de torque,Automático,4,Dianteira,Injeção multiponto,Natural,1971 cm³,4 em linha,SQR484F,Duplo no cabeçote,90 mm,"83,5 mm",Transversal,Dianteiro,"10,1 kg/cv","75,7 kg/kgfm","70,0 cv/litro",138 cv,10:1,"9,4 kgfm/litro","18,5 kgfm",4,,1705 mm,375 kg,4390 mm,2510 mm,1765 mm,1400 kg,435 litros,55 litros,141 mm,Disco ventilado,,Disco sólido,Hidráulica,11 m,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",,484 km,,374 km,,"8,8 km/l",,"6,8 km/l",182 mm,Correia dentada,,,,,,,4,11 m,,,,,,28 graus,29 graus,,,,,,5750 rpm,4300 rpm,,,,,,,,,,,,,,,,,,,,,,,,1500 mm,1495 mm,,,,,,,,,,
chery,Tiggo,tiggo,tiggo-2-0-2015,tiggo-2-0-2015,https://www.fichacompleta.com.br/carros/chery/tiggo-2-0-2015,2026-06-20T21:36:27.793813,Chery Tiggo 2.0 2015,15 s,170 km/h,Embreagem monodisco a seco,Manual,5,Dianteira,Injeção multiponto,Natural,1971 cm³,4 em linha,,Duplo no cabeçote,90 mm,"83,5 mm",Transversal,Dianteiro,"10,0 kg/cv","74,3 kg/kgfm","70,0 cv/litro",138 cv a 5750 rpm,10:1,"9,4 kgfm/litro","18,5 kgfm a 4300 rpm",4,,1705 mm,375 kg,4390 mm,2510 mm,1765 mm,1375 kg,435 litros,55 litros,141 mm,Disco ventilado,,Disco sólido,Hidráulica,11 m,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,506 km,,424 km,,"9,2 km/l",,"7,7 km/l",182 mm,,,,,,,,,,,,,,,28 graus,29 graus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500 mm,1495 mm,,,,,,,,,,
chery,Tiggo,tiggo,tiggo-2-0-at-2015,tiggo-2-0-at-2015,https://www.fichacompleta.com.br/carros/chery/tiggo-2-0-at-2015,2026-06-20T21:36:32.168844,Chery Tiggo 2.0 AT 2015,17 s,170 km/h,Conversor de torque,Automático,4,Dianteira,Injeção multiponto,Natural,1971 cm³,4 em linha,,Duplo no cabeçote,90 mm,"83,5 mm",Transversal,Dianteiro,"10,1 kg/cv","75,7 kg/kgfm","70,0 cv/litro",138 cv a 5750 rpm,10:1,"9,4 kgfm/litro","18,5 kgfm a 4300 rpm",4,,1705 mm,375 kg,4390 mm,2510 mm,1765 mm,1400 kg,435 litros,55 litros,141 mm,Disco ventilado,,Disco sólido,Hidráulica,11 m,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",,484 km,,374 km,,"8,8 km/l",,"6,8 km/l",182 mm,,,,,,,,,,,,,,,28 graus,29 graus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500 mm,1495 mm,,,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-act-1-5-2019,tiggo-2-act-1-5-2019,https://www.fichacompleta.com.br/carros/chery/tiggo-2-act-1-5-2019,2026-06-20T21:36:51.714368,Chery Tiggo 2 Act 1.5 2019,13 s,175 km/h,Embreagem monodisco a seco,Manual,5,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,,"Duplo no cabeçote, corrente","79,52 mm","77,4 mm",Transversal,Dianteiro,"10,8 kg/cv","83,2 kg/kgfm","76,9 cv/litro",115 cv (A) 110 cv (G) a 6000 rpm,"10,5:1","10,0 kgfm/litro","14,9 kgfm (A) 13,8 kgfm (G) a 2700 rpm",4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1240 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,440 km,615 km,385 km,545 km,"8,8 km/l","12,3 km/l","7,7 km/l","10,9 km/l",186 mm,,,,,,,,,,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-act-1-5-2019-flex,tiggo-2-act-1-5-2019-flex,https://www.fichacompleta.com.br/carros/chery/tiggo-2-act-1-5-2019-flex,2026-06-20T21:36:56.298559,Chery Tiggo 2 Act 1.5 2019,13 s,170 km/h,Embreagem monodisco a seco,Manual,,Dianteira,Injeção multiponto,Natural,,4 em linha,SQR477F,Único no cabeçote,"79,52 mm","77,4 mm",Transversal,Dianteiro,"10,78 kg/cv","83,2 kg/kgfm","76,9 cv/litro",,"10,5:1","10,0 kgfm/litro",,4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1240 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,440 km,615 km,385 km,545 km,"8,8 km/l","12,3 km/l","7,7 km/l","10,9 km/l",186 mm,Correia dentada,115 cv,110 cv,6000 rpm,2700 rpm,"14,9 kgfm","13,8 kgfm",5,Não informado,374 cm³,1496 cm³,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-act-1-5-at-2019,tiggo-2-act-1-5-at-2019,https://www.fichacompleta.com.br/carros/chery/tiggo-2-act-1-5-at-2019,2026-06-20T21:37:00.665575,Chery Tiggo 2 Act 1.5 AT 2019,15 s,170 km/h,Conversor de torque,Automático,4,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,,"Duplo no cabeçote, corrente","79,52 mm","77,4 mm",Transversal,Dianteiro,"11,0 kg/cv","84,6 kg/kgfm","76,9 cv/litro",115 cv (A) 110 cv (G) a 6000 rpm,"10,5:1","10,0 kgfm/litro","14,9 kgfm (A) 13,8 kgfm (G) a 2700 rpm",4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1260 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,410 km,595 km,345 km,500 km,"8,2 km/l","11,9 km/l","6,9 km/l",10 km/l,186 mm,,,,,,,,,,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-look-1-5-2019,tiggo-2-look-1-5-2019,https://www.fichacompleta.com.br/carros/chery/tiggo-2-look-1-5-2019,2026-06-20T21:37:04.872621,Chery Tiggo 2 Look 1.5 2019,13 s,175 km/h,Embreagem monodisco a seco,Manual,5,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,,"Duplo no cabeçote, corrente","79,52 mm","77,4 mm",Transversal,Dianteiro,"10,8 kg/cv","83,2 kg/kgfm","76,9 cv/litro",115 cv (A) 110 cv (G) a 6000 rpm,"10,5:1","10,0 kgfm/litro","14,9 kgfm (A) 13,8 kgfm (G) a 2700 rpm",4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1240 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,440 km,615 km,385 km,545 km,"8,8 km/l","12,3 km/l","7,7 km/l","10,9 km/l",186 mm,,,,,,,,,,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-look-1-5-at-2019,tiggo-2-look-1-5-at-2019,https://www.fichacompleta.com.br/carros/chery/tiggo-2-look-1-5-at-2019,2026-06-20T21:37:09.343702,Chery Tiggo 2 Look 1.5 AT 2019,15 s,170 km/h,Conversor de torque,Automático,4,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,,"Duplo no cabeçote, corrente","79,52 mm","77,4 mm",Transversal,Dianteiro,"11,0 kg/cv","84,6 kg/kgfm","76,9 cv/litro",115 cv (A) 110 cv (G) a 6000 rpm,"10,5:1","10,0 kgfm/litro","14,9 kgfm (A) 13,8 kgfm (G) a 2700 rpm",4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1260 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,410 km,595 km,345 km,500 km,"8,2 km/l","11,9 km/l","6,9 km/l",10 km/l,186 mm,,,,,,,,,,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-act-1-5-at-2020,tiggo-2-act-1-5-at-2020,https://www.fichacompleta.com.br/carros/chery/tiggo-2-act-1-5-at-2020,2026-06-20T21:37:13.515913,Chery Tiggo 2 Act 1.5 AT 2020,15 s,167 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,SQR477F,Único no cabeçote,"79,52 mm","77,4 mm",Transversal,Dianteiro,"11,0 kg/cv","84,6 kg/kgfm","76,9 cv/litro",,"10,5:1","10,0 kgfm/litro",,4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1260 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,410 km,595 km,345 km,500 km,"8,2 km/l","11,9 km/l","6,9 km/l",10 km/l,186 mm,Correia dentada,115 cv,110 cv,6000 rpm,2700 rpm,"14,9 kgfm","13,8 kgfm",4,Não informado,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-look-1-5-2020,tiggo-2-look-1-5-2020,https://www.fichacompleta.com.br/carros/chery/tiggo-2-look-1-5-2020,2026-06-20T21:37:17.401122,Chery Tiggo 2 Look 1.5 2020,13 s,170 km/h,Embreagem monodisco a seco,Manual,,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,SQR477F,Único no cabeçote,"79,52 mm","77,4 mm",Transversal,Dianteiro,"10,8 kg/cv","83,2 kg/kgfm","76,9 cv/litro",,"10,5:1","10,0 kgfm/litro",,4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1240 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,440 km,615 km,385 km,545 km,"8,8 km/l","12,3 km/l","7,7 km/l","10,9 km/l",186 mm,Correia dentada,115 cv,110 cv,6000 rpm,2700 rpm,"14,9 kgfm","13,8 kgfm",5,Não informado,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-look-1-5-at-2020,tiggo-2-look-1-5-at-2020,https://www.fichacompleta.com.br/carros/chery/tiggo-2-look-1-5-at-2020,2026-06-20T21:37:20.892149,Chery Tiggo 2 Look 1.5 AT 2020,15 s,167 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,SQR477F,Único no cabeçote,"79,52 mm","77,4 mm",Transversal,Dianteiro,"11,0 kg/cv","84,6 kg/kgfm","76,9 cv/litro",,"10,5:1","10,0 kgfm/litro",,4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1260 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,410 km,595 km,345 km,500 km,"8,2 km/l","11,9 km/l","6,9 km/l",10 km/l,186 mm,Correia dentada,115 cv,110 cv,6000 rpm,2700 rpm,"14,9 kgfm","13,8 kgfm",4,Não informado,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-act-1-5-at-2021,tiggo-2-act-1-5-at-2021,https://www.fichacompleta.com.br/carros/chery/tiggo-2-act-1-5-at-2021,2026-06-20T21:37:25.625044,Chery Tiggo 2 Act 1.5 AT 2021,15 s,167 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,SQR477F,Único no cabeçote,"79,52 mm","77,4 mm",Transversal,Dianteiro,"11,0 kg/cv","84,6 kg/kgfm","76,9 cv/litro",,"10,5:1","10,0 kgfm/litro",,4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1260 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,410 km,595 km,345 km,500 km,"8,2 km/l","11,9 km/l","6,9 km/l",10 km/l,186 mm,Correia dentada,115 cv,110 cv,6000 rpm,2700 rpm,"14,9 kgfm","13,8 kgfm",4,Não informado,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-ex-1-5-at-pcd-2021,tiggo-2-ex-1-5-at-pcd-2021,https://www.fichacompleta.com.br/carros/chery/tiggo-2-ex-1-5-at-pcd-2021,2026-06-20T21:37:28.768760,Chery Tiggo 2 EX 1.5 AT [PCD] 2021,15 s,170 km/h,Conversor de torque,Automático,4,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"11,0 kg/cv","84,6 kg/kgfm","76,9 cv/litro",115 cv (A) 110 cv (G) a 6000 rpm,"10,5:1","10,0 kgfm/litro","14,9 kgfm (A) 13,8 kgfm (G) a 2700 rpm",4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1260 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,410 km,595 km,345 km,500 km,"8,2 km/l","11,9 km/l","6,9 km/l",10 km/l,186 mm,,,,,,,,,,,,,"79,52 mm","77,4 mm","23,9 graus","31,6 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-look-1-5-2021,tiggo-2-look-1-5-2021,https://www.fichacompleta.com.br/carros/chery/tiggo-2-look-1-5-2021,2026-06-20T21:37:33.210925,Chery Tiggo 2 Look 1.5 2021,13 s,170 km/h,Embreagem monodisco a seco,Manual,,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,SQR477F,Único no cabeçote,"79,52 mm","77,4 mm",Transversal,Dianteiro,"10,8 kg/cv","83,2 kg/kgfm","76,9 cv/litro",,"10,5:1","10,0 kgfm/litro",,4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1240 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,440 km,615 km,385 km,545 km,"8,8 km/l","12,3 km/l","7,7 km/l","10,9 km/l",186 mm,Correia dentada,115 cv,110 cv,6000 rpm,2700 rpm,"14,9 kgfm","13,8 kgfm",5,Não informado,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-look-1-5-at-2021,tiggo-2-look-1-5-at-2021,https://www.fichacompleta.com.br/carros/chery/tiggo-2-look-1-5-at-2021,2026-06-20T21:37:35.940816,Chery Tiggo 2 Look 1.5 AT 2021,15 s,170 km/h,,Automático,4,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"11,0 kg/cv","84,6 kg/kgfm","76,9 cv/litro",115 cv (A) 110 cv (G) a 6000 rpm,"10,5:1","10,0 kgfm/litro","14,9 kgfm (A) 13,8 kgfm (G) a 2700 rpm",4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1260 kg,420 litros,50 litros,113 mm,205/55 R16,,205/55 R16,Hidráulica,Não informado,"Independente, McPherson",Mola helicoidal,Eixo de torção,410 km,595 km,345 km,500 km,"8,2 km/l","11,9 km/l","6,9 km/l",10 km/l,,,,,,,,,,,,,,"79,52 mm","77,4 mm","23,9 graus","31,6 graus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chery,Tiggo 2,tiggo-2,tiggo-2-act-1-5-at-2022,tiggo-2-act-1-5-at-2022,https://www.fichacompleta.com.br/carros/chery/tiggo-2-act-1-5-at-2022,2026-06-20T21:37:40.064459,Chery Tiggo 2 Act 1.5 AT 2022,15 s,167 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,SQR477F,Único no cabeçote,"79,52 mm","77,4 mm",Transversal,Dianteiro,"11,0 kg/cv","84,6 kg/kgfm","76,9 cv/litro",,"10,5:1","10,0 kgfm/litro",,4,Admissão,1570 mm,,4200 mm,2555 mm,1760 mm,1260 kg,420 litros,50 litros,113 mm,Disco ventilado,,Disco sólido,Hidráulica,,"Indep., McPherson",Mola helicoidal,Eixo de torção,410 km,595 km,345 km,500 km,"8,2 km/l","11,9 km/l","6,9 km/l",10 km/l,186 mm,Correia dentada,115 cv,110 cv,6000 rpm,2700 rpm,"14,9 kgfm","13,8 kgfm",4,Não informado,,,,,,"23,9 graus","31,6 graus",,,,,,,,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,"16,7 graus",,,,,,,,,
