marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__quantidade_de_marchas,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__diametro_minimo_de_giro,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__acionam_do_comando,geral__variacao_do_comando,geral__estepe,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__carga_util,geral__rotacao_maxima,geral__angulo_de_entrada,geral__angulo_de_saida,geral__altura_minima_do_solo,geral__autonomia,geral__capacidade_da_bateria,geral__potencia,geral__potencia_de_recarga,geral__torque,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__potencia_combinada,geral__torque_combinado,geral__cilindrada_unitaria,geral__deslocamento,geral__cacamba,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__inclinacao_lateral_max,geral__inclinacao_lateral_maxima,geral__rampa_maxima,geral__reboque_sem_freio,geral__angulo_central,geral__reboque_com_freio,geral__viscosidade_do_oleo,geral__tuchos,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__travessia_de_agua,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__consumo_eletrico,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares
nissan,Sentra,sentra,sentra-sl-2-0-at-2018,sentra-sl-2-0-at-2018,https://www.fichacompleta.com.br/carros/nissan/sentra-sl-2-0-at-2018,2026-06-15T16:07:51.541480,Nissan Sentra SL 2.0 AT 2018,"10,1 s",186 km/h,Conversor de torque,CVT,Jatco X-Tronic,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,MR20DE,"Duplo no cabeçote, corrente","90,1 mm",84 mm,Transversal,Dianteiro,"9,7 kg/cv","68,0 kg/kgfm","70,1 cv/litro",140 cv (A) 140 cv (G) a 5100 rpm,"9,7:1",,,"10,0 kgfm/litro",20 kgfm (A) 20 kgfm (G) a 4800 rpm,4,1504 mm,1530 mm,1530 mm,4636 mm,2700 mm,1761 mm,1360 kg,503 litros,52 litros,103 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,660 km,515 km,"12,7 km/l","9,9 km/l",0,,,"10,6 m",,,,Admissão,,"2,25 m²","0,653 m²",,"0,29",,,13 graus,"18,1 graus",186 mm,,,,,,,,,,,,,,,,,,,,,,,,Mecânicos,,,,,473 km,348 km,"9,1 km/l","6,7 km/l",,,,,,,,,,
nissan,Sentra,sentra,sentra-sv-2-0-at-2018,sentra-sv-2-0-at-2018,https://www.fichacompleta.com.br/carros/nissan/sentra-sv-2-0-at-2018,2026-06-15T16:07:54.289463,Nissan Sentra SV 2.0 AT 2018,"10,1 s",186 km/h,Conversor de torque,CVT,Jatco X-Tronic,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,MR20DE,"Duplo no cabeçote, corrente","90,1 mm",84 mm,Transversal,Dianteiro,"9,6 kg/cv","66,9 kg/kgfm","70,1 cv/litro",140 cv (A) 140 cv (G) a 5100 rpm,"9,7:1",,,"10,0 kgfm/litro",20 kgfm (A) 20 kgfm (G) a 4800 rpm,4,1504 mm,1530 mm,1530 mm,4636 mm,2700 mm,1761 mm,1337 kg,503 litros,52 litros,103 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,660 km,515 km,"12,7 km/l","9,9 km/l",0,,,"10,6 m",,,,Admissão,,"2,25 m²","0,653 m²",,"0,29",,,13 graus,"18,1 graus",186 mm,,,,,,,,,,,,,,,,,,,,,,,,Mecânicos,,,,,473 km,348 km,"9,1 km/l","6,7 km/l",,,,,,,,,,
nissan,Sentra,sentra,sentra-s-2-0-at-2019,sentra-s-2-0-at-2019,https://www.fichacompleta.com.br/carros/nissan/sentra-s-2-0-at-2019,2026-06-15T16:07:56.902184,Nissan Sentra S 2.0 AT 2019,"10,1 s",186 km/h,Conversor de torque,CVT,Jatco X-Tronic,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,MR20DE,"Duplo no cabeçote, corrente","90,1 mm",84 mm,Transversal,Dianteiro,"9,5 kg/cv","66,4 kg/kgfm","70,1 cv/litro",140 cv (A) 140 cv (G) a 5100 rpm,"9,7:1",,,"10,0 kgfm/litro",20 kgfm (A) 20 kgfm (G) a 4800 rpm,4,1504 mm,1530 mm,1530 mm,4636 mm,2700 mm,1761 mm,1327 kg,503 litros,52 litros,113 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,660 km,515 km,"12,7 km/l","9,9 km/l",0,,,"10,6 m",,,,Admissão,,"2,25 m²","0,653 m²",,"0,29",,,13 graus,"18,1 graus",186 mm,,,,,,,,,,,,,,,,,,,,,,,,Mecânicos,,,,,473 km,348 km,"9,1 km/l","6,7 km/l",,,,,,,,,,
nissan,Sentra,sentra,sentra-sl-2-0-at-2019,sentra-sl-2-0-at-2019,https://www.fichacompleta.com.br/carros/nissan/sentra-sl-2-0-at-2019,2026-06-15T16:08:00.645480,Nissan Sentra SL 2.0 AT 2019,"10,1 s",186 km/h,Conversor de torque,CVT,Jatco X-Tronic,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,MR20DE,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"9,7 kg/cv","68,0 kg/kgfm","70,1 cv/litro",140 cv (A) 140 cv (G) a 5100 rpm,"9,7:1",,,"10,0 kgfm/litro",20 kgfm (A) 20 kgfm (G) a 4800 rpm,4,1504 mm,1530 mm,1530 mm,4636 mm,2700 mm,1761 mm,1360 kg,503 litros,52 litros,103 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,660 km,515 km,"12,7 km/l","9,9 km/l",0,,,"10,6 m","90,1 mm",84 mm,,Admissão,,"2,25 m²","0,653 m²",,"0,29",,,13 graus,"18,1 graus",186 mm,,,,,,,,,,,,,,,,,,,,,,,,Mecânicos,,,,,473 km,348 km,"9,1 km/l","6,7 km/l",,,,,,,,,,
nissan,Sentra,sentra,sentra-sv-2-0-at-2019,sentra-sv-2-0-at-2019,https://www.fichacompleta.com.br/carros/nissan/sentra-sv-2-0-at-2019,2026-06-15T16:08:03.476126,Nissan Sentra SV 2.0 AT 2019,"10,1 s",186 km/h,Conversor de torque,CVT,Jatco X-Tronic,,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,MR20DE,"Duplo no cabeçote, corrente","90,1 mm",84 mm,Transversal,Dianteiro,"9,6 kg/cv","66,9 kg/kgfm","70,1 cv/litro",140 cv (A) 140 cv (G) a 5100 rpm,"9,7:1",,,"10,0 kgfm/litro",20 kgfm (A) 20 kgfm (G) a 4800 rpm,4,1504 mm,1530 mm,1530 mm,4636 mm,2700 mm,1761 mm,1337 kg,503 litros,52 litros,103 mm,Disco ventilado,Disco sólido,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,660 km,515 km,"12,7 km/l","9,9 km/l",0,,,"10,6 m",,,,Admissão,,"2,25 m²","0,653 m²",,"0,29",,,13 graus,"18,1 graus",186 mm,,,,,,,,,,,,,,,,,,,,,,,,Mecânicos,,,,,473 km,348 km,"9,1 km/l","6,7 km/l",,,,,,,,,,
nissan,Sentra,sentra,sentra-s-2-0-at-2020,sentra-s-2-0-at-2020,https://www.fichacompleta.com.br/carros/nissan/sentra-s-2-0-at-2020,2026-06-15T16:08:06.159183,Nissan Sentra S 2.0 AT 2020,"10,1 s",186 km/h,Conversor de torque,CVT,Jatco X-Tronic,0,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,MR20DE,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,5 kg/cv","66,4 kg/kgfm","70,1 cv/litro",,"9,7:1",5100 rpm,4800 rpm,"10,0 kgfm/litro",,4,1504 mm,1530 mm,1530 mm,4636 mm,2700 mm,1761 mm,1327 kg,503 litros,52 litros,113 mm,Disco ventilado,Disco sólido,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,660 km,515 km,"12,7 km/l","9,9 km/l",,,,,,,Corrente,Admissão,,"2,25 m²","0,653 m²","0,29",,,,13 graus,"18,1 graus",186 mm,,,,,,,,,,,,,,,,,,,,,,,,Mecânicos,140 cv,140 cv,20 kgfm,20 kgfm,473 km,348 km,"9,1 km/l","6,7 km/l",,,,,,,,,,
nissan,Sentra,sentra,sentra-sl-2-0-at-2020,sentra-sl-2-0-at-2020,https://www.fichacompleta.com.br/carros/nissan/sentra-sl-2-0-at-2020,2026-06-15T16:08:09.137911,Nissan Sentra SL 2.0 AT 2020,"10,1 s",186 km/h,Conversor de torque,CVT,Jatco X-Tronic,0,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,MR20DE,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,7 kg/cv","68,0 kg/kgfm","70,1 cv/litro",,"9,7:1",5100 rpm,4800 rpm,"10,0 kgfm/litro",,4,1504 mm,1530 mm,1530 mm,4636 mm,2700 mm,1761 mm,1360 kg,503 litros,52 litros,103 mm,Disco ventilado,Disco sólido,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,660 km,515 km,"12,7 km/l","9,9 km/l",,,,,,,Corrente,Admissão,,"2,25 m²","0,653 m²","0,29",,,,13 graus,"18,1 graus",186 mm,,,,,,,,,,,,,,,,,,,,,,,,Mecânicos,140 cv,140 cv,20 kgfm,20 kgfm,473 km,348 km,"9,1 km/l","6,7 km/l",,,,,,,,,,
nissan,Sentra,sentra,sentra-sv-2-0-at-2020,sentra-sv-2-0-at-2020,https://www.fichacompleta.com.br/carros/nissan/sentra-sv-2-0-at-2020,2026-06-15T16:08:12.973136,Nissan Sentra SV 2.0 AT 2020,"10,1 s",186 km/h,Conversor de torque,CVT,Jatco X-Tronic,0,Dianteira,Injeção multiponto,Natural,1997 cm³,4 em linha,MR20DE,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,6 kg/cv","66,9 kg/kgfm","70,1 cv/litro",,"9,7:1",5100 rpm,4800 rpm,"10,0 kgfm/litro",,4,1504 mm,1530 mm,1530 mm,4636 mm,2700 mm,1761 mm,1337 kg,503 litros,52 litros,103 mm,Disco ventilado,Disco sólido,Elétrica,"10,6 m","Indep., McPherson",Mola helicoidal,Eixo de torção,660 km,515 km,"12,7 km/l","9,9 km/l",,,,,,,Corrente,Admissão,,"2,25 m²","0,653 m²","0,29",,,,13 graus,"18,1 graus",186 mm,,,,,,,,,,,,,,,,,,,,,,,,Mecânicos,140 cv,140 cv,20 kgfm,20 kgfm,473 km,348 km,"9,1 km/l","6,7 km/l",,,,,,,,,,
nissan,Sentra,sentra,sentra-advance-2-0-2023,sentra-advance-2-0-2023,https://www.fichacompleta.com.br/carros/nissan/sentra-advance-2-0-2023,2026-06-15T16:08:17.664368,Nissan Sentra Advance 2.0 2023,"9,4 s",200 km/h,Conversor de torque,CVT,Jatco X-Tronic,8,Dianteira,Injeção direta,Natural,,4 em linha,MR20DD,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,15 kg/cv","69,1 kg/kgfm","75,6 cv/litro",151 cv,"11,7:1",6000 rpm,4000 rpm,"10,0 kgfm/litro",20 kgfm,4,1456 mm,1570 mm,1565 mm,4646 mm,2707 mm,1816 mm,1381 kg,466 litros,47 litros,108 mm,Disco ventilado,Disco ventilado,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,517 km,"13,9 km/l",11 km/l,,,,,,,Corrente,Admissão e escape,125/70 R16,"2,25 m²","0,682 m²","0,303",,375 kg,6600 rpm,,,134 mm,,,,,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,
nissan,Sentra,sentra,sentra-exclusive-2-0-2023,sentra-exclusive-2-0-2023,https://www.fichacompleta.com.br/carros/nissan/sentra-exclusive-2-0-2023,2026-06-15T16:08:22.497709,Nissan Sentra Exclusive 2.0 2023,"9,4 s",200 km/h,Conversor de torque,CVT,Jatco X-Tronic,8,Dianteira,Injeção direta,Natural,,4 em linha,MR20DD,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,30 kg/cv","70,3 kg/kgfm","75,6 cv/litro",151 cv,"11,7:1",6000 rpm,4000 rpm,"10,0 kgfm/litro",20 kgfm,4,1456 mm,1570 mm,1565 mm,4646 mm,2707 mm,1816 mm,1405 kg,466 litros,47 litros,108 mm,Disco ventilado,Disco ventilado,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,517 km,"13,9 km/l",11 km/l,,,,,,,Corrente,Admissão e escape,125/70 R16,"2,25 m²","0,689 m²","0,306",,375 kg,6600 rpm,,,134 mm,,,,,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,
nissan,Sentra,sentra,sentra-exclusive-premium-2-0-2023,sentra-exclusive-premium-2-0-2023,https://www.fichacompleta.com.br/carros/nissan/sentra-exclusive-premium-2-0-2023,2026-06-15T16:08:26.008402,Nissan Sentra Exclusive Premium 2.0 2023,"9,4 s",200 km/h,Conversor de torque,CVT,Jatco X-Tronic,8,Dianteira,Injeção direta,Natural,,4 em linha,MR20DD,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,30 kg/cv","70,3 kg/kgfm","75,6 cv/litro",151 cv,"11,7:1",6000 rpm,4000 rpm,"10,0 kgfm/litro",20 kgfm,4,1456 mm,1570 mm,1565 mm,4646 mm,2707 mm,1816 mm,1405 kg,466 litros,47 litros,108 mm,Disco ventilado,Disco ventilado,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,517 km,"13,9 km/l",11 km/l,,,,,,,Corrente,Admissão e escape,125/70 R16,"2,25 m²","0,689 m²","0,306",,375 kg,6600 rpm,,,134 mm,,,,,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,,Mecânicos,,,,,,,,,,,,,,,,,,
nissan,Sentra,sentra,sentra-advance-2-0-2024,sentra-advance-2-0-2024,https://www.fichacompleta.com.br/carros/nissan/sentra-advance-2-0-2024,2026-06-15T16:08:30.003750,Nissan Sentra Advance 2.0 2024,"9,4 s",200 km/h,Conversor de torque,CVT,Jatco X-Tronic,8,Dianteira,Injeção direta,Natural,,4 em linha,MR20DD,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,15 kg/cv","69,1 kg/kgfm","75,6 cv/litro",151 cv,"11,7:1",6000 rpm,4000 rpm,"10,0 kgfm/litro",20 kgfm,4,1456 mm,1570 mm,1565 mm,4646 mm,2707 mm,1816 mm,1381 kg,466 litros,47 litros,108 mm,Disco ventilado,Disco ventilado,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,517 km,"13,9 km/l",11 km/l,,,,,,,Corrente,Admissão e escape,125/70 R16,"2,25 m²","0,682 m²","0,303",,375 kg,6600 rpm,,,134 mm,,,,,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,5W-30 ³,Mecânicos,,,,,,,,,,,,,,,,,,
nissan,Sentra,sentra,sentra-exclusive-2-0-2024,sentra-exclusive-2-0-2024,https://www.fichacompleta.com.br/carros/nissan/sentra-exclusive-2-0-2024,2026-06-15T16:08:33.193675,Nissan Sentra Exclusive 2.0 2024,"9,4 s",200 km/h,Conversor de torque,CVT,Jatco X-Tronic,8,Dianteira,Injeção direta,Natural,,4 em linha,MR20DD,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,30 kg/cv","70,3 kg/kgfm","75,6 cv/litro",151 cv,"11,7:1",6000 rpm,4000 rpm,"10,0 kgfm/litro",20 kgfm,4,1456 mm,1570 mm,1565 mm,4646 mm,2707 mm,1816 mm,1405 kg,466 litros,47 litros,108 mm,Disco ventilado,Disco ventilado,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,517 km,"13,9 km/l",11 km/l,,,,,,,Corrente,Admissão e escape,125/70 R16,"2,25 m²","0,689 m²","0,306",,375 kg,6600 rpm,,,134 mm,,,,,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,5W-30 ³,Mecânicos,,,,,,,,,,,,,,,,,,
nissan,Sentra,sentra,sentra-exclusive-premium-2-0-2024,sentra-exclusive-premium-2-0-2024,https://www.fichacompleta.com.br/carros/nissan/sentra-exclusive-premium-2-0-2024,2026-06-15T16:08:35.838382,Nissan Sentra Exclusive Premium 2.0 2024,"9,4 s",200 km/h,Conversor de torque,CVT,Jatco X-Tronic,8,Dianteira,Injeção direta,Natural,,4 em linha,MR20DD,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,30 kg/cv","70,3 kg/kgfm","75,6 cv/litro",151 cv,"11,7:1",6000 rpm,4000 rpm,"10,0 kgfm/litro",20 kgfm,4,1456 mm,1570 mm,1565 mm,4646 mm,2707 mm,1816 mm,1405 kg,466 litros,47 litros,108 mm,Disco ventilado,Disco ventilado,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,517 km,"13,9 km/l",11 km/l,,,,,,,Corrente,Admissão e escape,125/70 R16,"2,25 m²","0,689 m²","0,306",,375 kg,6600 rpm,,,134 mm,,,,,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,5W-30 ³,Mecânicos,,,,,,,,,,,,,,,,,,
nissan,Sentra,sentra,sentra-advance-2-0-2025,sentra-advance-2-0-2025,https://www.fichacompleta.com.br/carros/nissan/sentra-advance-2-0-2025,2026-06-15T16:08:39.620631,Nissan Sentra Advance 2.0 2025,"9,4 s",200 km/h,Conversor de torque,CVT,Jatco X-Tronic,8,Dianteira,Injeção direta,Natural,,4 em linha,MR20DD,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,15 kg/cv","69,1 kg/kgfm","75,6 cv/litro",151 cv,"11,7:1",6000 rpm,4000 rpm,"10,0 kgfm/litro",20 kgfm,4,1456 mm,1570 mm,1565 mm,4646 mm,2707 mm,1816 mm,1381 kg,466 litros,47 litros,108 mm,Disco ventilado,Disco ventilado,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,517 km,"13,9 km/l",11 km/l,,,,,,,Corrente,Admissão e escape,125/70 R16,"2,25 m²","0,682 m²","0,303",,375 kg,6600 rpm,,,134 mm,,,,,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,5W-30 ³,Mecânicos,,,,,,,,,,,,,,,,,,
nissan,Sentra,sentra,sentra-exclusive-2-0-2025,sentra-exclusive-2-0-2025,https://www.fichacompleta.com.br/carros/nissan/sentra-exclusive-2-0-2025,2026-06-15T16:08:43.727904,Nissan Sentra Exclusive 2.0 2025,"9,4 s",200 km/h,Conversor de torque,CVT,Jatco X-Tronic,8,Dianteira,Injeção direta,Natural,,4 em linha,MR20DD,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,34 kg/cv","70,5 kg/kgfm","75,6 cv/litro",151 cv,"11,7:1",6000 rpm,4000 rpm,"10,0 kgfm/litro",20 kgfm,4,1456 mm,1570 mm,1565 mm,4646 mm,2707 mm,1816 mm,1410 kg,466 litros,47 litros,108 mm,Disco ventilado,Disco ventilado,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,517 km,"13,9 km/l",11 km/l,,,,,,,Corrente,Admissão e escape,125/70 R16,"2,25 m²","0,689 m²","0,306",,375 kg,6600 rpm,,,134 mm,,,,,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,5W-30 ³,Mecânicos,,,,,,,,,,,,,,,,,,
nissan,Sentra,sentra,sentra-exclusive-premium-2-0-2025,sentra-exclusive-premium-2-0-2025,https://www.fichacompleta.com.br/carros/nissan/sentra-exclusive-premium-2-0-2025,2026-06-15T16:08:47.724212,Nissan Sentra Exclusive Premium 2.0 2025,"9,4 s",200 km/h,Conversor de torque,CVT,Jatco X-Tronic,8,Dianteira,Injeção direta,Natural,,4 em linha,MR20DD,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,34 kg/cv","70,5 kg/kgfm","75,6 cv/litro",151 cv,"11,7:1",6000 rpm,4000 rpm,"10,0 kgfm/litro",20 kgfm,4,1456 mm,1570 mm,1565 mm,4646 mm,2707 mm,1816 mm,1410 kg,466 litros,47 litros,108 mm,Disco ventilado,Disco ventilado,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",653 km,517 km,"13,9 km/l",11 km/l,,,,,,,Corrente,Admissão e escape,125/70 R16,"2,25 m²","0,689 m²","0,306",,375 kg,6600 rpm,,,134 mm,,,,,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,5W-30 ³,Mecânicos,,,,,,,,,,,,,,,,,,
nissan,Sentra,sentra,sentra-advance-2-0-2026,sentra-advance-2-0-2026,https://www.fichacompleta.com.br/carros/nissan/sentra-advance-2-0-2026,2026-06-15T16:08:51.384104,Nissan Sentra Advance 2.0 2026,"9,4 s",200 km/h,Conversor de torque,CVT,Jatco X-Tronic,8,Dianteira,Injeção direta,Natural,,4 em linha,MR20DD,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,15 kg/cv","69,1 kg/kgfm","75,6 cv/litro",151 cv,"11,7:1",6000 rpm,4000 rpm,"10,0 kgfm/litro",20 kgfm,4,1456 mm,1570 mm,1565 mm,4646 mm,2707 mm,1816 mm,1381 kg,466 litros,47 litros,108 mm,Disco ventilado,Disco ventilado,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",658 km,517 km,14 km/l,11 km/l,,,,,,,Corrente,Admissão e escape,125/70 R16,"2,25 m²","0,682 m²","0,303",,375 kg,6600 rpm,,,134 mm,,,,,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,5W-30 ³,Mecânicos,,,,,,,,,,,,,,,,,,
nissan,Sentra,sentra,sentra-exclusive-premium-2-0-2026,sentra-exclusive-premium-2-0-2026,https://www.fichacompleta.com.br/carros/nissan/sentra-exclusive-premium-2-0-2026,2026-06-15T16:08:53.920250,Nissan Sentra Exclusive Premium 2.0 2026,"9,4 s",200 km/h,Conversor de torque,CVT,Jatco X-Tronic,8,Dianteira,Injeção direta,Natural,,4 em linha,MR20DD,Duplo no cabeçote,"90,1 mm",84 mm,Transversal,Dianteiro,"9,34 kg/cv","70,5 kg/kgfm","75,6 cv/litro",151 cv,"11,7:1",6000 rpm,4000 rpm,"10,0 kgfm/litro",20 kgfm,4,1456 mm,1570 mm,1565 mm,4646 mm,2707 mm,1816 mm,1410 kg,466 litros,47 litros,108 mm,Disco ventilado,Disco ventilado,Elétrica,"10,4 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",658 km,517 km,14 km/l,11 km/l,,,,,,,Corrente,Admissão e escape,125/70 R16,"2,25 m²","0,689 m²","0,306",,375 kg,6600 rpm,,,134 mm,,,,,,,,,,499 cm³,1997 cm³,,,,,,,,,,,,5W-30 ³,Mecânicos,,,,,,,,,,,,,,,,,,
nissan,Skyline,skyline,skyline-gt-r-2-6-1995,skyline-gt-r-2-6-1995,https://www.fichacompleta.com.br/carros/nissan/skyline-gt-r-2-6-1995,2026-06-15T16:09:24.350093,Nissan Skyline GT-R 2.6 1995,"5,6 s",250 km/h,Embreagem monodisco a seco,Manual,,5,Integral sob demanda,Injeção multiponto,Turbocompressor,,6 em linha,RB26DETT,Duplo no cabeçote,"73,7 mm",86 mm,Longitudinal,Dianteiro,"5,46 kg/cv","40,8 kg/kgfm","109,0 cv/litro",280 cv,"8,5:1",6800 rpm,4400 rpm,"14,6 kgfm/litro","37,5 kgfm",4,1360 mm,1480 mm,1490 mm,4675 mm,2720 mm,1780 mm,1530 kg,300 litros,65 litros,110 mm,Disco ventilado,Disco ventilado,Hidráulica,"11,4 m","Indep., multibraço",Mola helicoidal,"Indep., multibraço",520 km,325 km,8 km/l,5 km/l,,,,,,,Corrente,,,"2,06 m²","0,721 m²","0,35",,220 kg,8000 rpm,,,145 mm,,,,,,,,,,428 cm³,2568 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nissan,Skyline,skyline,skyline-gt-r-2-6-1999,skyline-gt-r-2-6-1999,https://www.fichacompleta.com.br/carros/nissan/skyline-gt-r-2-6-1999,2026-06-15T16:09:27.528411,Nissan Skyline GT-R 2.6 1999,"5,4 s",250 km/h,Embreagem monodisco a seco,Manual,Getrag 233,6,Integral sob demanda,Injeção multiponto,Turbocompressor,,6 em linha,RB26DETT,Duplo no cabeçote,"73,7 mm",86 mm,Longitudinal,Dianteiro,"5,50 kg/cv","38,5 kg/kgfm","109,0 cv/litro",280 cv,"8,5:1",6800 rpm,4400 rpm,"15,6 kgfm/litro",40 kgfm,4,1360 mm,1480 mm,1490 mm,4600 mm,2665 mm,1785 mm,1540 kg,300 litros,65 litros,98 mm,Disco ventilado,Disco ventilado,Hidráulica,"11,2 m","Indep., multibraço",Mola helicoidal,"Indep., multibraço",520 km,325 km,8 km/l,5 km/l,,,,,,,Corrente,,,,,,,220 kg,8000 rpm,,,145 mm,,,,,,,,,,428 cm³,2568 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nissan,Terrano,terrano,terrano-2-7-turbo-1996,terrano-2-7-turbo-1996,https://www.fichacompleta.com.br/carros/nissan/terrano-2-7-turbo-1996,2026-06-15T16:09:46.629060,Nissan Terrano 2.7 Turbo 1996,"15,8 s",150 km/h,Conversor de torque,Automático,,4,Integral sob demanda,Injeção indireta,Turbocompressor,2663 cm³,4 em linha,TD27ETi,Único no bloco,92 mm,96 mm,Longitudinal,Dianteiro,"14,2 kg/cv","64,8 kg/kgfm","48,8 cv/litro",,"22,3:1",,,"10,7 kgfm/litro",,2,1700 mm,1480 mm,1485 mm,4530 mm,2700 mm,1840 mm,1840 kg,385 litros,80 litros,165 mm,Disco ventilado,Tambor,Hidráulica,"10,8 m","Indep., McPherson",Mola helicoidal,Eixo rígido,,,,,,4000 rpm,2000 rpm,,,,,,,"2,66 m²","1,197 m²","0,45",,,,,,,,,130 cv,,"28,4 kgfm",,,,,,,,720 km,656 km,9 km/l,"8,2 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,
